"deviceWidth","deviceHeight","touchX","touchY"
"","","",""
"320","50","0.0920","0.5111"
"320","50","0.3213","0.1015"
"","","",""
"320","50","0.9459","0.3374"
"320","50","0.0021","0.4933"
"","","",""
"","","",""
"","","",""
"","","",""
"320","50","0.4969","0.0000"
"","","",""
"","","",""
"320","50","0.0583","0.6267"
"320","50","0.8906","0.7600"
"320","50","0.4875","0.8600"
"320","50","0.9063","0.9800"
"320","50","0.3694","0.2137"
"320","50","0.0929","0.7563"
"","","",""
"","","",""
"","","",""
"","","",""
"320","50","0.1781","0.6200"
"320","50","0.4911","0.3300"
"320","50","0.8005","0.2796"
"320","50","0.8812","0.5400"
"320","50","0.2386","0.2206"
"320","50","0.9484","0.0700"
"320","50","0.0334","0.4927"
"320","50","0.9250","0.4000"
"","","",""
"","","",""
"320","50","0.7469","0.0800"
"","","",""
"","","",""
"320","50","0.9745","0.2354"
"320","50","0.1823","0.3196"
"320","50","0.2192","0.3997"
"320","50","0.6031","0.2000"
"320","50","0.0167","0.1347"
"320","50","0.9375","0.9600"
"320","50","0.9189","0.0569"
"320","50","0.8938","0.0200"
"320","50","0.4750","0.4800"
"320","50","0.8812","0.5600"
"320","51","0.8969","0.3725"
"","","",""
"320","50","0.9104","0.0067"
"320","50","0.2823","0.0015"
"320","50","0.7719","0.1400"
"320","50","0.7504","0.0438"
"320","50","0.1563","0.9000"
"320","50","0.5258","0.2411"
"320","50","0.1656","0.6200"
"320","50","0.1094","0.2800"
"320","50","0.3931","0.9001"
"","","",""
"","","",""
"","","",""
"","","",""
"320","50","0.9708","0.0133"
"320","50","0.6312","0.2400"
"","","",""
"320","50","0.5750","0.9200"
"320","50","0.5960","0.9800"
"320","51","0.4375","0.5686"
"","","",""
"320","50","0.1476","0.0678"
"320","50","0.0108","0.5034"
"","","",""
"320","50","0.8250","0.5800"
"","","",""
"320","50","0.9501","0.2536"
"320","50","0.8875","0.4800"
"320","50","0.4969","0.4600"
"320","50","0.3312","0.1800"
"320","50","0.4220","0.0012"
"320","50","0.0156","0.6000"
"320","50","0.6361","0.4370"
"320","50","0.1931","0.0503"
"","","",""
"","","",""
"320","50","0.6719","0.7400"
"320","50","0.8909","0.7110"
"","","",""
"320","50","0.9313","0.1800"
"320","51","0.9063","0.7059"
"320","50","0.8846","0.5680"
"","","",""
"320","50","0.5375","0.1800"
"640","360","0.0406","0.9556"
"320","50","0.6364","0.9734"
"320","50","0.9042","0.3333"
"","","",""
"320","50","0.5344","0.2400"
"","","",""
"320","50","0.7500","0.4400"
"","","",""
"320","50","0.1700","0.5734"
"320","50","0.6406","0.0000"
"320","50","0.7522","0.5107"
"320","50","0.2527","0.4312"
"320","50","0.9375","0.5600"
"320","50","0.9938","0.3800"
"480","50","0.9625","0.3400"
"","","",""
"600","1024","0.4917","0.3438"
"320","50","0.5730","0.2708"
"320","50","0.4156","0.3600"
"320","50","0.8943","0.9098"
"320","50","0.4813","0.0400"
"320","50","0.9531","0.4600"
"320","50","0.9031","0.8800"
"320","50","0.4406","0.1200"
"320","50","0.5676","0.0412"
"320","50","0.5821","0.8668"
"320","50","0.9437","0.2200"
"320","50","0.4984","0.4100"
"320","50","0.2073","0.7867"
"320","50","0.8854","0.8533"
"320","50","0.1642","0.6569"
"320","50","0.6781","0.9200"
"320","50","0.4134","0.7595"
"320","50","0.9281","0.0000"
"","","",""
"320","50","0.2813","0.6600"
"320","50","0.9376","0.3241"
"","","",""
"320","50","0.0969","0.3400"
"320","50","0.4406","0.4400"
"320","50","0.3484","0.6100"
"320","50","0.8458","0.6267"
"320","50","0.9344","0.2200"
"320","50","0.6013","0.2759"
"320","50","0.4063","0.4400"
"320","50","0.5104","0.5080"
"","","",""
"320","50","0.8255","0.7726"
"320","50","0.5258","0.2996"
"320","50","0.1417","0.4667"
"320","240","0.9094","0.1375"
"320","50","0.2479","0.0133"
"","","",""
"320","50","0.7333","0.5891"
"320","50","0.2344","0.6400"
"320","50","0.2947","0.4594"
"320","50","0.0250","0.2800"
"320","50","0.5700","0.4494"
"320","50","0.7285","0.1599"
"320","50","0.1688","0.4400"
"320","50","0.9437","0.6800"
"320","50","0.3367","0.5322"
"","","",""
"320","50","0.8438","0.5800"
"320","50","0.9437","0.2800"
"320","50","0.2969","0.0200"
"320","50","0.4200","0.4940"
"","","",""
"320","50","0.4531","0.3400"
"320","50","0.8940","0.4751"
"320","50","0.7781","0.9600"
"320","50","0.7842","0.7100"
"320","51","0.5500","0.4706"
"320","50","0.9317","0.7889"
"","","",""
"","","",""
"","","",""
"320","50","0.8646","0.4629"
"320","50","0.9459","0.3906"
"320","50","0.0281","0.9400"
"","","",""
"320","50","0.4087","0.0100"
"320","50","0.2000","0.5400"
"","","",""
"320","50","0.0187","0.4800"
"320","50","0.9417","0.1467"
"320","50","0.8752","0.4535"
"320","50","0.9063","0.4800"
"","","",""
"","","",""
"320","50","0.6719","0.6800"
"320","50","0.9531","0.1600"
"320","50","0.0397","0.5995"
"","","",""
"320","50","0.6594","0.5200"
"320","50","0.5313","0.2200"
"320","50","0.0605","0.7864"
"","","",""
"320","50","0.5094","0.5800"
"320","50","0.8469","0.4000"
"320","50","0.0969","0.0000"
"320","50","0.3594","0.3600"
"320","50","0.2797","0.8500"
"320","50","0.8661","0.8189"
"320","50","0.5344","0.1000"
"320","50","0.6396","0.0533"
"320","51","0.2031","0.7255"
"320","50","0.9063","0.0800"
"320","50","0.6312","0.6400"
"320","50","0.8909","0.9001"
"320","50","0.2368","0.7101"
"","","",""
"320","50","0.2375","0.0000"
"320","50","0.8125","0.8800"
"320","50","0.7920","0.3806"
"","","",""
"","","",""
"320","50","0.8969","0.3000"
"320","50","0.6896","0.9733"
"320","51","0.1969","0.0784"
"320","50","0.9459","0.5638"
"","","",""
"","","",""
"","","",""
"320","50","0.5281","0.3800"
"320","51","0.9875","0.3137"
"320","50","0.0313","0.4800"
"320","50","0.2891","0.1406"
"320","534","0.8831","0.9150"
"320","50","0.4891","0.0900"
"","","",""
"320","50","0.9033","0.4030"
"320","50","0.1375","0.5400"
"","","",""
"320","50","0.7084","0.8189"
"320","50","0.2500","0.4800"
"320","50","0.9736","0.3851"
"320","50","0.1604","0.9467"
"320","50","0.3217","0.1182"
"320","51","0.8906","0.1176"
"320","50","0.5273","0.6879"
"","","",""
"","","",""
"320","50","0.3451","0.2308"
"320","50","0.5844","0.2600"
"320","50","0.7188","0.9400"
"320","50","0.9141","0.5267"
"320","50","0.6802","0.5933"
"","","",""
"320","50","0.6147","0.7120"
"320","50","0.5344","0.9600"
"320","50","0.9875","0.2600"
"320","50","0.8187","0.9600"
"","","",""
"","","",""
"","","",""
"320","50","0.9459","0.6037"
"320","50","0.4181","0.0015"
"","","",""
"","","",""
"320","50","0.9583","0.2667"
"320","50","0.8812","0.4800"
"320","50","0.8313","0.5400"
"","","",""
"","","",""
"320","50","0.7026","0.4572"
"320","50","0.4719","0.6000"
"320","50","0.7698","0.1733"
"","","",""
"320","50","0.7426","0.6763"
"","","",""
"320","51","0.2344","0.8431"
"320","50","0.9738","0.8583"
"360","56","0.2778","0.6071"
"360","56","0.2302","0.4826"
"","","",""
"320","50","0.4562","0.3200"
"","","",""
"320","50","0.5008","0.5111"
"320","50","0.2370","0.9734"
"","","",""
"320","50","0.9143","0.5755"
"","","",""
"320","50","0.8656","0.5800"
"320","50","0.9406","0.5600"
"320","50","0.8856","0.6037"
"320","50","0.1604","0.2533"
"320","50","0.4212","0.0108"
"","","",""
"320","50","0.1887","0.5034"
"320","50","0.4033","0.5307"
"320","50","0.8920","0.4416"
"320","50","0.9708","0.5867"
"320","50","0.5523","0.2397"
"320","50","0.1203","0.4300"
"320","50","0.7359","0.3908"
"","","",""
"320","50","0.5406","0.1800"
"320","50","0.5719","0.0000"
"320","50","0.4844","0.0600"
"","","",""
"320","50","0.5313","0.6400"
"320","50","0.5428","0.6280"
"320","50","0.3369","0.4412"
"320","50","0.6203","0.3700"
"320","51","0.9063","0.3529"
"320","50","0.9127","0.3113"
"320","50","0.8484","0.8300"
"320","50","0.5563","0.9800"
"320","50","0.7757","0.3726"
"320","50","0.9501","0.2421"
"320","50","0.2594","0.1400"
"320","50","0.8375","0.2600"
"320","50","0.9125","0.1400"
"320","50","0.4375","0.4400"
"320","50","0.6053","0.9377"
"320","50","0.6094","0.5800"
"320","51","0.4938","0.7451"
"320","50","0.8719","0.9400"
"320","50","0.7225","0.3295"
"320","50","0.9344","0.8400"
"320","50","0.1934","0.0915"
"320","50","0.5016","0.2900"
"320","50","0.0246","0.5992"
"320","50","0.1899","0.5188"
"","","",""
"320","50","0.4532","0.5073"
"","","",""
"","","",""
"320","50","0.1887","0.8801"
"320","50","0.9438","0.6703"
"320","50","0.1719","0.0000"
"320","50","0.5062","0.0600"
"320","50","0.8958","0.5267"
"320","50","0.8750","0.0000"
"320","50","0.9692","0.6890"
"320","50","0.2281","0.0000"
"320","51","0.9281","0.3529"
"320","50","0.8906","0.3800"
"320","50","0.4625","0.1200"
"320","50","0.4063","0.7400"
"","","",""
"320","50","0.5016","0.2700"
"320","50","0.8981","0.5497"
"320","50","0.8630","0.0100"
"320","50","0.6112","0.2942"
"320","50","0.3594","0.4400"
"","","",""
"320","50","0.9313","0.5600"
"320","50","0.5304","0.5295"
"320","50","0.0249","0.6429"
"320","50","0.9281","0.2200"
"320","50","0.9346","0.3181"
"320","50","0.0905","0.0562"
"320","50","0.6715","0.8426"
"320","50","0.5750","0.2200"
"","","",""
"320","50","0.9124","0.1367"
"320","50","0.0530","0.4983"
"320","50","0.9033","0.4529"
"320","50","0.2839","0.4212"
"320","50","0.6813","0.0000"
"","","",""
"320","50","0.8625","0.7200"
"320","50","0.2808","0.0008"
"320","50","0.2432","0.3341"
"320","50","0.9752","0.5504"
"320","50","0.1746","0.3438"
"320","50","0.9875","0.5400"
"","","",""
"320","50","0.6062","0.0000"
"320","50","0.4802","0.5371"
"320","50","0.4761","0.2009"
"","","",""
"320","50","0.2536","0.0822"
"320","50","0.8531","0.9600"
"320","50","0.8969","0.9200"
"320","50","0.7719","0.6000"
"320","50","0.1750","0.2600"
"320","50","0.5961","0.8002"
"320","50","0.0561","0.3765"
"","","",""
"320","50","0.5375","0.6000"
"320","50","0.6969","0.5000"
"320","50","0.4602","0.0115"
"320","50","0.8906","0.5400"
"320","50","0.9672","0.2500"
"320","50","0.1357","0.5011"
"320","50","0.9687","0.7197"
"360","640","0.6675","0.9419"
"320","50","0.7957","0.3630"
"320","50","0.5563","0.7800"
"","","",""
"","","",""
"320","50","0.4087","0.5780"
"320","50","0.0467","0.0115"
"320","50","0.0063","0.0800"
"320","50","0.1013","0.5011"
"320","50","0.1452","0.9867"
"320","50","0.5647","0.6128"
"320","50","0.5740","0.7194"
"320","51","0.5375","0.5882"
"320","50","0.7625","0.1800"
"","","",""
"320","50","0.1318","0.4146"
"320","50","0.3844","0.3600"
"320","50","0.3937","0.3800"
"320","50","0.6484","0.2100"
"320","50","0.9094","0.0000"
"320","50","0.1045","0.4112"
"320","50","0.4844","0.0000"
"320","50","0.0094","0.0400"
"320","50","0.3853","0.9301"
"320","50","0.9594","0.5000"
"320","50","0.9531","0.2400"
"","","",""
"","","",""
"320","50","0.9459","0.3640"
"320","50","0.8375","0.0000"
"320","50","0.9854","0.5067"
"320","51","0.9250","0.1961"
"320","50","0.4366","0.0154"
"320","50","0.3245","0.4552"
"","","",""
"320","50","0.4813","0.4200"
"320","50","0.6438","0.8600"
"320","51","0.0688","0.0000"
"320","50","0.2710","0.5476"
"320","50","0.6299","0.2167"
"320","50","0.9346","0.1331"
"320","50","0.2886","0.7809"
"320","50","0.5179","0.0831"
"320","55","0.0531","0.0727"
"320","50","0.8812","0.9600"
"320","50","0.7656","0.6600"
"320","50","0.3904","0.7864"
"","","",""
"","","",""
"320","50","0.5813","0.4200"
"320","50","0.3271","0.8267"
"320","50","0.9000","0.4800"
"320","50","0.7469","0.0600"
"320","50","0.7969","0.1800"
"320","50","0.1062","0.7400"
"320","50","0.5687","0.0200"
"320","50","0.9459","0.6303"
"","","",""
"320","50","0.9750","0.2200"
"320","50","0.9297","0.3700"
"","","",""
"320","50","0.9585","0.5637"
"320","50","0.4188","0.4800"
"320","50","0.4250","0.1400"
"320","50","0.9396","0.4933"
"320","50","0.0250","0.6000"
"320","50","0.9646","0.2933"
"320","50","0.5437","0.7800"
"","","",""
"320","50","0.4656","0.4400"
"320","50","0.2281","0.9400"
"320","50","0.3531","0.1800"
"","","",""
"320","50","0.3244","0.9587"
"320","50","0.8971","0.3922"
"320","50","0.7906","0.1200"
"320","50","0.9250","0.1800"
"320","50","0.5083","0.4933"
"320","50","0.5588","0.1338"
"320","50","0.9580","0.7446"
"320","50","0.5719","0.5600"
"","","",""
"320","50","0.9688","0.9600"
"320","50","0.1583","0.9867"
"320","50","0.0998","0.6327"
"320","50","0.2562","0.8800"
"320","50","0.8438","0.9600"
"320","50","0.8831","0.9808"
"320","50","0.7750","0.9200"
"320","50","0.6844","0.1600"
"320","50","0.8625","0.9200"
"","","",""
"","","",""
"320","50","0.8844","0.0000"
"","","",""
"320","50","0.3087","0.8588"
"320","50","0.5672","0.1500"
"320","50","0.0308","0.9713"
"","","",""
"320","50","0.5913","0.0699"
"","","",""
"320","50","0.6398","0.6550"
"320","50","0.8156","0.3200"
"320","50","0.3250","0.1600"
"320","50","0.8969","0.7200"
"","","",""
"","","",""
"320","50","0.8688","0.7000"
"","","",""
"320","50","0.1406","0.8000"
"320","50","0.0514","0.5534"
"320","50","0.8524","0.7869"
"320","50","0.3906","0.7000"
"320","50","0.2058","0.6437"
"","","",""
"","","",""
"320","50","0.6188","0.7400"
"320","50","0.0187","0.4697"
"320","50","0.5844","0.6000"
"","","",""
"","","",""
"320","50","0.2188","0.1600"
"320","50","0.4461","0.0100"
"320","50","0.2386","0.7002"
"320","50","0.9000","0.4000"
"","","",""
"320","50","0.9268","0.3535"
"320","50","0.9969","0.2400"
"320","50","0.7937","0.7400"
"","","",""
"","","",""
"320","50","0.8939","0.3648"
"","","",""
"320","50","0.7609","0.9226"
"320","50","0.4594","0.8200"
"320","50","0.7711","0.3403"
"320","50","0.6159","0.6897"
"320","50","0.7005","0.9201"
"","","",""
"320","50","0.6125","0.0000"
"320","50","0.7750","0.4200"
"320","50","0.8469","0.5600"
"320","240","0.0313","0.0542"
"320","50","0.6125","0.2600"
"320","50","0.3101","0.8139"
"320","50","0.5000","0.9200"
"320","50","0.4836","0.1007"
"320","50","0.4922","0.4589"
"320","50","0.9085","0.0052"
"320","50","0.9844","0.2400"
"320","50","0.5146","0.5867"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","50","0.9563","0.5600"
"","","",""
"320","51","0.5250","0.9216"
"320","50","0.7969","0.0000"
"","","",""
"320","50","0.0713","0.2542"
"320","50","0.2917","0.5467"
"320","50","0.2264","0.6730"
"","","",""
"320","50","0.4739","0.9101"
"320","50","0.9219","0.6000"
"","","",""
"","","",""
"320","50","0.8665","0.4494"
"320","50","0.3588","0.8326"
"320","50","0.9000","0.3200"
"320","50","0.2911","0.3608"
"320","50","0.7354","0.8267"
"320","50","0.4241","0.4815"
"","","",""
"320","50","0.8606","0.0577"
"320","50","0.8562","0.6200"
"320","50","0.1146","0.9067"
"","","",""
"320","50","0.9063","0.1600"
"","","",""
"320","50","0.8875","0.6400"
"320","50","0.9938","0.4000"
"","","",""
"","","",""
"","","",""
"320","50","0.9906","0.8000"
"320","50","0.9812","0.2800"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","50","0.8406","0.9200"
"320","50","0.6724","0.4734"
"","","",""
"320","50","0.8719","0.8000"
"320","50","0.1375","0.7200"
"","","",""
"320","50","0.5281","0.9200"
"320","50","0.2781","0.6800"
"320","50","0.4375","0.1400"
"320","50","0.3844","0.9800"
"360","640","0.9639","0.7922"
"","","",""
"","","",""
"320","50","0.9078","0.0700"
"320","50","0.5031","0.1200"
"320","50","0.9563","0.4800"
"","","",""
"","","",""
"","","",""
"","","",""
"320","50","0.7625","0.4000"
"","","",""
"","","",""
"320","50","0.9406","0.2600"
"","","",""
"","","",""
"320","50","0.9875","0.4400"
"","","",""
"320","50","0.4969","0.0000"
"320","50","0.9137","0.3123"
"320","50","0.6469","0.6000"
"320","50","0.1996","0.7809"
"","","",""
"320","50","0.0437","0.4400"
"320","50","0.9094","0.1200"
"","","",""
"","","",""
"320","50","0.6656","0.8800"
"","","",""
"320","50","0.7256","0.3608"
"320","50","0.8375","0.7000"
"","","",""
"","","",""
"320","50","0.0228","0.4040"
"320","50","0.1219","0.0400"
"","","",""
"","","",""
"","","",""
"320","50","0.9031","0.2000"
"320","50","0.0875","0.5600"
"320","50","0.3500","0.0400"
"320","50","0.4990","0.8801"
"320","50","0.8125","0.4600"
"","","",""
"","","",""
"320","50","0.8250","0.9600"
"320","50","0.9292","0.5333"
"","","",""
"320","50","0.2938","0.0200"
"320","50","0.4375","0.1200"
"320","50","0.1723","0.6035"
"","","",""
"","","",""
"","","",""
"320","50","0.3063","0.0000"
"320","50","0.8625","0.9800"
"320","50","0.3812","0.1200"
"320","50","0.3243","0.3086"
"320","50","0.9052","0.1034"
"320","50","0.6250","0.4800"
"320","50","0.1250","0.8400"
"320","50","0.1388","0.6979"
"320","50","0.5750","0.9400"
"320","51","0.3094","0.0000"
"","","",""
"320","50","0.4945","0.3812"
"320","50","0.4604","0.3867"
"320","50","0.1068","0.3608"
"320","50","0.9875","0.7600"
"320","50","0.1688","0.0200"
"320","50","0.7188","0.5200"
"320","50","0.9250","0.8200"
"320","50","0.8677","0.0100"
"","","",""
"320","50","0.8938","0.1200"
"320","50","0.9239","0.5193"
"320","50","0.3048","0.3725"
"320","50","0.8719","0.9600"
"320","50","0.5750","0.3600"
"320","50","0.9958","0.3607"
"","","",""
"","","",""
"320","50","0.1434","0.7317"
"","","",""
"","","",""
"320","50","0.8281","0.2400"
"","","",""
"320","50","0.9458","0.4533"
"","","",""
"320","50","0.6656","0.7200"
"320","51","0.5094","0.6667"
"","","",""
"","","",""
"320","50","0.9064","0.7081"
"320","50","0.8281","0.3400"
"320","50","0.3745","0.0287"
"","","",""
"320","50","0.4344","0.7600"
"320","50","0.9719","0.6000"
"","","",""
"320","50","0.6194","0.1314"
"320","50","0.0250","0.3000"
"","","",""
"320","50","0.5710","0.3395"
"320","50","0.9875","0.2400"
"320","50","0.8063","0.9800"
"320","50","0.2125","0.3400"
"320","50","0.8187","0.9600"
"320","50","0.4875","0.0000"
"360","640","0.4868","0.5324"
"320","50","0.3719","0.3800"
"320","50","0.0530","0.1338"
"320","50","0.5125","0.1200"
"320","50","0.3094","0.8000"
"320","51","0.2750","0.1569"
"320","50","0.9267","0.8501"
"320","50","0.3151","0.1107"
"320","50","0.9469","0.0000"
"","","",""
"320","50","0.8599","0.0699"
"320","50","0.2542","0.2114"
"320","51","0.9313","0.0980"
"320","50","0.9692","0.4889"
"","","",""
"320","50","0.9424","0.6210"
"320","50","0.9500","0.2800"
"320","50","0.3467","0.1983"
"320","50","0.4945","0.9900"
"","","",""
"320","50","0.0313","0.7800"
"320","50","0.4406","0.0800"
"","","",""
"320","50","0.0898","0.3900"
"320","50","0.7083","0.8133"
"320","50","0.9875","0.0200"
"","","",""
"320","50","0.9620","0.0313"
"","","",""
"320","51","0.4844","0.2941"
"320","50","0.4656","0.3600"
"320","50","0.7750","0.9800"
"320","50","0.5838","0.0477"
"320","50","0.4469","0.6800"
"320","50","0.6406","0.6600"
"","","",""
"320","50","0.8688","0.9600"
"320","51","0.8500","0.7255"
"","","",""
"320","50","0.9766","0.2900"
"320","50","0.9000","0.2200"
"320","51","0.0688","0.9020"
"","","",""
"320","50","0.8857","0.6467"
"320","50","0.8170","0.4285"
"320","50","0.8562","0.0400"
"320","50","0.1292","0.7867"
"320","50","0.7424","0.9867"
"320","50","0.8958","0.5333"
"320","50","0.4571","0.5011"
"320","50","0.4250","0.3000"
"","","",""
"320","50","0.2964","0.7770"
"","","",""
"320","51","0.0406","0.7451"
"320","50","0.3875","0.5600"
"320","50","0.9268","0.3468"
"320","50","0.9812","0.4400"
"320","50","0.8625","0.0400"
"320","50","0.9406","0.2400"
"320","50","0.8727","0.4361"
"320","51","0.9875","0.2745"
"320","50","0.5313","0.2600"
"320","50","0.8906","0.8600"
"","","",""
"320","50","0.2094","0.0400"
"320","50","0.5198","0.1354"
"","","",""
"320","50","0.7600","0.9023"
"320","50","0.5240","0.5833"
"320","50","0.6741","0.2311"
"320","50","0.2844","0.4400"
"320","50","0.4121","0.1989"
"320","50","0.8531","0.4400"
"320","50","0.9345","0.5329"
"320","50","0.5492","0.6686"
"320","50","0.1469","0.3200"
"320","50","0.3031","0.6400"
"320","50","0.2000","0.7200"
"","","",""
"320","50","0.6359","0.4700"
"","","",""
"320","50","0.8960","0.9697"
"","","",""
"320","50","0.4384","0.7127"
"","","",""
"320","50","0.4969","0.1200"
"320","50","0.4054","0.6271"
"320","51","0.5625","0.4706"
"320","51","0.5000","0.5882"
"","","",""
"","","",""
"","","",""
"","","",""
"320","50","0.9063","0.0600"
"320","50","0.9096","0.2536"
"320","50","0.0375","0.0800"
"320","50","0.9187","0.6800"
"320","50","0.8729","0.8533"
"","","",""
"320","50","0.2031","0.9800"
"320","50","0.8363","0.1007"
"","","",""
"","","",""
"","","",""
"320","50","0.4500","0.1400"
"320","50","0.9344","0.9000"
"","","",""
"320","50","0.2317","0.9817"
"320","50","0.8875","0.1400"
"320","51","0.2469","0.0784"
"320","50","0.2014","0.5455"
"320","50","0.1819","0.7996"
"320","50","0.9814","0.8445"
"320","50","0.8375","0.1800"
"320","50","0.9437","0.3000"
"320","50","0.4470","0.2553"
"320","50","0.2813","0.4600"
"","","",""
"320","50","0.8794","0.0156"
"320","50","0.4781","0.7464"
"320","50","0.4854","0.0667"
"320","50","0.8886","0.4995"
"320","50","0.7625","0.8800"
"320","50","0.9313","0.8400"
"320","50","0.1466","0.9908"
"320","50","0.8519","0.2224"
"320","50","0.9610","0.9867"
"320","50","0.1688","0.1200"
"320","50","0.8239","0.4705"
"320","50","0.9125","0.1200"
"320","51","0.0938","0.3922"
"","","",""
"","","",""
"320","50","0.6221","0.7101"
"","","",""
"320","50","0.6813","0.1200"
"","","",""
"320","50","0.2848","0.5150"
"","","",""
"320","50","0.2400","0.2384"
"320","50","0.0563","0.0400"
"","","",""
"320","50","0.0309","0.0316"
"320","50","0.6125","0.8400"
"320","50","0.9334","0.4306"
"320","50","0.6062","0.2400"
"320","50","0.2792","0.5234"
"320","50","0.5696","0.6969"
"320","50","0.4031","0.7600"
"320","50","0.9521","0.5733"
"320","50","0.2313","0.8600"
"320","50","0.4155","0.4101"
"320","50","0.1580","0.9734"
"320","50","0.0031","0.9200"
"320","51","0.7594","0.0196"
"320","50","0.1031","0.8000"
"320","50","0.1419","0.9025"
"320","50","0.3728","0.1414"
"","","",""
"","","",""
"","","",""
"320","50","0.4823","0.7433"
"320","50","0.8906","0.8400"
"320","50","0.4137","0.4407"
"320","50","0.9531","0.0400"
"320","51","0.9917","0.0654"
"320","50","0.0375","0.9000"
"","","",""
"320","50","0.2188","0.9600"
"320","50","0.7937","0.2000"
"320","50","0.9692","0.8988"
"320","50","0.1563","0.9200"
"","","",""
"","","",""
"320","50","0.5593","0.4806"
"320","50","0.9906","0.2800"
"320","51","0.1031","0.0784"
"320","50","0.5313","0.8800"
"320","50","0.4990","0.8668"
"320","50","0.3500","0.0000"
"320","50","0.9143","0.3205"
"320","50","0.9115","0.1133"
"320","50","0.8344","0.0000"
"320","50","0.7085","0.4108"
"320","50","0.0000","0.6200"
"320","50","0.7832","0.3897"
"","","",""
"320","50","0.8737","0.5628"
"320","50","0.6112","0.2276"
"320","51","0.0437","0.0196"
"320","50","0.9286","0.2831"
"320","50","0.9906","0.2800"
"320","50","0.7625","0.7200"
"320","50","0.9844","0.5000"
"320","50","0.4836","0.2398"
"320","50","0.9437","0.2800"
"320","50","0.9375","0.0200"
"320","50","0.6153","0.4048"
"320","50","0.8344","0.3400"
"320","50","0.6312","0.4600"
"320","50","0.6719","0.0000"
"320","50","0.6850","0.8788"
"320","50","0.5052","0.0422"
"320","50","0.8562","0.6400"
"320","50","0.0311","0.4793"
"320","50","0.9096","0.0738"
"320","50","0.8797","0.1331"
"320","50","0.9187","0.4000"
"320","50","0.4125","0.2800"
"320","50","0.4803","0.9867"
"","","",""
"","","",""
"320","50","0.6359","0.2700"
"320","50","0.6531","0.0200"
"320","50","0.0998","0.9734"
"640","360","0.5686","0.5017"
"","","",""
"320","50","0.9798","0.1824"
"320","50","0.3417","0.0933"
"320","50","0.3469","0.8200"
"320","50","0.9688","0.8800"
"320","50","0.5313","0.4600"
"320","50","0.5906","0.0200"
"320","50","0.8732","0.8269"
"320","50","0.8425","0.5611"
"320","50","0.8906","0.0400"
"320","50","0.5844","0.5200"
"320","50","0.9844","0.2800"
"320","50","0.4500","0.4400"
"","","",""
"","","",""
"320","50","0.5531","0.2600"
"320","50","0.4553","0.6271"
"","","",""
"","","",""
"320","50","0.2948","0.3733"
"320","50","0.2125","0.3800"
"320","50","0.5086","0.4711"
"320","50","0.2469","0.2000"
"320","50","0.5594","0.2800"
"320","50","0.6969","0.2800"
"320","51","0.9063","0.1373"
"320","50","0.0437","0.0000"
"320","50","0.0914","0.6501"
"320","50","0.5563","0.4600"
"320","50","0.5426","0.5896"
"320","50","0.4524","0.1958"
"320","50","0.4844","0.4400"
"320","50","0.7147","0.6426"
"320","50","0.3187","0.6000"
"320","50","0.8173","0.1331"
"320","50","0.4219","0.0000"
"320","50","0.9437","0.3200"
"320","50","0.9814","0.5128"
"320","50","0.0250","0.1400"
"320","50","0.8969","0.3800"
"320","50","0.5114","0.3588"
"320","50","0.9580","0.5028"
"","","",""
"","","",""
"320","50","0.7591","0.0553"
"320","50","0.1677","0.2867"
"320","50","0.6687","0.3600"
"320","50","0.4531","0.0400"
"360","640","0.7739","0.1171"
"320","50","0.1684","0.6080"
"320","50","0.0340","0.4090"
"320","50","0.2062","0.1200"
"","","",""
"320","50","0.9219","0.0000"
"320","50","0.9625","0.1000"
"320","50","0.1216","0.4934"
"320","50","0.4938","0.0000"
"","","",""
"","","",""
"320","50","0.6594","0.4200"
"320","50","0.9240","0.4867"
"","","",""
"320","50","0.2844","0.2400"
"320","51","0.0906","0.9020"
"320","50","0.5944","0.5584"
"320","50","0.7963","0.5251"
"320","50","0.9375","0.3400"
"320","50","0.9085","0.2276"
"","","",""
"320","50","0.1410","0.0287"
"320","50","0.4631","0.0076"
"320","50","0.4703","0.8700"
"320","50","0.5800","0.2543"
"320","51","0.0437","0.1765"
"320","50","0.8375","0.6000"
"320","50","0.9537","0.0887"
"320","50","0.5759","0.9925"
"320","50","0.5234","0.0700"
"320","50","0.7516","0.9700"
"320","50","0.1559","0.0831"
"320","50","0.5055","0.3881"
"320","50","0.9125","0.6600"
"320","50","0.9480","0.7603"
"","","",""
"320","50","0.9656","0.2600"
"320","50","0.9787","0.7482"
"320","50","0.4156","0.0000"
"320","50","0.4649","0.5050"
"320","50","0.4781","0.3000"
"320","50","0.2375","0.0200"
"320","50","0.3658","0.9979"
"320","50","0.2875","0.9600"
"320","50","0.9083","0.4230"
"320","50","0.6500","0.4600"
"320","50","0.9505","0.0114"
"","","",""
"","","",""
"320","50","0.0995","0.4330"
"320","50","0.8646","0.2533"
"320","50","0.5713","0.0466"
"","","",""
"320","50","0.6341","0.2143"
"320","50","0.2901","0.5629"
"320","50","0.1302","0.5097"
"320","51","0.9625","0.3333"
"320","50","0.9187","0.2200"
"320","50","0.3187","0.9000"
"320","50","0.6687","0.4400"
