"deviceWidth","deviceHeight","touchX","touchY"
"","","",""
"360","640","0.1123","0.9750"
"320","534","0.4363","0.7163"
"360","592","0.2028","0.2297"
"480","854","0.9313","0.0316"
"360","640","0.3204","0.8236"
"600","976","0.3263","0.1402"
"360","592","0.5229","0.6954"
"600","976","0.2994","0.8946"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.6056","0.6125"
"","","",""
"600","1024","0.5417","0.4941"
"360","592","0.4688","0.7798"
"360","640","0.7389","0.0797"
"","","",""
"800","1280","0.6262","0.6484"
"","","",""
"","","",""
"360","640","0.9694","0.0656"
"320","533","0.2250","0.7186"
"","","",""
"320","534","0.8688","0.9719"
"320","533","0.6656","0.6942"
"","","",""
"360","640","0.5204","0.9083"
"","","",""
"320","522","0.9990","0.0849"
"360","592","0.4944","0.5845"
"","","",""
"360","592","0.5861","0.7534"
"320","533","0.4344","0.9944"
"","","",""
"360","640","0.6375","0.6398"
"320","534","0.4823","0.6060"
"","","",""
"360","592","0.8474","0.0363"
"360","592","0.3079","0.1080"
"600","976","0.4723","0.9798"
"","","",""
"","","",""
"","","",""
"320","533","0.5062","0.9362"
"320","455","0.8875","0.0242"
"","","",""
"360","640","0.3691","0.1780"
"360","640","0.7505","0.8023"
"","","",""
"","","",""
"320","570","0.2536","0.9428"
"","","",""
"360","640","0.2164","0.8712"
"360","592","0.5035","0.7047"
"360","640","0.9431","0.0585"
"","","",""
"360","640","0.8500","0.0781"
"","","",""
"360","640","0.6241","0.2482"
"360","640","0.8019","0.7927"
"","","",""
"","","",""
"360","592","0.2361","0.7889"
"","","",""
"","","",""
"360","592","0.5603","0.6979"
"360","640","0.9528","0.0500"
"570","320","0.9175","0.0625"
"600","1024","0.9483","0.0625"
"600","1024","0.0317","0.6621"
"","","",""
"","","",""
"","","",""
"360","640","0.6935","0.7697"
"","","",""
"360","640","0.9598","0.0898"
"","","",""
"","","",""
"360","592","0.5492","0.7022"
"","","",""
"","","",""
"320","533","0.5781","0.4240"
"360","640","0.5562","0.9586"
"360","640","0.9445","0.0531"
"360","592","0.5409","0.7241"
"360","592","0.1608","0.2025"
"360","640","0.5173","0.9235"
"320","533","0.3656","0.6304"
"600","1024","0.7833","0.7881"
"","","",""
"","","",""
"360","640","0.0124","0.7700"
"","","",""
"320","534","0.5094","0.8913"
"","","",""
"360","640","0.9612","0.0664"
"","","",""
"600","976","0.6473","0.8956"
"320","533","0.3031","0.8537"
"600","1024","0.3917","0.6572"
"360","640","0.6444","0.7969"
"600","1024","0.9733","0.0215"
"360","640","0.2806","0.8313"
"320","534","0.9605","0.0561"
"360","592","0.5667","0.6926"
"320","480","0.4094","0.6542"
"320","533","0.4031","0.6248"
"600","1024","0.9833","0.5098"
"320","534","0.5218","0.6671"
"360","640","0.2191","0.5988"
"600","976","0.3050","0.8535"
"600","976","0.7299","0.8881"
"","","",""
"","","",""
"320","480","0.5313","0.7125"
"600","1024","0.5633","0.0957"
"","","",""
"360","640","0.4630","0.3104"
"","","",""
"","","",""
"","","",""
"320","570","0.6715","0.9603"
"600","1024","0.3883","0.2979"
"480","765","0.9521","0.0000"
"600","1024","0.7233","0.8096"
"","","",""
"","","",""
"320","533","0.3594","0.1614"
"600","1024","0.3033","0.1221"
"360","640","0.4981","0.6818"
"320","522","0.0021","0.3738"
"600","976","0.4883","0.6670"
"","","",""
"","","",""
"320","533","0.3156","0.9493"
"360","592","0.5130","0.7477"
"480","752","0.6417","0.7340"
"","","",""
"320","534","0.4188","0.6236"
"","","",""
"","","",""
"360","640","0.1500","0.6406"
"320","533","0.0031","0.8293"
"360","592","0.2972","0.9071"
"","","",""
"","","",""
"360","640","0.5583","0.6609"
"320","480","0.9500","0.2000"
"320","533","0.5500","0.6754"
"","","",""
"360","640","0.5118","0.7439"
"360","640","0.9222","0.0563"
"320","570","0.9969","0.0491"
"360","640","0.2819","0.0930"
"","","",""
"","","",""
"","","",""
"","","",""
"320","570","0.1143","0.9965"
"600","1024","0.7000","0.1719"
"","","",""
"","","",""
"320","534","0.3236","0.1375"
"360","592","0.9986","0.2616"
"","","",""
"","","",""
"","","",""
"","","",""
"600","1024","0.6400","0.7197"
"360","592","0.7420","0.0667"
"","","",""
"768","1024","0.6848","0.5005"
"360","592","0.4639","0.9747"
"360","640","0.7268","0.7705"
"600","1024","0.0467","0.6641"
"600","1024","0.3167","0.1328"
"","","",""
"320","480","0.5344","0.5583"
"360","640","0.0625","0.0633"
"320","534","0.4407","0.6284"
"360","640","0.9501","0.0531"
"360","640","0.3417","0.1031"
"360","592","0.4233","0.6468"
"","","",""
"","","",""
"360","640","0.5222","0.9000"
"360","640","0.0125","0.0453"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","592","0.9376","0.0625"
"320","533","0.1781","0.5310"
"320","533","0.5563","0.5647"
"600","1024","0.6733","0.3672"
"","","",""
"360","640","0.9764","0.6648"
"","","",""
"360","640","0.5506","0.6753"
"360","640","0.9611","0.0547"
"","","",""
"","","",""
"320","534","0.4437","0.6966"
"","","",""
"","","",""
"","","",""
"360","640","0.5000","0.6766"
"","","",""
"320","534","0.5167","0.8402"
"360","640","0.4222","0.8547"
"","","",""
"320","534","0.6844","0.3783"
"320","534","0.9210","0.0761"
"360","640","0.3389","0.1313"
"360","640","0.9148","0.0646"
"360","640","0.8583","0.0406"
"360","640","0.4938","0.6253"
"320","480","0.4125","0.2979"
"","","",""
"","","",""
"360","640","0.3417","0.5422"
"360","640","0.9167","0.0938"
"320","480","0.7072","0.1227"
"360","592","0.0602","0.6650"
"","","",""
"360","592","0.9071","0.0540"
"320","534","0.4241","0.5100"
"360","592","0.3939","0.4962"
"","","",""
"","","",""
"","","",""
"360","616","0.6921","0.8443"
"","","",""
"","","",""
"320","534","0.6719","0.5599"
"600","1024","0.8083","0.4219"
"","","",""
"","","",""
"360","640","0.4411","0.7486"
"","","",""
"360","592","0.6722","0.7382"
"360","640","0.8778","0.0141"
"360","640","0.1028","0.0484"
"600","976","0.4967","0.9713"
"320","570","0.3513","0.6285"
"360","592","0.9222","0.0591"
"","","",""
"360","640","0.9194","0.0000"
"600","976","0.3550","0.1598"
"","","",""
"360","640","0.2639","0.7766"
"320","480","0.9969","0.1021"
"","","",""
"","","",""
"360","592","0.5194","0.7027"
"360","640","0.9279","0.0520"
"360","640","0.5940","0.6113"
"320","533","0.9844","0.8593"
"","","",""
"360","640","0.5972","0.6125"
"320","533","0.4750","0.7430"
"","","",""
"360","592","0.5380","0.1295"
"360","592","0.1806","0.4561"
"","","",""
"320","534","0.7443","0.7930"
"360","640","0.1665","0.1498"
"360","592","0.9694","0.0541"
"","","",""
"","","",""
"360","640","0.9223","0.0656"
"","","",""
"","","",""
"360","640","0.5519","0.6510"
"","","",""
"","","",""
"800","1280","0.5988","0.9508"
"","","",""
"","","",""
"320","534","0.4521","0.5830"
"320","534","0.3653","0.2100"
"","","",""
"360","640","0.9097","0.0445"
"","","",""
"320","533","0.8219","0.9981"
"320","534","0.4927","0.9025"
"","","",""
"320","533","0.3281","0.6904"
"","","",""
"","","",""
"320","569","0.9031","0.1213"
"360","640","0.2833","0.5109"
"","","",""
"360","640","0.5264","0.6367"
"","","",""
"320","534","0.6910","0.1738"
"","","",""
"320","533","0.9250","0.1051"
"","","",""
"","","",""
"360","592","0.3662","0.2869"
"","","",""
"","","",""
"320","533","0.7375","0.3921"
"600","1024","0.4267","0.4111"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.5603","0.6979"
"360","640","0.3925","0.6495"
"600","976","0.3100","0.9201"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"600","976","0.5117","0.4016"
"","","",""
"320","534","0.5250","0.6592"
"","","",""
"","","",""
"","","",""
"320","480","0.2500","0.9479"
"","","",""
"","","",""
"600","976","0.2867","0.6844"
"360","640","0.5694","0.4672"
"360","640","0.4417","0.1719"
"320","533","0.5062","0.7448"
"","","",""
"320","533","0.0656","0.8255"
"","","",""
"","","",""
"320","533","0.4938","0.6398"
"","","",""
"","","",""
"","","",""
"360","640","0.5222","0.6641"
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.0722","0.7469"
"","","",""
"320","522","0.1642","0.5052"
"600","1024","0.5200","0.6846"
"","","",""
"","","",""
"","","",""
"360","640","0.4630","0.7615"
"","","",""
"","","",""
"360","640","0.5333","0.3328"
"360","640","0.5463","0.6677"
"","","",""
"360","640","0.4537","0.5573"
"","","",""
"","","",""
"","","",""
"","","",""
"320","570","0.7281","0.7000"
"360","640","0.9083","0.0844"
"","","",""
"","","",""
"","","",""
"600","976","0.4910","0.1533"
"360","640","0.9972","0.8562"
"","","",""
"","","",""
"","","",""
"360","640","0.0957","0.0679"
"320","570","0.5563","0.6860"
"","","",""
"","","",""
"","","",""
"600","1024","0.1983","0.9316"
"","","",""
"","","",""
"360","594","0.4910","0.3272"
"","","",""
"","","",""
"","","",""
"360","640","0.5056","0.6672"
"","","",""
"360","640","0.3278","0.7172"
"","","",""
"320","480","0.9125","0.1812"
"","","",""
"","","",""
"320","533","0.3344","0.4334"
"","","",""
"320","534","0.4906","0.6746"
"","","",""
"800","1280","0.2000","0.9031"
"360","640","0.4611","0.6781"
"600","1024","0.5417","0.2314"
"","","",""
"","","",""
"320","533","0.4906","0.7842"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.6194","0.7937"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.3917","0.8452"
"320","524","0.9563","0.6913"
"601","962","0.9684","0.5676"
"600","1024","0.2233","0.1885"
"360","640","0.4111","0.5453"
"320","533","0.5469","0.8274"
"","","",""
"320","522","0.3846","0.7526"
"","","",""
"","","",""
"360","640","0.4130","0.5979"
"","","",""
"","","",""
"360","640","0.5944","0.4781"
"601","962","0.4692","0.0800"
"","","",""
"360","640","0.5137","0.6355"
"","","",""
"320","534","0.4449","0.5249"
"360","640","0.7078","0.6821"
"320","533","0.0281","0.1388"
"360","640","0.9611","0.9812"
"","","",""
"320","534","0.8330","0.1125"
"360","640","0.5472","0.6656"
"360","640","0.1611","0.9078"
"","","",""
"320","533","0.6594","0.8480"
"","","",""
"1024","552","0.9951","0.1250"
"","","",""
"","","",""
"","","",""
"320","533","0.0594","0.1370"
"1280","752","0.9883","0.0519"
"360","640","0.4333","0.5953"
"","","",""
"320","533","0.0531","0.6567"
"360","640","0.5542","0.7773"
"640","1019","0.9828","0.0363"
"","","",""
"600","1024","0.2717","0.2822"
"","","",""
"360","640","0.7574","0.9896"
"","","",""
"","","",""
"320","480","0.7969","0.2354"
"360","640","0.5926","0.6927"
"360","592","0.7379","0.9984"
"320","534","0.1938","0.8895"
"320","534","0.3688","0.6929"
"320","534","0.5572","0.5935"
"360","640","0.2463","0.8698"
"","","",""
"360","640","0.9611","0.2313"
"640","1019","0.9563","0.0177"
"360","640","0.9500","0.9781"
"360","640","0.1750","0.9203"
"360","640","0.1889","0.9313"
"360","640","0.7806","0.4437"
"360","640","0.8069","0.1930"
"","","",""
"360","640","0.2952","0.6575"
"600","1024","0.4950","0.3672"
"320","533","0.8906","0.9287"
"360","640","0.5631","0.6120"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.7390","0.6250"
"320","480","0.7594","0.7771"
"600","1024","0.5867","0.5283"
"360","640","0.6250","0.5266"
"","","",""
"602","914","0.3970","0.8884"
"640","360","0.9703","0.9361"
"360","640","0.8056","0.0391"
"","","",""
"","","",""
"320","534","0.5625","0.6629"
"320","533","0.4031","0.0131"
"","","",""
"640","1019","0.9875","0.0402"
"","","",""
"","","",""
"360","640","0.8593","0.0323"
"360","640","0.9722","0.9625"
"360","640","0.5208","0.6242"
"","","",""
"600","1024","0.5383","0.8066"
"","","",""
"","","",""
"","","",""
"360","640","0.4924","0.6183"
"","","",""
"","","",""
"","","",""
"320","533","0.9313","0.5647"
"360","592","0.4000","0.4611"
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.3139","0.1359"
"","","",""
"600","976","0.3544","0.0983"
"","","",""
"360","640","0.2247","0.9891"
"360","640","0.4926","0.2354"
"360","640","0.4389","0.4969"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.5673","0.6300"
"600","976","0.3100","0.8709"
"","","",""
"","","",""
"","","",""
"","","",""
"360","592","0.2843","0.6996"
"","","",""
"","","",""
"360","640","0.4944","0.8047"
"","","",""
"","","",""
"360","640","0.3833","0.1156"
"","","",""
"600","976","0.6370","0.6038"
"","","",""
"360","640","0.3907","0.6271"
"360","592","0.3648","0.8760"
"360","592","0.6158","0.5131"
"","","",""
"320","534","0.3063","0.7210"
"","","",""
"320","534","0.5625","0.6030"
"360","640","0.9583","0.0875"
"","","",""
"600","1024","0.9250","0.0674"
"","","",""
"360","640","0.6444","0.7219"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.3800","0.1525"
"360","640","0.5208","0.6336"
"320","570","0.6000","0.5702"
"","","",""
"","","",""
"360","640","0.6976","0.9703"
"480","854","0.2667","0.9977"
"320","570","0.6424","0.5093"
"","","",""
"","","",""
"","","",""
"360","640","0.1472","0.5031"
"600","1024","0.3183","0.1748"
"320","570","0.4304","0.3119"
"","","",""
"360","640","0.2054","0.9813"
"","","",""
"360","640","0.6083","0.6141"
"360","640","0.0000","0.1500"
"","","",""
"320","533","0.5062","0.6210"
"360","640","0.2222","0.8406"
"","","",""
"600","976","0.5634","0.5973"
"","","",""
"320","524","0.6216","0.8387"
"360","640","0.5028","0.6547"
"","","",""
"320","533","0.3531","0.6023"
"600","1024","0.7683","0.0928"
"","","",""
"","","",""
"360","592","0.5083","0.6943"
"360","640","0.0583","0.7531"
"360","640","0.3703","0.6151"
"","","",""
"","","",""
"","","",""
"320","533","0.1938","0.3959"
"","","",""
"","","",""
"","","",""
"","","",""
"360","592","0.2677","0.9123"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.9259","0.3354"
"320","533","0.8469","0.0957"
"320","569","0.6813","0.5343"
"","","",""
"320","534","0.5052","0.6750"
"360","640","0.5417","0.6219"
"","","",""
"","","",""
"360","640","0.5111","0.9094"
"320","533","0.3781","0.6041"
"360","640","0.4519","0.3833"
"","","",""
"360","592","0.2421","0.2059"
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.5853","0.6378"
"360","640","0.2444","0.2219"
"","","",""
"","","",""
"360","592","0.4917","0.9966"
"","","",""
"360","640","0.7004","0.6315"
"","","",""
"","","",""
"360","640","0.5967","0.6143"
"","","",""
"320","534","0.4595","0.7145"
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.8083","0.9763"
"","","",""
"640","360","0.0578","0.9931"
"360","640","0.8017","0.0820"
"","","",""
"360","592","0.0569","0.7435"
"","","",""
"","","",""
"360","592","0.1611","0.8193"
"","","",""
"","","",""
"","","",""
"360","640","0.4556","0.6547"
"","","",""
"","","",""
"360","640","0.5292","0.5055"
"360","640","0.5326","0.6721"
"360","592","0.5583","0.4206"
"","","",""
"","","",""
"","","",""
"360","640","0.5667","0.6312"
"","","",""
"","","",""
"360","640","0.4417","0.6969"
"","","",""
"1024","552","0.8115","0.8152"
"","","",""
"320","533","0.4781","0.5178"
"","","",""
"320","480","0.4031","0.6646"
"320","522","0.5260","0.6468"
"320","534","0.6969","0.6667"
"600","1024","0.3400","0.1621"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"600","1024","0.6800","0.8721"
"","","",""
"360","597","0.6810","0.7297"
"","","",""
"360","640","0.0426","0.9052"
"","","",""
"600","976","0.3667","0.1936"
"320","480","0.2469","0.6625"
"360","640","0.6056","0.4984"
"","","",""
"","","",""
"","","",""
"360","640","0.5611","0.7219"
"","","",""
"","","",""
"360","640","0.4819","0.6526"
"","","",""
"320","570","0.4761","0.8037"
"","","",""
"","","",""
"320","533","0.0156","0.8143"
"320","533","0.0531","0.8030"
"","","",""
"","","",""
"","","",""
"","","",""
"600","976","0.6083","0.8002"
"","","",""
"320","480","0.2750","0.8438"
"800","1232","0.4775","0.2240"
"320","533","0.9875","0.1914"
"","","",""
"","","",""
"","","",""
"360","640","0.6264","0.5461"
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.8191","0.0187"
"","","",""
"320","522","0.3500","0.8027"
"","","",""
"","","",""
"","","",""
"","","",""
"320","534","0.3031","0.8127"
"360","640","0.6500","0.4688"
"320","533","0.5437","0.6341"
"320","534","0.8719","0.0300"
"","","",""
"","","",""
"320","534","0.2281","0.3258"
"360","640","0.5972","0.7094"
"","","",""
"","","",""
"","","",""
"320","534","0.8000","0.9532"
"","","",""
"","","",""
"320","570","0.0603","0.7804"
"","","",""
"","","",""
"","","",""
"320","533","0.0500","0.3358"
"","","",""
"","","",""
"600","1024","0.6050","0.7656"
"","","",""
"320","533","0.6438","0.6923"
"","","",""
"","","",""
"320","534","0.8063","0.0524"
"640","1067","0.4375","0.6607"
"360","592","0.9194","0.1081"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.0917","0.1219"
"320","534","0.5717","0.6384"
"320","534","0.2719","0.8427"
"600","976","0.9300","0.3064"
"360","640","0.3648","0.7135"
"320","534","0.4283","0.8217"
"","","",""
"","","",""
"320","522","0.4366","0.1697"
"","","",""
"","","",""
"320","525","0.5781","0.3714"
"","","",""
"600","1024","0.3250","0.6143"
"","","",""
"360","640","0.8500","0.0094"
"360","640","0.4981","0.6974"
"360","592","0.2857","0.9216"
"","","",""
"600","1024","0.5317","0.4424"
"800","1280","0.9100","0.4867"
"360","640","0.3000","0.8969"
"","","",""
"360","640","0.9833","0.2906"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"400","640","0.1325","0.6391"
"","","",""
"","","",""
"360","640","0.6667","0.8109"
"","","",""
"","","",""
"360","640","0.5889","0.3875"
"","","",""
"","","",""
"","","",""
"","","",""
"320","522","0.6844","0.0000"
"320","534","0.4636","0.7394"
"","","",""
"320","570","0.9156","0.0000"
"320","534","0.2344","0.4494"
"","","",""
"800","1232","0.6038","0.2484"
"360","640","0.4674","0.7158"
"","","",""
"320","533","0.1344","0.0694"
"","","",""
"360","592","0.3333","0.2855"
"","","",""
"600","1024","0.3867","0.3594"
"320","480","0.1625","0.9958"
"","","",""
"800","1280","0.7113","0.0609"
"320","534","0.4500","0.5674"
"320","240","0.1531","0.2042"
"","","",""
"","","",""
"","","",""
"320","533","0.3344","0.4634"
"320","534","0.4813","0.6292"
"360","592","0.4563","0.8617"
"360","597","0.3412","0.8026"
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.8500","0.0672"
"","","",""
"","","",""
"320","533","0.9875","0.2983"
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.3384","0.6136"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","570","0.2516","0.5350"
"","","",""
"320","533","0.0375","0.1595"
"320","480","0.2969","0.3833"
"","","",""
"","","",""
"768","1024","0.3203","0.9424"
"360","640","0.9778","0.2687"
"600","976","0.7564","0.7034"
"320","533","0.2375","0.4034"
"360","640","0.5222","0.5000"
"","","",""
"360","640","0.1417","0.9609"
"600","1024","0.1583","0.1807"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","522","0.5385","0.6557"
"360","640","0.5472","0.7063"
"320","534","0.2107","0.4103"
"","","",""
"600","976","0.6300","0.6834"
"","","",""
"320","534","0.8719","0.1236"
"360","592","0.1900","0.0430"
"601","962","0.0166","0.9730"
"","","",""
"320","534","0.7906","0.4682"
"","","",""
"320","533","0.8250","0.3133"
"","","",""
"","","",""
"","","",""
"360","640","0.5176","0.6333"
"","","",""
"","","",""
"360","640","0.5500","0.6469"
"","","",""
"360","640","0.9361","0.0875"
"320","533","0.3031","0.8499"
"360","640","0.8407","0.0792"
"","","",""
"360","592","0.8222","0.5794"
"360","640","0.2250","0.9688"
"","","",""
"360","640","0.8500","0.0328"
"360","640","0.6172","0.9016"
"","","",""
"","","",""
"360","640","0.9519","0.1042"
"","","",""
"360","640","0.6089","0.5714"
"","","",""
"360","640","0.9000","0.0797"
"360","592","0.9333","0.0000"
"","","",""
"320","533","0.9812","0.2289"
"360","640","0.6250","0.6859"
"","","",""
"","","",""
"320","533","0.3594","0.8180"
"","","",""
"600","976","0.4217","0.6127"
"320","533","0.7281","0.5629"
"360","640","0.6167","0.7641"
"360","592","0.6139","0.6554"
"360","592","0.7712","0.7874"
"","","",""
"320","534","0.0437","0.1536"
"","","",""
"","","",""
"","","",""
"320","534","0.5553","0.6150"
"","","",""
"320","570","0.4574","0.7009"
"600","1024","0.9117","0.3008"
"","","",""
"","","",""
"360","640","0.4588","0.9271"
"320","533","0.5094","0.6360"
"","","",""
"360","640","0.4722","0.7203"
"","","",""
"","","",""
"","","",""
"360","592","0.1738","0.2497"
"","","",""
"","","",""
"360","592","0.9889","0.2169"
"600","1024","0.9383","0.2168"
"360","640","0.5667","0.6531"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"800","1280","0.7238","0.4820"
"320","533","0.1719","0.4315"
"360","592","0.1000","0.0811"
"","","",""
"","","",""
"800","1280","0.5332","0.6646"
"","","",""
"","","",""
"320","427","0.0187","0.9485"
"360","640","0.5222","0.6500"
"","","",""
"320","533","0.9437","0.0807"
"","","",""
"","","",""
"360","640","0.3139","0.9172"
"360","640","0.6816","0.9282"
"320","533","0.7562","0.8049"
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.5685","0.7604"
"360","640","0.6694","0.5375"
"","","",""
"320","534","0.9480","0.0748"
"320","533","0.5281","0.6529"
"600","1024","0.3417","0.1201"
"","","",""
"320","533","0.0094","0.1445"
"","","",""
"","","",""
"","","",""
"768","1024","0.1510","0.3164"
"320","533","0.8844","0.1182"
"360","640","0.5528","0.5891"
"600","976","0.9767","0.0082"
"","","",""
"","","",""
"","","",""
"","","",""
"320","570","0.2827","0.1285"
"","","",""
"360","592","0.5083","0.6858"
"360","592","0.2611","0.9139"
"","","",""
"360","640","0.9709","0.0898"
"320","533","0.3375","0.1276"
"320","534","0.8794","0.0374"
"360","640","0.5463","0.7995"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"360","592","0.7656","0.3030"
"","","",""
"","","",""
"360","640","0.7323","0.0687"
"","","",""
"320","533","0.4875","0.6379"
"320","533","0.5062","0.8105"
"","","",""
"320","534","0.2599","0.3815"
"","","",""
"360","640","0.9417","0.2344"
"320","533","0.2094","0.0863"
"360","640","0.3778","0.1031"
"600","1024","0.9250","0.9688"
"","","",""
"360","592","0.4064","0.7941"
"360","592","0.0093","0.0833"
"","","",""
"320","534","0.5551","0.8142"
"360","592","0.2677","0.7207"
"","","",""
"360","640","0.4093","0.7167"
"","","",""
"400","640","0.8875","0.8422"
"","","",""
"360","640","0.5861","0.7688"
"","","",""
"640","1019","0.1031","0.8803"
"600","976","0.5617","0.5994"
"360","592","0.9542","0.0549"
"320","522","0.9187","0.0613"
"320","533","0.5500","0.9081"
"360","640","0.9297","0.0557"
"","","",""
"360","592","0.5354","0.2329"
"","","",""
"","","",""
"","","",""
"","","",""
"360","640","0.4175","0.4059"
"360","592","0.3232","0.0911"
"360","640","0.1417","0.9250"
"","","",""
"","","",""
"412","732","0.9530","0.0485"
"","","",""
"360","640","0.0485","0.1226"
"","","",""
"360","640","0.3019","0.1302"
"360","640","0.2500","0.3219"
"","","",""
"360","640","0.9611","0.4281"
"","","",""
"600","1024","0.3367","0.4814"
"360","640","0.3491","0.8193"
"360","592","0.3162","0.1392"
"","","",""
"320","480","0.5031","0.9292"
"","","",""
"320","534","0.6994","0.8100"
"360","592","0.8799","0.0889"
"360","640","0.9056","0.0125"
"800","1232","0.6937","0.6656"
"360","640","0.5354","0.9204"
"360","640","0.2759","0.8604"
"","","",""
"","","",""
"","","",""
"600","976","0.1481","0.1065"
"320","533","0.4000","0.5047"
"360","640","0.9611","0.0625"
"","","",""
"320","480","0.5250","0.6896"
"360","640","0.8294","0.8462"
"320","496","0.6937","0.4798"
"360","640","0.8583","0.9641"
"360","640","0.5187","0.6706"
"","","",""
"","","",""
"360","640","0.9333","0.0516"
"","","",""
"360","640","0.5472","0.6781"
"320","240","0.1594","0.9208"
"360","592","0.3911","0.7055"
"","","",""
"360","640","0.5111","0.2906"
"","","",""
"360","592","0.3162","0.9081"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"320","533","0.3219","0.8236"
"","","",""
"320","534","0.6008","0.6870"
"320","508","0.9469","0.0689"
"360","640","0.7315","0.5948"
"360","592","0.5417","0.6605"
"320","570","0.9125","0.0035"
"","","",""
"600","1024","0.9683","0.0313"
"360","640","0.9278","0.5234"
"","","",""
"","","",""
"360","640","0.7428","0.0161"
"","","",""
"360","640","0.9667","0.0594"
"320","240","0.8406","0.9958"
"","","",""
"","","",""
"360","640","0.1333","0.6750"
"360","640","0.9806","0.0531"
"320","522","0.8958","0.0504"
"600","1024","0.9183","0.8350"
"360","640","0.9353","0.0388"
"","","",""
"","","",""
"","","",""
"360","640","0.0291","0.7502"
"360","592","0.8863","0.0287"
"","","",""
"360","592","0.5009","0.7309"
"","","",""
"800","1280","0.9750","0.1883"
"360","598","0.7814","0.9821"
"360","640","0.4181","0.6195"
"800","1280","0.5537","0.3617"
"","","",""
"360","640","0.4889","0.2344"
"","","",""
"360","592","0.5659","0.8439"
"360","640","0.9570","0.0554"
"","","",""
"","","",""
"600","976","0.8600","0.1844"
"360","640","0.8574","0.0385"
"360","640","0.5417","0.3891"
"360","640","0.7917","0.9500"
"600","976","0.0933","0.0400"
"570","320","0.9977","0.0956"
"","","",""
"360","640","0.5361","0.6547"
"320","534","0.7286","0.7675"
"360","640","0.5234","0.6528"
"","","",""
"320","522","0.0707","0.9963"
"","","",""
"320","534","0.8981","0.0524"
"","","",""
"320","480","0.7656","0.4292"
"360","640","0.3315","0.5417"
"360","640","0.0657","0.8557"
"640","1019","0.5484","0.7586"
"","","",""
"360","592","0.4819","0.8691"
"320","480","0.9406","0.0688"
"360","640","0.1068","0.0492"
"","","",""
"","","",""
"","","",""
"360","640","0.2444","0.1875"
"360","640","0.2653","0.0914"
"","","",""
"600","976","0.7809","0.1954"
"360","640","0.7750","0.8594"
"360","640","0.5632","0.6594"
"","","",""
"480","806","0.8278","0.9768"
"","","",""
"360","640","0.0374","0.7947"
"320","427","0.7406","0.7330"
"","","",""
"","","",""
"360","640","0.9222","0.0172"
"320","480","0.4250","0.6271"
"360","592","0.6839","0.7897"
"320","522","0.9031","0.0000"
"360","592","0.2070","0.0427"
"360","640","0.5324","0.9927"
"360","640","0.5333","0.6578"
"600","1024","0.4100","0.6543"
"","","",""
"320","570","0.3347","0.7348"
"320","534","0.9228","0.0663"
"","","",""
"360","592","0.4813","0.8996"
"320","534","0.6994","0.7813"
"360","592","0.8946","0.0358"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"533","320","0.9794","0.1469"
"600","1024","0.0517","0.0625"
"360","592","0.5132","0.3266"
"320","496","0.8781","0.2258"
"360","640","0.5548","0.6347"
"","","",""
"","","",""
"640","1019","0.9641","0.6006"
"","","",""
"360","640","0.6125","0.3227"
"","","",""
"","","",""
"320","533","0.7000","0.3583"
"320","533","0.4969","0.5985"
"320","508","0.5988","0.7234"
"360","640","0.1444","0.9531"
"","","",""
"360","640","0.2877","0.0838"
"360","640","0.9167","0.0000"
"","","",""
"360","592","0.5444","0.7432"
"","","",""
"360","592","0.0625","0.4012"
"320","480","0.2844","0.4375"
"","","",""
"","","",""
"","","",""
