"executed","deviceWidth","deviceHeight","touchX","touchY"
"1","360","640","0.53","0.67"
"1","360","640","0.91","-0.05"
"1","360","640","0.69","0.72"
"1","600","976","0.46","0.82"
"1","360","640","0.51","0.68"
"1","360","640","0.34","0.81"
"1","360","640","0.76","1.12"
"1","668","1184","1.98","0.03"
"1","451","801","1.40","-0.05"
"1","360","640","0.33","0.57"
"1","320","570","0.58","0.66"
"1","320","480","0.19","0.71"
"1","360","640","0.63","0.33"
"1","320","480","0.77","0.70"
"1","320","480","0.30","0.97"
"1","400","600","0.05","0.02"
"1","320","480","0.81","0.89"
"1","320","480","0.23","0.74"
"1","320","480","0.23","0.48"
"1","600","1024","1.37","-0.46"
"","","","",""
"1","320","480","0.84","0.76"
"1","360","640","0.67","0.29"
"1","320","522","0.84","0.00"
"1","360","640","0.58","0.76"
"1","320","480","0.39","0.21"
"1","320","480","0.92","0.11"
"1","360","640","0.59","0.78"
"1","360","640","1.03","0.40"
"1","360","640","0.70","0.59"
"1","360","640","0.58","0.76"
"1","320","534","0.25","0.18"
"1","540","960","0.93","1.01"
"1","322","481","0.84","0.08"
"1","320","567","0.58","0.13"
"","","","",""
"1","320","534","0.94","0.71"
"1","320","480","0.95","0.11"
"1","668","1184","1.32","1.23"
"1","320","480","0.74","0.66"
"","","","",""
"","","","",""
"1","320","480","0.02","0.02"
"1","360","639","0.57","1.07"
"1","360","640","0.70","0.63"
"1","320","480","0.83","0.66"
"1","360","640","0.90","-0.10"
"1","570","296","-0.29","0.80"
"1","360","640","0.59","0.72"
"1","320","480","0.56","0.99"
"1","320","534","0.55","0.65"
"1","320","480","0.89","0.12"
"1","360","640","0.69","0.99"
"1","640","360","-0.32","0.35"
"1","360","640","0.50","0.52"
"1","320","480","0.03","0.90"
"1","720","1278","1.61","1.41"
"1","320","480","0.08","0.59"
"1","720","1278","2.18","0.02"
"1","360","639","0.59","0.64"
"1","320","480","0.58","0.92"
"1","320","480","0.80","0.78"
"1","320","534","0.85","0.15"
"1","320","480","0.53","0.70"
"1","360","592","0.28","0.21"
"1","320","480","0.83","0.31"
"1","360","592","0.28","-0.05"
"","","","",""
"1","320","480","0.99","0.12"
"1","320","480","0.74","0.84"
"1","320","567","0.77","0.11"
"1","360","640","0.37","0.24"
"1","320","480","0.80","0.05"
"1","360","640","0.14","1.14"
"1","320","480","0.97","0.98"
"","","","",""
"","","","",""
"1","320","480","0.96","0.88"
"","","","",""
"1","360","640","0.45","0.74"
"1","360","639","0.03","0.58"
"1","320","480","0.93","0.45"
"1","320","480","0.16","0.54"
"1","360","640","0.63","0.67"
"1","534","296","1.29","0.24"
"1","668","1184","1.94","-0.04"
"1","564","660","1.29","-0.14"
"1","640","335","-0.16","0.55"
"1","320","533","0.25","0.55"
"1","640","360","-0.44","0.17"
"1","720","1278","1.42","1.51"
"1","360","592","0.22","0.36"
"1","320","480","0.49","0.82"
"1","360","640","0.18","0.27"
"1","320","480","0.09","0.58"
"1","360","592","0.11","0.72"
"1","320","480","0.94","0.10"
"1","320","533","0.51","0.65"
"1","360","640","1.01","-0.05"
"1","360","640","0.73","0.73"
"1","360","592","0.24","0.52"
"1","320","570","0.42","0.59"
"1","640","360","1.44","0.79"
"","","","",""
"1","360","639","0.92","0.48"
"1","320","567","0.90","-0.07"
"1","360","640","0.34","0.10"
"1","480","852","1.50","-0.09"
"1","640","360","-0.30","0.85"
"1","360","638","0.13","1.09"
"1","320","480","0.54","0.95"
"1","320","480","0.74","0.53"
"1","600","1024","1.17","0.62"
"1","360","540","0.61","0.78"
"1","320","533","0.28","0.71"
"1","360","640","0.56","0.55"
"1","668","1184","1.94","-0.03"
"1","320","480","0.83","0.05"
"1","451","800","1.34","-0.09"
"1","720","1278","2.05","0.06"
"1","360","640","0.96","-0.06"
"1","320","480","0.92","0.75"
"1","320","570","0.26","0.11"
"1","720","1278","2.16","0.00"
"1","360","592","1.01","1.10"
"1","540","960","1.04","0.90"
"1","360","567","1.06","-0.07"
"1","360","639","0.17","1.09"
"1","320","480","0.66","0.70"
"1","600","1024","0.82","0.34"
"","","","",""
"1","360","640","0.47","1.13"
"","","","",""
"1","360","640","0.58","0.69"
"1","451","800","1.41","-0.04"
"1","600","1024","0.10","0.93"
"1","320","480","0.24","0.31"
"1","360","639","0.63","0.96"
"1","320","480","0.25","0.65"
"1","360","592","0.22","0.78"
"1","360","639","0.14","0.83"
"1","360","540","0.72","0.63"
"1","240","360","0.44","0.50"
"1","360","540","0.95","0.56"
"1","360","640","0.69","0.91"
"1","320","570","0.20","0.09"
"1","360","640","0.73","0.88"
"1","320","427","0.31","0.20"
"1","360","540","0.44","0.42"
"1","360","640","0.52","0.70"
"1","360","640","0.45","1.10"
"1","360","640","0.51","0.67"
"1","481","801","0.52","0.75"
"","","","",""
"1","360","592","0.22","0.26"
"1","360","639","0.61","1.09"
"1","360","639","0.39","0.49"
"1","600","1024","-0.16","-0.38"
"1","600","900","0.11","1.27"
"1","360","640","0.18","-0.09"
"1","320","567","0.52","0.15"
"1","640","360","1.39","0.24"
"1","600","1024","1.37","-0.49"
"1","320","480","0.75","0.09"
"","","","",""
"1","360","638","0.60","0.38"
"1","360","640","0.58","0.67"
"1","320","533","0.56","0.62"
"1","320","480","0.21","0.21"
"1","668","1184","1.96","0.02"
"1","320","567","0.67","0.03"
"1","668","1184","1.32","1.15"
"","","","",""
"1","320","480","0.89","0.13"
"1","320","567","0.19","0.55"
"1","360","640","0.72","0.67"
"1","360","640","0.52","0.65"
"1","320","480","0.88","0.07"
"1","320","508","0.78","0.68"
"1","360","640","0.69","0.55"
"1","360","615","0.99","-0.04"
"1","600","1024","0.38","1.49"
"1","640","1019","1.30","-0.52"
"1","360","592","0.42","1.02"
"1","360","592","0.20","0.09"
"1","360","592","0.73","-0.07"
"1","360","603","0.57","0.31"
"1","320","534","0.49","0.89"
"1","320","455","0.70","0.22"
"1","592","336","1.32","0.19"
"1","360","592","-0.01","0.58"
"1","360","640","0.50","0.96"
"1","360","592","0.24","0.03"
"1","600","1024","0.99","1.17"
"1","600","1024","1.31","1.40"
"1","360","640","0.87","-0.07"
"1","360","597","0.48","1.11"
"1","360","592","0.52","0.36"
"1","320","480","0.50","0.10"
"1","320","533","0.42","0.63"
"1","600","1024","0.72","-0.28"
"1","360","640","0.17","0.06"
"1","360","640","0.44","0.86"
"1","213","320","0.61","0.18"
"1","320","522","0.43","0.35"
"1","601","914","0.59","0.86"
"1","360","592","0.58","0.70"
"1","320","427","0.49","0.39"
"1","768","1024","-0.29","0.29"
"1","360","592","0.50","0.84"
"1","320","534","0.78","0.46"
"1","320","570","0.51","0.68"
"1","600","1024","0.57","0.76"
"1","320","427","0.25","0.33"
"1","600","1024","0.30","1.35"
"1","600","976","0.65","1.32"
"1","360","592","0.53","1.12"
"1","360","592","0.36","0.31"
"1","320","427","0.69","0.52"
"1","360","568","1.06","-0.06"
"1","320","534","0.17","0.04"
"1","360","592","0.01","0.75"
"1","360","640","-0.01","1.15"
"1","320","534","0.17","0.94"
"1","360","640","0.48","0.90"
"1","320","534","0.46","0.97"
"1","320","480","0.61","0.71"
"1","320","480","0.10","0.17"
"1","600","1024","0.09","1.34"
"1","320","570","0.18","0.40"
"1","320","534","0.70","0.05"
"1","360","592","0.46","-0.05"
"1","360","640","0.77","0.72"
"1","320","524","0.35","0.74"
"1","320","522","0.82","0.32"
"1","320","427","0.44","0.42"
"1","360","640","0.23","-0.02"
"1","320","522","0.75","0.52"
"","","","",""
"1","320","508","0.38","0.62"
"1","600","900","0.63","0.49"
"1","320","534","0.46","0.51"
"1","560","595","1.26","-0.08"
"1","360","640","0.57","0.68"
"1","800","1232","1.49","1.06"
"1","360","640","0.44","0.72"
"1","360","592","0.12","0.07"
"1","320","508","0.63","0.61"
"1","360","592","0.49","0.85"
"1","360","640","0.10","0.39"
"","","","",""
"1","360","540","1.02","-0.02"
"1","320","522","0.38","0.04"
"1","320","480","0.63","0.72"
"1","320","533","0.04","0.85"
"1","360","640","0.29","-0.04"
"1","360","640","0.89","-0.07"
"1","360","640","0.61","0.88"
"1","360","640","1.03","0.13"
"1","360","540","0.89","1.04"
"1","360","640","0.54","0.66"
"1","600","1024","1.39","-0.49"
"1","320","480","0.89","0.03"
"1","320","480","0.65","0.65"
"1","360","640","0.61","0.79"
"1","360","594","0.65","0.70"
"1","600","1024","1.05","1.13"
"1","320","480","0.88","0.02"
"1","600","1024","-0.15","1.43"
"1","600","1024","1.33","-0.52"
"1","320","533","0.34","0.43"
"1","600","976","0.40","-0.19"
"1","360","616","0.97","0.64"
"1","320","480","0.88","0.51"
"1","600","1024","0.47","0.22"
"1","320","480","0.37","0.20"
"1","360","592","0.70","0.75"
"1","320","522","0.03","0.97"
"1","600","1024","0.18","1.48"
"1","360","640","0.40","0.86"
"1","600","1024","-0.38","1.01"
"1","600","1024","-0.26","1.39"
"1","600","1024","0.73","0.71"
"1","320","480","0.07","0.77"
"1","360","592","0.48","0.86"
"1","320","534","0.50","0.92"
"1","320","480","0.90","0.02"
"1","640","336","0.55","0.47"
"1","360","640","0.13","-0.10"
"1","320","480","0.91","0.44"
"1","320","534","0.48","0.90"
"1","360","603","0.36","0.08"
"1","320","534","0.69","0.90"
"1","600","1024","0.96","0.98"
"1","320","569","0.84","0.06"
"1","360","592","0.65","0.54"
"1","360","640","0.50","0.70"
"1","360","640","0.42","0.46"
"1","600","1024","0.20","0.62"
"1","320","480","0.63","0.82"
"1","320","533","0.12","0.52"
"1","360","640","0.43","-0.10"
"1","213","320","0.70","0.48"
"1","320","480","0.98","0.01"
"1","480","526","1.23","0.01"
"1","360","540","0.99","-0.04"
"1","320","533","0.70","0.82"
"1","360","640","0.34","-0.07"
"1","360","640","0.28","-0.01"
"1","320","570","0.48","0.50"
"1","360","640","0.01","-0.01"
"1","320","480","0.00","0.43"
"1","360","592","0.25","1.10"
"1","444","788","1.10","-0.09"
"1","598","336","1.39","0.20"
"1","360","592","0.42","0.65"
"1","360","592","0.01","0.93"
"1","360","640","0.86","1.01"
"1","360","640","0.38","0.83"
"1","360","592","0.22","-0.01"
"1","360","640","-0.04","0.11"
"1","598","336","0.35","0.54"
"1","360","640","0.13","0.56"
"1","320","480","0.16","0.23"
"1","360","640","0.43","0.73"
"1","360","640","0.67","0.69"
"1","360","640","0.70","0.70"
"1","600","1024","0.46","-0.19"
"1","360","640","1.03","-0.10"
"1","360","640","0.33","-0.01"
"1","360","568","0.90","0.56"
"1","600","1024","0.72","0.71"
"1","360","592","0.20","0.92"
"1","600","1024","1.43","-0.47"
"1","600","1024","0.93","0.05"
"1","320","480","0.55","0.49"
"1","360","640","0.35","0.57"
"1","600","976","1.35","-0.48"
"1","480","526","-0.22","0.49"
"1","360","592","0.59","0.68"
"1","320","533","0.83","0.31"
"1","360","640","0.45","0.53"
"1","601","962","1.33","-0.46"
"1","319","479","0.00","0.05"
"1","360","592","0.28","0.47"
"1","360","592","0.35","0.04"
"1","360","640","0.55","1.08"
"1","320","534","0.51","0.41"
"1","360","591","0.82","0.37"
"1","320","533","0.35","0.65"
"1","600","1024","0.06","0.62"
"1","320","533","0.77","0.09"
"1","471","752","-0.23","0.68"
"1","360","540","0.28","0.85"
"1","608","466","1.33","0.04"
"1","320","524","0.94","0.30"
"1","600","976","1.29","-0.51"
"1","360","592","0.91","-0.06"
"1","600","1024","0.40","0.32"
"1","320","534","0.13","0.96"
"1","320","533","0.38","0.61"
"","","","",""
"1","600","1024","0.47","1.34"
"1","320","534","0.94","0.18"
"1","534","296","1.30","0.27"
"1","600","976","-0.15","-0.06"
"1","360","592","0.45","1.08"
"1","360","640","0.58","0.68"
"1","600","976","1.33","-0.02"
"1","360","592","0.56","0.72"
"1","600","976","0.33","-0.28"
"1","360","592","0.26","0.57"
"1","360","592","0.78","1.05"
"1","360","640","0.01","0.37"
"1","320","533","0.80","0.21"
"1","320","534","0.34","0.52"
"1","768","976","-0.40","-0.01"
"1","320","533","0.56","0.40"
"","","","",""
"1","320","534","0.80","0.76"
"1","320","534","0.97","0.11"
"1","600","976","0.21","-0.22"
"1","600","1024","0.45","1.29"
"1","320","533","0.87","-0.02"
"1","598","336","1.31","0.74"
"1","598","335","1.43","0.70"
"","","","",""
"1","360","640","1.04","0.98"
"1","320","533","0.39","0.65"
"1","360","640","0.05","0.00"
"1","360","592","0.24","0.15"
"1","320","533","0.54","0.62"
"1","360","640","0.27","-0.01"
"1","320","480","0.25","0.06"
"1","360","640","0.91","-0.01"
"1","360","640","0.70","0.80"
"1","320","521","0.54","0.95"
"1","320","533","0.20","0.39"
"1","360","640","0.56","0.62"
"1","600","976","-0.22","-0.05"
"1","360","640","0.97","-0.11"
"1","360","592","0.84","0.10"
"1","360","640","0.52","1.06"
"1","360","640","0.74","0.97"
"1","360","640","0.65","0.87"
"1","360","592","0.95","-0.05"
"1","360","592","0.36","0.86"
"1","768","1024","-0.02","-0.29"
"1","360","640","0.44","0.77"
"1","360","640","0.65","0.89"
"1","600","976","0.64","0.79"
"1","360","640","0.38","0.76"
"1","320","522","0.49","0.74"
"1","320","524","0.19","0.50"
"1","320","533","0.27","0.93"
"1","320","480","0.64","0.75"
"1","320","534","0.65","0.54"
"1","360","540","0.34","0.25"
"1","320","533","0.36","0.05"
"1","360","640","0.33","0.59"
"1","360","640","0.81","0.39"
"1","600","976","0.88","0.64"
"1","360","640","0.94","0.14"
"1","360","640","0.01","0.89"
"1","320","427","0.72","0.31"
"1","360","640","0.56","0.85"
"1","320","534","0.30","0.51"
"1","800","1280","0.84","0.58"
"1","360","640","0.49","0.99"
"1","360","594","0.55","0.66"
"1","360","480","0.60","0.68"
"1","320","480","0.50","0.10"
"1","360","640","0.89","1.15"
"1","320","533","0.05","0.72"
"1","360","640","1.01","-0.07"
"1","598","335","1.22","0.79"
"1","600","1024","1.30","-0.44"
"1","320","534","0.59","0.35"
"1","320","480","0.75","0.82"
"1","320","534","0.39","0.77"
"1","600","1024","0.53","0.21"
"1","320","534","0.88","-0.00"
"1","213","320","0.53","0.56"
"1","360","640","0.78","0.40"
"1","360","640","0.48","0.70"
"1","320","534","0.52","0.64"
"1","564","660","1.36","-0.13"
"1","400","600","0.50","0.39"
"1","360","640","0.55","0.65"
"1","360","640","0.65","0.43"
"1","320","427","0.96","0.43"
"1","600","976","0.47","0.88"
"1","320","533","0.03","0.84"
"1","360","640","1.02","-0.10"
"1","360","540","1.06","-0.03"
"1","480","295","0.90","0.60"
"1","320","534","0.41","0.96"
"1","320","480","0.98","0.74"
"1","320","480","0.73","0.32"
"1","320","480","0.89","0.39"
"1","320","533","0.23","0.40"
"","","","",""
"1","360","592","-0.01","-0.05"
"1","360","592","0.34","0.54"
"1","360","640","-0.03","0.76"
"1","320","534","0.24","0.00"
"1","768","1024","0.54","1.12"
"1","400","600","0.77","0.94"
"1","600","900","1.21","1.29"
"1","360","540","0.80","0.67"
"1","320","480","0.66","0.70"
"","","","",""
"1","360","640","0.17","1.07"
"1","360","592","0.50","0.64"
"1","360","640","0.54","0.62"
"1","320","522","0.25","0.17"
"1","320","480","0.79","0.94"
"1","360","640","0.68","0.17"
"1","360","640","0.33","0.89"
"1","360","592","0.59","0.67"
"1","360","592","0.92","0.37"
"1","320","534","0.47","0.74"
"1","320","534","0.47","0.89"
"","","","",""
"1","360","640","0.55","1.08"
"1","600","976","-0.21","-0.46"
"1","480","752","0.68","1.16"
"1","320","534","0.51","0.23"
"1","360","640","0.89","-0.01"
"1","320","534","0.51","0.84"
"1","320","533","0.61","0.55"
"1","360","598","0.22","0.23"
"1","360","640","0.56","0.96"
"1","320","522","0.69","0.18"
"1","320","533","0.05","0.44"
"1","360","640","0.50","1.08"
"1","600","976","-0.25","-0.44"
"1","360","616","1.03","-0.09"
"1","600","900","-0.14","0.01"
"1","360","640","0.52","0.83"
"1","320","533","0.23","0.35"
"1","320","533","0.06","0.80"
"1","320","522","0.63","0.08"
"1","320","480","0.72","0.94"
"1","600","900","1.37","-0.44"
"1","600","1024","1.18","-0.49"
"1","360","592","0.98","-0.05"
"1","360","640","0.39","0.83"
"1","320","240","0.88","0.42"
"1","320","522","0.67","0.87"
"1","360","592","0.94","0.23"
"1","360","592","0.63","0.63"
"1","360","640","0.38","0.75"
"1","360","640","0.51","0.72"
"1","360","640","0.54","1.08"
"1","600","1024","0.73","0.98"
"1","320","533","0.35","0.04"
"1","320","496","0.46","0.88"
"1","320","534","0.05","0.12"
"1","360","592","0.26","0.01"
"1","360","540","0.86","0.20"
"1","360","640","0.47","1.13"
"1","320","534","0.28","0.11"
"1","600","1024","0.26","-0.23"
"1","360","640","0.37","0.94"
"1","360","592","0.26","0.10"
"1","600","1024","0.26","-0.35"
"1","360","594","0.80","0.75"
"1","800","1019","0.69","1.08"
"1","360","640","0.49","0.13"
"1","360","640","0.44","0.75"
"1","320","427","0.45","0.29"
"1","360","640","0.73","0.52"
"1","600","976","-0.44","-0.52"
"1","600","976","-0.15","-0.22"
"1","360","592","0.96","-0.05"
"1","360","540","0.89","0.58"
"1","600","1024","0.69","1.13"
"1","320","534","0.16","0.02"
"1","360","540","0.19","0.37"
"1","360","594","0.43","0.83"
"1","320","480","0.93","0.05"
"1","320","427","0.80","0.41"
"1","360","640","0.40","0.75"
"1","320","480","0.59","0.80"
"1","640","336","0.55","0.46"
"1","360","640","0.73","1.02"
"1","600","1024","0.62","1.19"
"1","592","336","1.42","0.17"
"1","360","640","0.29","-0.01"
"1","320","480","0.55","0.43"
"1","360","640","0.39","1.01"
"1","600","1024","0.29","1.35"
"1","360","592","0.13","0.00"
"1","320","533","0.61","0.25"
"1","360","592","0.54","0.95"
"1","360","640","0.19","0.92"
"1","360","640","0.58","0.86"
"1","360","640","0.06","0.16"
"1","320","533","0.97","0.76"
"1","360","640","0.17","0.57"
"1","320","427","0.24","0.81"
"1","360","640","0.96","-0.13"
"1","320","534","0.05","0.97"
"1","360","640","0.34","0.63"
"1","360","592","0.57","0.72"
"1","360","640","0.14","1.03"
"1","320","534","0.24","0.95"
"1","320","570","0.21","0.72"
"1","360","640","0.95","-0.10"
"1","360","592","0.12","-0.05"
"1","320","533","0.40","0.30"
"1","320","534","0.79","0.06"
"1","240","360","0.47","0.22"
"1","360","592","0.36","1.02"
"1","320","534","0.50","0.77"
"1","320","570","0.24","0.35"
"1","360","640","0.44","0.94"
"1","360","640","1.00","-0.10"
"1","360","640","1.02","0.53"
"1","320","534","0.47","0.70"
"1","320","534","0.55","0.69"
"1","320","533","0.00","-0.05"
"1","360","640","0.37","0.72"
"1","320","480","0.68","0.53"
"1","320","522","0.22","0.83"
"1","320","534","0.05","0.13"
"1","320","533","0.02","-0.02"
"1","360","592","0.37","1.11"
"1","360","592","0.47","1.10"
"1","360","592","0.33","0.55"
"1","480","526","1.23","0.01"
"1","360","592","0.87","0.57"
"1","360","640","0.02","0.93"
"1","320","534","0.54","0.67"
"1","360","640","0.59","0.08"
"1","600","976","1.41","-0.48"
"1","360","640","0.57","0.80"
"1","320","427","0.44","0.61"
"1","320","533","0.90","0.56"
"1","360","540","1.02","-0.06"
"1","360","640","0.23","0.31"
"1","360","640","0.54","0.73"
"1","320","533","0.87","-0.02"
"1","320","533","0.04","0.86"
"1","360","592","0.27","0.61"
"1","480","526","1.21","0.04"
"1","360","640","0.39","0.97"
"1","360","640","0.57","0.61"
"1","320","534","0.56","0.82"
"1","320","570","0.55","0.98"
"1","800","1280","1.64","-0.80"
"1","320","570","0.86","0.50"
"1","320","534","0.74","0.81"
"1","320","522","0.52","0.96"
"1","320","534","0.91","0.26"
"1","360","640","-0.01","0.53"
"1","360","640","0.53","0.68"
"1","320","533","0.45","0.76"
"1","360","640","0.87","-0.06"
"1","600","976","0.50","0.91"
"1","320","508","0.81","0.94"
"","","","",""
"1","360","640","0.85","0.59"
"1","360","640","0.60","0.72"
"1","360","640","-0.02","0.72"
"1","320","534","0.34","0.10"
"1","320","534","0.36","0.10"
"1","600","1024","0.44","0.66"
"1","240","360","0.81","0.42"
"1","360","592","0.26","0.39"
"1","360","640","0.95","-0.16"
"","","","",""
"1","360","592","0.32","0.98"
"1","600","1024","0.23","-0.32"
"1","320","534","0.89","-0.01"
"1","360","640","0.59","0.61"
"1","320","522","0.40","0.96"
"1","320","522","0.11","0.10"
"1","360","592","0.56","0.77"
"","","","",""
"1","320","533","0.22","0.95"
"1","600","1024","-0.28","1.47"
"1","400","600","-0.09","-0.03"
"1","640","336","-0.40","0.64"
"1","320","533","0.40","0.06"
"1","320","534","0.24","0.81"
"1","320","534","0.43","0.79"
"1","360","640","1.04","0.51"
"1","320","480","0.79","0.10"
"1","360","592","0.55","0.76"
"1","320","534","0.83","0.01"
"","","","",""
"1","320","534","0.03","0.86"
"1","320","522","0.49","0.50"
"1","360","640","0.48","1.07"
"1","600","976","0.50","0.67"
"1","600","900","0.38","-0.35"
"1","360","640","0.69","0.36"
"1","213","320","0.36","0.25"
"1","360","540","0.84","0.66"
"1","320","534","0.70","0.53"
"1","360","640","0.59","0.48"
"1","598","335","1.10","0.52"
"1","600","1024","0.68","0.04"
"1","360","592","0.02","0.88"
"1","360","640","0.96","-0.15"
"1","360","640","0.51","1.03"
"1","640","359","1.46","0.24"
"1","360","592","0.79","0.56"
"1","320","533","0.71","0.31"
"1","360","640","0.52","1.07"
"1","640","1019","-0.11","-0.02"
"1","320","480","0.32","0.30"
"","","","",""
"1","360","592","0.32","0.43"
"1","600","1024","0.82","0.23"
"1","360","615","1.03","-0.07"
"1","320","480","0.85","0.31"
"1","320","534","0.42","0.92"
"1","800","1232","-0.38","0.68"
"1","600","976","1.27","-0.52"
"1","360","640","0.52","0.49"
"1","320","525","0.88","0.20"
"1","360","640","0.37","0.64"
"1","360","640","0.60","0.81"
"1","360","592","0.15","1.11"
"1","360","640","0.73","0.54"
"1","600","1024","1.30","-0.49"
"1","360","640","0.27","-0.01"
"1","360","592","0.75","0.65"
"1","320","521","0.52","0.78"
"1","360","592","0.32","0.67"
"1","360","592","0.50","0.69"
"1","320","508","0.93","0.03"
"1","360","640","0.55","0.72"
"1","360","640","0.10","1.06"
"1","360","640","0.99","-0.09"
"1","360","640","0.61","1.02"
"1","360","592","0.24","0.02"
"1","360","592","0.50","1.09"
"1","360","540","0.38","0.77"
"1","320","240","0.34","0.64"
"1","600","1024","1.38","-0.07"
"1","360","640","0.24","0.06"
"1","320","533","0.78","1.05"
"1","360","592","0.42","1.05"
"1","360","640","0.50","0.70"
"1","360","570","0.74","0.84"
"1","360","640","0.33","0.69"
"1","320","534","0.80","0.47"
"1","320","480","0.95","0.08"
"1","360","592","0.24","0.03"
"1","360","592","0.31","0.68"
"1","360","640","0.94","0.58"
"1","360","640","1.02","-0.07"
"1","768","1024","0.45","0.03"
"1","320","427","0.69","0.53"
"1","320","534","0.58","0.66"
"1","360","640","0.13","0.11"
"1","480","600","1.05","0.86"
"1","320","534","0.66","0.53"
"1","360","592","0.31","1.12"
"1","360","640","1.00","-0.10"
"1","360","640","0.57","0.43"
"1","360","640","0.32","-0.04"
"1","600","1024","1.34","0.26"
"1","360","640","0.14","0.52"
"1","320","534","0.56","0.77"
"1","360","640","0.02","0.21"
"1","360","640","0.70","0.01"
"1","320","533","1.00","0.25"
"1","360","640","0.60","0.51"
"1","320","522","0.61","0.54"
"1","320","533","0.31","0.02"
"1","320","534","0.32","0.08"
"1","360","592","0.54","0.63"
"1","320","480","0.04","1.00"
"","","","",""
"1","360","640","0.27","-0.02"
"1","320","544","0.74","0.44"
"1","360","640","0.15","1.06"
"1","360","640","0.50","1.08"
"1","360","640","0.39","0.72"
"1","320","524","0.56","0.20"
"1","320","490","0.42","0.38"
"1","360","640","0.89","0.05"
"1","360","592","-0.06","0.05"
"1","320","480","0.95","0.04"
"1","360","640","0.34","0.72"
"1","360","640","0.47","0.07"
"1","360","640","0.30","0.96"
"1","320","534","1.00","0.02"
"","","","",""
"1","320","533","0.64","0.38"
"1","600","976","0.42","1.39"
"1","360","640","0.63","-0.12"
"1","360","573","0.24","1.07"
"","","","",""
"1","360","640","0.52","0.66"
"1","320","534","0.03","0.84"
"1","360","540","1.00","-0.05"
"1","320","533","0.24","0.72"
"1","360","640","0.59","0.75"
"1","320","534","0.84","0.69"
"1","360","640","0.97","0.25"
"1","360","592","0.54","0.89"
"1","800","1232","0.57","-0.64"
"1","360","640","0.95","0.14"
"1","600","1024","1.26","0.89"
"1","600","976","0.00","-0.36"
"1","360","640","0.84","0.13"
"1","360","640","0.53","0.71"
"1","320","533","0.42","0.80"
"1","360","594","0.59","0.65"
"1","360","592","0.26","0.00"
"1","360","640","0.51","0.68"
"1","360","640","0.77","0.19"
"1","320","480","0.50","0.10"
"1","600","976","1.42","0.41"
"1","360","640","0.56","0.51"
"1","360","592","0.38","0.08"
"1","320","534","0.58","0.67"
"1","360","640","0.64","0.76"
"1","320","533","0.94","0.03"
"1","320","480","0.56","0.61"
"1","360","592","0.20","1.05"
"1","360","592","0.56","0.75"
"1","360","540","1.03","-0.01"
"1","360","640","0.28","-0.01"
"1","320","534","0.36","0.82"
"1","320","534","0.23","0.93"
"1","360","640","0.93","0.21"
"1","548","464","1.34","0.08"
"1","600","1024","0.75","0.99"
"1","360","592","0.33","0.06"
"1","800","1280","-0.09","-0.55"
"1","320","480","0.99","0.07"
"1","360","640","0.21","0.10"
"1","360","640","0.77","0.85"
"1","360","640","0.68","-0.09"
"1","640","1067","-0.03","0.25"
"1","320","534","0.36","0.09"
"1","360","592","0.51","0.75"
"1","360","640","0.56","0.61"
"1","800","1280","-0.27","-0.80"
"1","360","592","0.40","0.03"
"1","360","592","0.85","-0.02"
"1","360","640","0.18","0.12"
"1","360","592","0.76","-0.03"
"1","600","1024","-0.28","-0.30"
"1","360","592","0.46","0.68"
"1","360","640","1.04","-0.09"
"1","360","592","0.13","0.03"
"1","240","360","1.00","0.57"
"","","","",""
"1","320","480","0.97","0.00"
"","","","",""
"1","600","1024","0.45","1.21"
"1","360","640","0.31","-0.01"
"1","320","480","0.10","0.07"
"1","360","592","0.45","0.08"
"1","320","480","0.98","0.59"
"1","360","592","0.73","0.06"
"1","360","640","1.01","-0.09"
"1","360","640","0.32","0.48"
"1","320","533","0.88","1.05"
"","","","",""
"1","360","640","0.57","0.16"
"1","320","533","0.68","0.87"
"1","360","640","0.34","0.55"
"1","360","592","0.26","0.05"
"1","320","534","0.43","0.16"
"1","320","480","0.10","0.29"
"1","360","640","0.33","0.25"
"","","","",""
"1","360","640","0.22","1.07"
"1","239","360","0.78","0.37"
"1","600","1024","0.15","-0.30"
"","","","",""
"1","320","480","0.66","0.40"
"1","768","1024","0.26","1.46"
"1","360","640","0.13","0.75"
"1","320","480","0.97","0.00"
"1","360","592","0.43","0.80"
"1","480","600","0.79","0.80"
"1","360","640","0.94","0.44"
"","","","",""
"1","320","480","0.21","0.88"
"1","360","540","0.32","0.77"
"1","320","427","0.84","0.76"
"1","640","336","1.40","0.16"
"1","360","592","0.23","0.05"
"1","320","480","0.64","0.56"
"1","360","640","0.35","0.60"
"1","320","480","0.66","0.51"
"1","320","480","0.51","0.63"
"1","320","533","0.47","0.85"
"","","","",""
"1","480","526","0.99","0.86"
"1","320","570","0.18","0.95"
"1","360","539","0.95","0.46"
"1","360","640","0.15","-0.12"
"1","360","592","0.22","0.03"
"1","360","640","0.56","0.70"
"","","","",""
"1","360","592","0.29","0.09"
"1","320","480","0.64","0.73"
"1","600","976","0.18","-0.27"
"1","320","480","0.27","0.24"
"1","320","480","0.80","0.09"
"1","320","533","0.91","0.07"
"","","","",""
"","","","",""
"1","600","1024","0.16","-0.30"
"1","600","976","0.36","0.67"
"1","320","534","0.53","0.75"
"1","360","540","0.85","0.19"
"","","","",""
"1","600","1024","0.31","1.46"
