"executed","deviceWidth","deviceHeight","touchX","touchY"
"1","300","250","0.67","0.28"
"1","300","250","0.80","0.72"
"1","300","250","0.19","0.61"
"1","300","250","0.49","0.99"
"1","300","250","0.03","0.06"
"1","300","250","0.19","0.84"
"1","300","250","0.06","0.07"
"1","300","250","0.25","0.35"
"1","300","250","0.45","0.05"
"1","300","250","0.03","0.05"
"1","300","250","0.20","0.34"
"1","300","250","0.80","0.46"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.51"
"1","300","250","0.07","0.64"
"1","300","250","0.21","0.74"
"1","300","250","0.07","0.20"
"1","300","251","0.82","0.95"
"1","300","250","0.09","0.18"
"1","300","250","0.56","0.15"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.19","0.26"
"1","300","250","0.03","0.06"
"1","300","250","0.19","0.27"
"1","300","250","0.03","0.05"
"1","300","250","0.20","0.50"
"1","300","250","0.03","0.05"
"1","300","250","0.39","0.04"
"1","300","250","0.05","0.81"
"1","300","250","0.80","0.32"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.05"
"1","300","250","0.31","0.48"
"1","300","250","0.09","0.39"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.06"
"1","300","250","0.03","0.73"
"1","300","250","0.54","0.76"
"1","300","250","0.22","0.50"
"1","300","250","0.05","0.67"
"1","300","250","0.00","0.60"
"1","300","250","0.14","0.36"
"1","300","250","0.22","0.19"
"1","300","250","0.71","0.61"
"1","300","250","0.03","0.06"
"1","300","250","0.05","0.91"
"1","300","250","0.32","0.81"
"1","300","250","0.19","0.58"
"1","300","250","0.19","0.27"
"1","300","250","0.05","0.76"
"1","300","250","0.12","0.49"
"1","300","250","0.02","0.05"
"1","300","250","0.09","0.10"
"","","","",""
"1","300","250","0.09","0.36"
"1","300","250","0.02","0.46"
"1","300","250","0.19","0.76"
"1","300","250","0.07","0.20"
"1","300","250","0.01","0.13"
"1","300","250","0.12","0.66"
"1","300","250","0.76","0.61"
"1","300","250","0.03","0.05"
"1","300","250","0.32","0.92"
"1","300","250","0.07","0.20"
"1","300","250","0.28","0.95"
"1","300","250","0.07","0.20"
"1","300","250","0.12","0.27"
"1","300","250","0.03","0.05"
"1","300","250","0.01","0.13"
"1","300","250","0.08","0.11"
"1","300","250","0.92","0.39"
"1","300","250","0.36","0.76"
"1","300","250","0.01","0.71"
"1","300","250","0.21","0.55"
"1","300","250","0.13","0.20"
"1","300","250","0.01","0.01"
"1","300","250","0.07","0.20"
"1","300","250","0.09","0.29"
"1","300","250","0.00","0.62"
"1","300","250","0.03","0.05"
"1","301","250","0.96","0.04"
"1","300","250","0.07","0.48"
"1","300","250","0.60","0.79"
"1","300","250","0.31","0.78"
"1","300","250","0.29","0.83"
"1","300","250","0.05","0.79"
"1","300","250","0.13","0.39"
"1","300","250","0.16","0.90"
"1","300","250","0.03","0.06"
"1","300","250","0.17","0.69"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.16","0.88"
"1","300","250","0.09","0.47"
"1","300","250","0.19","0.61"
"1","300","250","0.22","0.97"
"1","300","250","0.07","0.20"
"1","300","250","0.62","0.70"
"1","300","250","0.33","0.80"
"1","300","250","0.01","0.42"
"1","300","250","0.03","0.18"
"1","300","250","0.07","0.20"
"1","300","250","0.22","0.62"
"1","300","250","0.02","0.20"
"1","300","250","0.00","0.58"
"1","300","250","0.01","0.10"
"1","300","250","0.28","0.58"
"1","300","250","0.07","0.20"
"1","300","250","0.50","0.50"
"1","300","250","0.04","0.30"
"1","300","250","0.03","0.06"
"1","300","250","0.19","0.27"
"1","300","250","0.19","0.27"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.12","0.27"
"1","300","250","0.78","0.29"
"1","300","250","0.64","0.53"
"1","300","250","0.07","0.20"
"1","300","250","0.72","0.09"
"1","300","250","0.07","0.60"
"1","300","250","0.30","0.59"
"1","300","250","0.07","0.20"
"1","300","250","0.13","0.27"
"1","300","250","0.02","0.03"
"1","300","250","0.03","0.22"
"1","300","250","0.12","0.27"
"1","300","250","0.01","0.20"
"1","300","250","0.12","0.27"
"1","300","250","0.96","0.45"
"1","300","250","0.24","0.97"
"1","300","250","0.03","0.05"
"1","300","250","0.02","0.02"
"1","300","250","0.17","0.72"
"1","300","250","0.11","0.91"
"1","300","250","0.46","0.48"
"1","300","250","0.15","0.77"
"1","300","250","0.10","0.81"
"1","300","250","0.07","0.20"
"1","300","250","0.01","0.79"
"1","300","250","0.08","0.63"
"1","300","250","0.04","0.44"
"1","300","250","0.02","0.03"
"1","300","250","0.03","0.05"
"1","300","250","0.19","0.27"
"1","300","250","0.08","0.91"
"1","300","250","0.19","0.27"
"1","300","250","0.07","0.20"
"1","300","250","0.63","0.54"
"1","300","250","0.07","0.66"
"1","300","250","0.41","0.42"
"1","300","250","0.32","0.80"
"1","300","250","0.25","0.46"
"1","300","250","0.06","0.57"
"1","300","250","0.92","0.34"
"1","300","250","0.03","0.06"
"1","300","250","0.01","0.33"
"1","300","250","0.00","0.97"
"1","300","250","0.12","0.27"
"1","300","250","0.02","0.05"
"1","300","250","0.12","0.27"
"1","300","250","0.00","0.83"
"1","300","250","0.15","0.32"
"1","320","240","0.86","0.34"
"1","300","250","0.76","0.54"
"1","300","250","0.21","0.77"
"1","300","250","0.03","0.05"
"1","300","250","0.19","0.27"
"1","300","250","0.07","0.21"
"1","300","250","0.64","0.58"
"1","300","250","0.19","0.51"
"1","300","250","0.26","0.11"
"1","300","250","0.55","0.44"
"1","300","250","0.71","0.48"
"1","300","250","0.02","0.21"
"1","300","250","0.07","0.20"
"1","300","250","0.98","0.34"
"1","300","250","0.12","0.27"
"1","300","250","0.19","0.27"
"1","300","250","0.36","0.84"
"1","300","250","0.29","1.00"
"1","300","250","0.30","0.66"
"1","300","250","0.15","0.52"
"1","300","250","0.50","0.09"
"1","300","250","0.02","0.03"
"1","300","250","0.14","0.91"
"1","300","250","0.27","0.83"
"1","300","250","0.44","0.87"
"1","300","250","0.01","0.13"
"1","300","250","0.27","0.34"
"1","300","250","0.16","0.64"
"1","300","250","0.53","0.21"
"1","300","250","0.23","0.48"
"1","300","250","0.01","0.34"
"1","300","250","0.43","0.89"
"1","300","250","0.03","0.06"
"1","300","250","0.04","0.19"
"1","300","250","0.02","0.05"
"1","300","250","0.04","0.10"
"1","300","250","0.84","0.69"
"1","300","250","0.09","0.11"
"1","300","250","0.15","0.73"
"1","300","250","0.71","0.56"
"1","300","250","0.09","0.39"
"1","300","250","0.99","0.46"
"1","300","250","0.13","0.20"
"1","300","250","0.11","0.74"
"1","300","250","0.18","0.44"
"1","300","250","0.13","0.80"
"1","300","250","0.30","0.62"
"1","300","250","0.06","0.77"
"1","300","250","0.25","0.41"
"1","300","250","0.83","0.11"
"1","300","250","0.12","0.14"
"1","300","250","0.22","0.90"
"1","300","250","0.60","0.95"
"1","300","250","0.02","0.37"
"1","300","250","0.32","0.64"
"1","300","250","0.12","0.38"
"1","300","250","0.18","0.97"
"1","300","250","0.10","0.72"
"1","300","250","0.29","0.68"
"1","300","250","0.58","0.11"
"1","300","250","0.85","0.45"
"1","300","250","0.13","0.20"
"1","300","250","0.32","0.81"
"1","300","250","0.10","0.79"
"1","300","250","0.34","0.99"
"1","300","250","0.13","1.00"
"1","300","250","0.07","0.61"
"1","300","250","0.02","0.03"
"1","300","250","0.12","0.21"
"1","300","250","0.15","0.95"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.26","0.99"
"1","300","250","0.01","0.13"
"1","300","250","0.49","0.82"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.70","0.93"
"1","300","250","0.19","0.26"
"1","300","250","0.06","0.87"
"1","300","250","0.07","0.20"
"1","300","250","0.19","0.27"
"1","300","250","0.33","0.10"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.54","0.35"
"1","300","250","0.07","0.20"
"1","300","250","0.18","0.86"
"1","300","250","0.12","0.89"
"1","300","250","0.03","0.06"
"1","300","250","0.17","0.59"
"1","300","250","0.32","0.98"
"1","300","250","0.80","0.05"
"1","300","250","0.24","0.90"
"","","","",""
"1","300","250","0.73","0.19"
"1","300","250","0.19","0.85"
"1","300","250","0.31","0.53"
"1","300","250","0.10","0.07"
"1","300","250","0.08","0.61"
"1","300","250","0.12","0.26"
"1","300","250","0.03","0.05"
"1","300","250","0.07","0.20"
"1","300","250","0.40","0.85"
"1","300","250","0.09","0.83"
"1","300","250","0.03","0.06"
"1","300","250","0.19","0.27"
"1","300","250","0.08","0.85"
"1","300","250","0.33","0.26"
"1","300","250","0.06","0.79"
"1","300","250","0.07","0.20"
"1","300","250","0.56","0.41"
"1","300","250","0.04","0.93"
"1","300","250","0.07","0.20"
"1","300","250","0.53","0.78"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.05"
"1","300","250","0.07","0.20"
"1","300","250","0.69","0.05"
"1","300","250","0.29","0.36"
"1","300","250","0.54","0.57"
"1","300","250","0.82","0.53"
"1","300","250","0.12","0.26"
"1","300","250","0.02","0.03"
"1","300","250","0.12","0.27"
"1","300","250","0.13","0.20"
"1","300","250","0.03","0.51"
"1","300","250","0.15","0.57"
"1","300","250","0.16","0.33"
"1","300","250","0.10","0.42"
"1","300","250","0.03","0.05"
"1","300","250","0.27","0.39"
"1","300","250","0.44","0.21"
"1","300","250","0.22","0.75"
"1","300","250","0.04","0.47"
"1","300","250","0.40","0.97"
"1","300","250","0.93","0.93"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.86","0.60"
"1","300","250","0.07","0.91"
"1","300","250","0.95","0.30"
"1","300","250","0.04","0.58"
"1","300","250","0.03","0.06"
"1","300","250","0.07","0.20"
"1","300","250","0.25","0.95"
"1","300","250","0.03","0.05"
"1","300","250","0.14","0.81"
"1","301","251","0.06","0.11"
"1","300","250","0.21","0.38"
"1","300","250","0.03","0.05"
"1","300","250","0.05","0.37"
"1","300","250","0.06","0.20"
"1","300","250","0.98","0.60"
"1","300","250","0.02","0.54"
"1","300","250","0.04","0.70"
"1","300","250","0.40","0.95"
"1","300","250","0.55","0.90"
"1","300","250","0.28","0.78"
"1","300","250","0.14","0.42"
"1","300","250","0.08","0.45"
"1","300","250","0.53","0.93"
"1","300","250","0.51","0.75"
"1","300","250","0.64","0.80"
"1","300","250","0.30","0.93"
"1","300","250","0.26","0.75"
"1","300","250","0.12","0.71"
"1","300","250","0.36","0.24"
"1","300","250","0.12","0.26"
"1","300","250","0.11","0.89"
"1","300","250","0.03","0.05"
"1","300","250","0.17","0.59"
"1","300","250","0.16","0.46"
"1","300","250","0.29","0.66"
"1","300","250","0.48","0.62"
"1","300","250","0.07","0.13"
"1","300","250","0.27","0.12"
"1","300","250","0.34","0.99"
"1","300","250","0.04","0.52"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.06"
"1","300","250","0.07","0.20"
"1","300","250","0.18","0.67"
"1","300","250","0.06","0.57"
"1","300","250","0.18","1.00"
"1","300","250","0.07","0.62"
"1","300","250","0.91","0.95"
"1","300","250","0.18","0.27"
"1","300","250","0.06","0.31"
"1","300","250","0.02","0.70"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.02"
"1","300","250","0.07","0.20"
"1","300","250","0.24","0.27"
"1","300","250","0.13","0.71"
"1","300","250","0.12","0.72"
"1","300","250","0.30","0.34"
"1","300","250","0.03","0.05"
"1","300","250","0.02","0.94"
"1","300","250","0.23","0.49"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.05"
"1","300","250","0.33","0.76"
"1","300","250","0.00","0.31"
"1","300","250","0.37","0.75"
"1","300","250","0.73","0.59"
"1","300","250","0.02","0.03"
"1","300","250","0.21","0.79"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.65"
"1","300","250","0.26","0.94"
"1","300","250","0.02","0.03"
"1","300","250","0.18","0.92"
"1","300","250","0.03","0.06"
"1","300","250","0.22","0.11"
"1","300","250","0.02","0.03"
"1","300","250","0.28","0.61"
"1","300","250","0.45","0.12"
"1","300","250","0.25","0.35"
"1","300","250","0.23","0.85"
"1","300","250","0.72","0.83"
"1","300","250","0.01","0.14"
"1","300","250","0.15","0.74"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.99"
"1","300","250","0.75","0.05"
"1","300","250","0.22","0.95"
"1","300","250","0.06","0.28"
"1","300","250","0.17","0.96"
"1","300","250","0.14","0.62"
"1","300","250","0.07","0.48"
"1","300","250","0.12","0.89"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.03"
"1","300","250","0.23","0.89"
"1","300","250","0.51","0.81"
"1","300","250","0.05","0.30"
"1","300","250","0.02","0.90"
"1","300","250","0.03","0.05"
"1","300","250","0.63","0.54"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.12","0.58"
"1","300","250","0.12","0.27"
"1","300","250","0.33","0.98"
"1","300","250","0.09","0.72"
"1","300","250","0.03","0.98"
"1","300","250","0.77","0.64"
"1","300","250","0.02","0.83"
"1","300","250","0.10","0.72"
"1","300","250","0.12","0.27"
"1","300","250","0.04","1.00"
"1","300","251","0.04","0.95"
"1","300","250","0.10","0.76"
"1","300","250","0.36","0.76"
"1","300","250","0.03","0.05"
"1","300","250","0.25","0.33"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.06"
"1","300","250","0.07","0.20"
"1","300","250","0.12","0.27"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.19","0.27"
"1","300","250","0.97","0.07"
"1","300","250","0.12","0.61"
"1","300","250","0.01","0.13"
"1","300","250","0.15","0.36"
"1","300","250","0.00","0.53"
"1","300","250","0.03","0.52"
"1","300","250","0.48","0.27"
"1","300","250","0.38","0.19"
"1","300","250","0.32","0.79"
"1","300","250","0.97","0.31"
"1","300","250","0.23","0.50"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.45","0.50"
"1","300","250","0.37","0.50"
"1","300","250","0.16","0.50"
"1","300","250","0.27","0.27"
"1","300","250","0.12","0.27"
"1","300","250","0.07","0.20"
"1","300","250","0.65","0.52"
"1","300","250","0.00","0.58"
"1","300","250","0.21","0.11"
"1","300","250","0.12","0.27"
"1","300","250","0.03","0.05"
"1","300","250","0.17","0.10"
"1","300","250","0.03","0.51"
"1","300","250","0.80","0.75"
"1","300","250","0.36","0.80"
"1","300","250","0.24","0.94"
"1","300","250","0.01","0.13"
"1","300","250","0.88","0.23"
"1","300","250","0.11","0.81"
"1","300","251","0.43","0.93"
"1","300","250","0.08","0.37"
"1","300","250","0.26","0.95"
"1","300","250","0.10","0.66"
"1","300","250","0.12","0.47"
"1","300","250","0.32","0.50"
"1","300","250","0.40","0.15"
"1","300","250","0.02","0.03"
"1","300","250","0.03","0.06"
"1","300","250","0.57","0.10"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.25","0.27"
"1","300","250","0.58","0.56"
"1","300","250","0.03","0.05"
"1","300","250","0.09","0.44"
"1","300","250","0.53","0.18"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.05"
"1","300","250","0.02","0.05"
"1","300","250","0.10","0.93"
"1","300","250","0.02","0.15"
"1","300","250","0.02","0.03"
"1","300","250","0.25","0.40"
"1","300","250","0.59","0.92"
"1","300","250","0.36","0.99"
"1","300","250","0.16","0.27"
"1","300","250","0.07","0.13"
"1","300","250","0.03","0.05"
"1","300","250","0.12","0.58"
"1","300","250","0.05","0.99"
"1","300","250","0.11","0.25"
"1","300","250","0.01","0.13"
"1","300","250","0.39","0.30"
"1","300","250","0.56","0.75"
"1","300","250","0.71","0.70"
"1","300","250","0.03","0.06"
"1","300","250","0.03","0.80"
"1","300","250","0.26","0.84"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.34"
"1","300","250","0.31","0.64"
"1","300","250","0.55","0.37"
"1","300","250","0.22","0.10"
"1","300","250","0.25","0.76"
"1","300","250","0.19","0.27"
"1","300","250","0.29","0.23"
"1","300","250","0.03","0.85"
"1","300","250","0.03","0.05"
"1","300","250","0.63","0.28"
"1","300","250","0.17","0.83"
"1","300","250","0.19","0.21"
"1","300","250","0.37","0.63"
"1","300","250","0.97","0.30"
"1","300","250","0.55","0.77"
"1","300","250","0.21","0.85"
"1","300","250","0.74","0.79"
"1","300","250","0.19","0.50"
"1","300","250","0.07","0.20"
"1","300","250","0.12","0.27"
"1","300","250","0.19","0.28"
"1","300","250","0.03","0.06"
"1","300","250","0.03","0.05"
"1","300","250","0.84","0.10"
"1","300","250","0.03","0.06"
"1","300","250","0.12","0.27"
"1","300","250","0.07","0.20"
"1","300","250","0.01","0.13"
"1","300","250","0.12","0.27"
"1","300","250","0.41","0.41"
"1","300","250","0.25","0.79"
"1","300","250","0.20","0.46"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.05"
"1","300","250","0.12","0.26"
"1","300","250","0.83","0.70"
"1","300","250","0.51","0.19"
"1","300","250","0.31","0.59"
"1","300","250","0.02","0.02"
"1","300","250","0.02","0.03"
"1","300","250","0.01","0.13"
"1","300","250","0.19","0.27"
"1","300","250","0.25","0.50"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.13"
"1","300","250","0.12","0.54"
"1","300","250","0.03","0.06"
"1","300","250","0.13","0.20"
"1","300","250","0.19","0.27"
"1","300","250","0.13","0.20"
"1","300","250","0.06","0.72"
"1","300","250","0.32","0.96"
"1","300","250","0.12","0.27"
"1","300","250","0.03","0.15"
"1","300","250","0.02","0.03"
"1","300","250","0.19","0.26"
"1","300","250","0.06","0.72"
"1","300","250","0.01","0.13"
"1","300","250","0.46","0.52"
"1","300","250","0.34","0.60"
"1","300","250","0.13","0.78"
"1","300","250","0.03","0.05"
"1","300","250","0.11","0.24"
"1","300","250","0.05","0.79"
"1","300","250","0.12","0.27"
"1","300","250","0.99","0.25"
"1","300","250","0.19","0.27"
"1","300","250","0.67","0.34"
"1","300","250","0.85","0.44"
"1","300","250","0.93","0.11"
"1","300","250","0.41","0.99"
"1","300","250","0.07","0.20"
"1","320","240","0.94","0.10"
"1","300","250","0.22","0.73"
"1","300","250","0.34","0.81"
"1","300","250","0.32","0.79"
"1","300","250","0.63","0.84"
"1","300","250","0.13","0.20"
"1","300","250","0.03","0.05"
"1","300","250","0.01","0.71"
"1","300","250","0.07","0.20"
"1","300","250","0.08","0.99"
"1","300","250","0.02","0.87"
"1","300","250","0.09","0.62"
"1","300","250","0.93","0.09"
"1","300","250","0.07","0.20"
"1","300","250","0.18","0.98"
"1","300","250","0.89","0.81"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.09","0.63"
"1","300","250","0.13","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.12","0.27"
"1","300","250","0.15","0.68"
"1","300","250","0.03","0.77"
"1","300","250","0.03","0.05"
"1","300","250","0.36","0.17"
"1","300","250","0.27","0.65"
"1","300","250","0.12","0.27"
"1","300","250","0.08","0.47"
"1","300","250","0.19","0.27"
"1","300","250","0.02","0.02"
"1","300","250","0.29","0.91"
"1","300","250","0.01","0.03"
"1","300","250","0.31","0.53"
"1","300","250","0.07","0.20"
"1","300","250","0.12","0.29"
"1","300","250","0.14","0.69"
"1","300","250","0.05","0.83"
"1","300","250","0.20","0.58"
"1","300","250","0.19","0.27"
"1","300","250","0.19","0.27"
"1","300","250","0.30","0.70"
"1","300","250","0.07","0.20"
"1","300","250","0.01","0.51"
"1","300","250","0.15","0.92"
"1","300","250","0.20","0.71"
"1","300","250","0.12","0.63"
"1","300","250","0.30","0.29"
"1","300","250","0.83","0.51"
"1","300","250","0.01","0.66"
"1","300","250","0.03","0.05"
"1","300","250","0.11","0.29"
"1","300","250","0.02","0.02"
"1","300","250","0.16","0.65"
"1","300","250","0.12","0.90"
"1","300","250","0.04","0.81"
"1","300","250","0.03","0.05"
"1","300","250","0.19","0.27"
"1","300","250","0.13","0.20"
"1","300","250","0.02","0.28"
"1","300","250","0.40","0.25"
"1","300","250","0.03","0.05"
"1","300","250","0.56","0.75"
"1","300","250","0.04","0.37"
"1","300","250","0.19","0.96"
"1","300","250","0.72","0.21"
"1","300","250","0.06","0.64"
"1","300","250","0.24","0.95"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.58"
"1","300","250","0.39","0.24"
"1","300","250","0.02","0.79"
"1","300","250","0.29","0.34"
"1","300","250","0.07","0.60"
"1","300","250","0.24","0.68"
"1","300","250","0.14","0.70"
"1","300","250","0.14","0.85"
"1","300","250","0.28","0.34"
"1","300","250","0.07","0.20"
"1","300","250","0.06","0.04"
"1","300","250","0.07","0.20"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.05"
"1","300","250","0.12","0.26"
"1","300","250","0.15","0.29"
"1","300","250","0.02","0.02"
"1","300","250","0.02","0.02"
"1","300","250","0.07","0.20"
"1","300","250","0.83","0.78"
"1","300","250","0.07","0.20"
"1","300","250","0.21","0.85"
"1","300","250","0.36","0.65"
"1","300","251","0.05","0.03"
"1","300","250","0.24","0.68"
"","","","",""
"1","300","250","0.97","0.72"
"1","300","250","0.02","0.02"
"1","300","250","0.37","0.01"
"1","300","250","0.76","0.95"
"1","300","250","0.06","0.32"
"1","300","250","0.97","0.71"
"1","300","250","0.41","0.82"
"1","300","250","0.02","0.70"
"1","300","250","0.31","0.72"
"1","300","250","0.04","0.15"
"1","300","250","0.03","0.05"
"1","300","250","0.52","0.93"
"1","300","250","0.43","0.80"
"1","300","250","0.73","0.60"
"1","300","250","0.73","0.80"
"1","300","250","0.59","0.86"
"1","300","250","0.30","0.35"
"1","300","250","0.07","0.49"
"1","300","250","0.03","0.06"
"1","300","250","0.22","0.31"
"1","300","250","0.03","0.05"
"1","300","250","0.27","0.21"
"1","300","250","0.07","0.20"
"1","300","250","0.08","0.88"
"1","300","250","0.03","0.98"
"1","300","250","0.16","0.84"
"1","300","250","0.02","0.03"
"1","300","250","0.21","0.70"
"1","300","250","0.01","0.13"
"1","640","959","1.10","0.58"
"1","300","250","0.12","0.26"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.61"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.80","0.11"
"1","300","250","0.27","0.83"
"1","300","250","0.03","0.05"
"1","300","250","0.00","0.50"
"1","300","250","0.24","0.74"
"1","300","250","0.26","0.33"
"1","300","250","0.03","0.05"
"1","300","250","0.02","0.03"
"1","300","250","1.73","0.60"
"1","300","250","0.02","0.84"
"1","300","250","0.10","0.69"
"1","300","250","0.03","0.49"
"1","300","250","0.70","0.56"
"1","300","250","0.38","0.42"
"1","300","250","0.14","0.10"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.08","0.72"
"1","300","250","0.59","0.91"
"1","300","250","0.08","0.40"
"1","300","250","0.32","0.08"
"1","300","250","0.07","0.20"
"1","300","250","0.18","0.70"
"1","300","250","0.15","0.78"
"1","300","250","0.17","0.99"
"1","300","250","0.03","0.05"
"1","300","250","0.16","0.90"
"1","300","250","0.40","0.54"
"1","300","250","0.03","0.05"
"1","300","250","0.86","0.95"
"1","300","250","0.61","0.70"
"1","300","250","0.10","0.47"
"1","300","250","0.13","0.76"
"1","300","250","0.03","0.06"
"1","300","250","0.31","0.71"
"1","300","250","0.18","0.65"
"1","300","250","0.11","0.97"
"1","300","250","0.86","0.63"
"1","300","250","0.33","0.20"
"1","300","250","0.58","0.69"
"1","300","250","0.12","0.26"
"1","300","250","0.03","0.05"
"1","300","250","0.23","0.36"
"1","300","250","0.05","0.71"
"1","300","250","0.11","0.27"
"1","300","250","0.17","0.61"
"1","300","250","0.07","0.20"
"1","300","250","0.03","0.91"
"1","300","250","0.25","0.25"
"1","300","250","0.03","0.05"
"1","300","250","0.68","0.90"
"1","300","250","0.06","0.51"
"1","300","250","0.88","0.95"
"1","300","250","0.37","0.26"
"1","300","250","0.39","0.94"
"1","300","250","0.12","0.38"
"1","300","250","0.10","0.76"
"1","300","250","0.15","0.48"
"1","300","250","0.03","0.05"
"1","300","250","0.12","0.59"
"1","300","250","0.54","0.12"
"1","300","250","0.04","0.11"
"1","300","250","0.17","0.83"
"1","300","250","0.20","0.06"
"1","300","251","0.33","0.36"
"1","300","250","0.12","0.70"
"1","300","250","0.27","0.78"
"1","300","250","0.35","0.97"
"1","300","250","0.97","0.08"
"1","300","250","0.19","0.27"
"1","300","250","0.02","0.05"
"1","300","250","0.18","0.13"
"1","300","250","0.04","0.29"
"1","300","250","0.13","0.95"
"1","300","250","0.53","0.52"
"1","300","250","0.23","0.15"
"1","300","250","0.07","0.66"
"1","300","250","0.38","0.47"
"1","300","250","0.21","0.37"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.05"
"1","300","250","0.12","1.00"
"1","300","250","0.05","0.70"
"1","300","250","0.20","0.90"
"1","300","250","0.06","0.51"
"1","300","250","0.03","0.05"
"1","300","250","0.32","0.85"
"1","300","250","0.07","0.20"
"1","300","250","0.02","0.02"
"1","300","250","0.03","0.05"
"1","300","250","0.72","0.49"
"1","300","250","0.23","0.91"
"1","300","250","0.01","0.13"
"1","300","250","0.35","0.98"
"1","300","250","0.03","0.06"
"1","300","250","0.00","0.92"
"1","300","250","0.74","0.83"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.88"
"1","300","250","0.56","0.87"
"1","300","250","0.01","0.30"
"1","300","250","0.01","0.13"
"1","300","250","0.07","0.20"
"1","300","250","0.33","0.20"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.05"
"1","300","250","0.19","0.26"
"1","300","250","0.18","0.26"
"1","300","250","0.03","0.05"
"1","300","250","0.26","0.29"
"1","300","250","0.09","0.60"
"1","300","250","0.07","0.92"
"1","300","250","0.23","0.25"
"1","300","250","0.02","0.03"
"1","300","250","0.03","0.05"
"1","300","250","0.46","0.23"
"1","300","250","0.01","0.13"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.05"
"1","300","250","0.32","0.74"
"1","300","250","0.43","0.82"
"1","300","250","0.21","0.49"
"1","300","250","0.34","0.04"
"1","300","250","0.03","0.05"
"1","300","250","0.04","0.21"
"1","300","250","0.10","0.80"
"1","300","250","0.03","0.05"
"1","300","250","0.31","0.98"
"1","300","250","0.83","0.27"
"1","300","250","0.03","0.05"
"1","300","250","0.14","0.39"
"1","300","250","0.25","0.60"
"1","300","250","0.45","0.75"
"1","300","250","0.88","0.58"
"1","300","250","0.18","0.26"
"1","300","250","0.44","0.12"
"1","300","250","0.26","0.80"
"1","320","240","0.62","0.32"
"1","300","250","0.18","0.78"
"1","300","250","0.07","0.20"
"1","300","250","0.70","0.25"
"1","300","250","0.50","0.10"
"1","300","250","0.16","0.77"
"1","300","250","0.17","0.46"
"1","300","250","0.96","0.65"
"1","300","250","0.39","0.95"
"1","300","250","0.14","0.90"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.07","0.20"
"1","300","250","0.87","0.52"
"1","300","250","0.34","0.85"
"1","300","250","0.03","0.05"
"1","300","250","0.03","0.42"
"1","300","250","0.13","0.20"
"1","300","250","0.32","0.81"
"1","300","250","0.01","0.87"
"1","300","250","0.30","0.81"
"1","300","250","0.08","0.56"
"1","300","250","0.04","0.56"
"1","300","250","0.88","0.26"
"1","300","250","0.03","0.05"
"1","300","250","0.52","0.71"
"1","300","250","0.37","0.71"
"1","300","250","0.70","0.22"
"1","300","250","0.06","0.54"
"1","300","250","0.06","0.18"
"1","300","250","0.11","0.65"
"1","300","250","0.22","0.98"
"1","300","250","0.33","0.65"
