"executed","deviceWidth","deviceHeight","touchX","touchY"
"","","","",""
"1","320","50","0.01","0.96"
"1","320","50","0.55","0.00"
"1","320","50","0.26","0.42"
"1","480","75","0.49","0.98"
"1","320","50","0.46","0.20"
"1","320","50","0.50","0.00"
"1","320","50","0.05","0.70"
"1","320","50","0.13","0.14"
"1","320","50","0.91","0.00"
"1","320","50","0.30","0.22"
"1","320","50","0.39","0.86"
"1","320","50","0.50","0.16"
"1","320","50","0.86","0.14"
"1","321","50","0.94","0.74"
"1","320","50","0.19","0.22"
"1","320","50","0.23","0.08"
"1","320","50","0.21","0.14"
"1","320","50","0.20","0.54"
"1","320","50","0.65","0.22"
"1","320","50","0.76","0.76"
"1","360","56","1.03","0.31"
"1","346","54","0.01","0.06"
"1","320","50","0.33","0.06"
"1","320","50","0.53","0.77"
"1","320","50","0.51","0.11"
"1","320","50","0.89","0.06"
"1","320","50","0.93","0.42"
"1","320","50","0.03","0.00"
"1","320","50","0.47","0.26"
"1","320","50","0.12","0.34"
"1","320","50","0.46","0.96"
"1","320","50","0.07","0.50"
"1","320","50","0.85","0.46"
"1","320","50","0.36","0.18"
"","","","",""
"1","320","50","0.21","0.10"
"1","320","50","0.93","0.20"
"1","320","50","0.92","0.00"
"1","320","50","0.61","0.68"
"1","320","50","0.92","0.80"
"1","320","50","0.64","0.59"
"1","320","50","0.73","0.70"
"1","320","50","0.25","0.02"
"1","320","50","0.82","0.49"
"1","320","50","0.73","0.50"
"1","320","50","0.35","0.34"
"1","320","50","0.46","0.02"
"1","320","50","0.91","0.42"
"1","320","50","0.27","0.62"
"1","320","50","1.00","0.35"
"","","","",""
"1","320","50","0.34","0.42"
"1","320","50","0.21","0.72"
"1","320","50","0.65","0.00"
"1","320","50","0.29","0.08"
"1","320","50","0.10","0.08"
"1","320","50","0.24","0.46"
"1","320","50","0.07","0.32"
"1","320","50","0.93","0.25"
"1","320","50","0.37","0.01"
"1","320","50","0.20","0.88"
"1","320","50","0.13","0.08"
"1","320","50","0.09","0.08"
"1","320","50","0.91","0.13"
"1","320","50","0.90","0.08"
"1","320","50","0.82","0.98"
"1","320","50","0.53","0.20"
"1","320","50","0.73","0.90"
"1","320","50","0.35","0.40"
"1","480","75","0.50","1.24"
"1","320","50","0.25","0.02"
"1","320","50","0.96","0.36"
"1","600","74","-0.37","0.90"
"1","320","50","0.96","0.14"
"1","320","50","0.08","0.28"
"1","320","50","0.38","0.68"
"1","320","51","0.20","0.42"
"1","320","50","0.91","0.64"
"1","320","50","0.22","0.56"
"1","320","50","0.92","0.96"
"1","320","50","0.51","0.26"
"1","0","0","0.50","0.50"
"1","320","50","0.25","0.96"
"1","320","50","0.96","0.48"
"1","320","50","0.31","0.01"
"1","320","50","0.80","0.44"
"1","320","50","0.77","0.03"
"1","320","50","0.24","0.42"
"1","320","50","0.95","0.30"
"1","320","50","0.94","0.27"
"1","320","50","0.13","0.20"
"1","320","50","0.98","0.48"
"1","320","50","0.94","0.44"
"1","320","50","0.93","0.40"
"1","320","51","0.27","6.52"
"1","320","50","0.62","0.52"
"1","320","50","0.07","0.79"
"1","320","50","0.20","0.08"
"1","320","50","0.51","0.14"
"1","320","50","0.15","0.06"
"1","320","50","0.88","0.80"
"1","320","50","0.25","0.07"
"1","320","50","0.24","0.44"
"1","320","50","0.00","0.66"
"1","320","50","0.11","0.64"
"1","320","50","0.23","0.88"
"1","320","50","0.81","0.80"
"1","320","50","0.53","0.10"
"1","320","50","0.03","0.31"
"1","320","51","0.07","0.46"
"1","320","50","0.60","0.06"
"1","320","50","0.49","0.86"
"1","320","50","0.83","0.46"
"1","320","50","0.62","0.84"
"1","480","75","0.18","0.66"
"1","320","50","0.82","0.32"
"1","320","50","0.52","0.51"
"1","320","50","0.49","0.52"
"1","320","50","0.46","0.74"
"1","320","50","0.93","0.02"
"1","320","50","0.20","0.06"
"1","320","50","0.91","0.10"
"1","320","50","0.71","0.40"
"1","320","50","0.16","0.70"
"1","320","50","0.30","0.26"
"1","320","50","0.54","0.36"
"1","320","50","0.69","0.72"
"1","320","50","0.46","0.24"
"1","320","50","0.47","0.20"
"1","320","50","0.80","0.22"
"1","400","64","1.12","0.58"
"1","320","50","0.32","0.58"
"1","320","50","0.01","0.05"
"","","","",""
"1","320","50","0.29","0.30"
"1","320","50","0.40","0.24"
"1","320","50","0.78","0.96"
"1","320","50","0.22","0.94"
"1","320","50","0.44","0.42"
"1","320","50","0.76","0.76"
"1","320","50","0.89","0.14"
"1","320","50","0.85","0.10"
"1","320","50","0.35","0.16"
"1","","","",""
"1","320","50","0.80","0.74"
"1","320","50","0.21","0.90"
"1","320","50","0.01","0.02"
"1","320","50","0.19","0.14"
"1","320","50","0.03","0.08"
"1","320","50","0.93","0.08"
"1","320","50","0.46","0.78"
"1","320","50","0.12","0.26"
"1","320","50","0.13","0.02"
"1","320","50","0.93","0.46"
"1","320","50","0.63","0.80"
"1","320","50","0.47","0.02"
"1","320","50","0.22","0.08"
"1","320","50","0.82","0.18"
"1","320","50","0.60","0.08"
"1","320","50","0.88","0.85"
"1","320","50","0.16","0.00"
"1","320","50","0.24","0.40"
"1","320","50","0.09","0.00"
"1","320","50","0.93","0.38"
"1","320","50","0.02","0.02"
"1","320","50","0.13","0.48"
"1","320","50","0.72","0.72"
"1","320","50","0.70","0.46"
"1","320","50","0.72","0.10"
"1","320","50","0.18","0.08"
"1","320","50","0.25","0.37"
"1","320","50","0.05","0.00"
"1","320","50","0.25","0.86"
"1","320","50","0.15","0.00"
"1","320","51","0.37","0.18"
"1","320","50","0.81","0.81"
"1","320","50","0.15","0.46"
"1","600","74","0.55","0.74"
"1","320","50","0.12","0.02"
"1","320","50","0.48","0.98"
"1","320","50","0.19","0.98"
"1","320","50","0.60","0.48"
"1","320","50","0.67","0.74"
"1","320","50","0.82","0.52"
"1","320","50","0.69","0.98"
"1","320","50","0.17","0.74"
"1","320","50","0.20","0.98"
"1","320","50","0.74","0.28"
"1","320","50","0.03","0.10"
"1","320","50","0.23","0.38"
"1","320","50","0.72","0.98"
"1","320","50","0.85","0.00"
"1","320","50","0.88","0.98"
"1","320","50","0.20","0.10"
"1","320","50","0.20","0.34"
"1","320","50","0.27","0.08"
"1","320","50","0.87","0.02"
"1","320","50","0.15","0.10"
"1","320","50","0.29","0.04"
"1","320","50","0.27","0.02"
"1","320","50","0.90","0.26"
"1","320","51","0.06","0.06"
"1","320","50","0.28","0.00"
"1","320","50","0.07","0.40"
"1","320","50","0.04","0.06"
"1","320","50","0.70","0.06"
"1","320","50","0.43","0.98"
"1","320","50","0.45","0.74"
"1","320","50","0.48","0.62"
"1","320","50","0.01","0.48"
"1","320","50","0.09","0.08"
"1","320","50","0.02","0.24"
"1","320","50","0.19","0.06"
"1","320","50","0.02","0.48"
"1","320","50","0.86","0.18"
"1","320","50","0.31","0.21"
"1","320","50","0.59","0.42"
"1","320","50","0.57","0.68"
"1","320","50","0.94","0.54"
"1","320","50","0.23","0.32"
"1","320","50","0.13","0.10"
"1","320","50","0.10","0.30"
"1","320","50","0.88","0.00"
"1","320","50","0.93","0.50"
"1","320","50","0.17","0.18"
"1","320","50","0.20","0.00"
"1","320","50","0.10","0.48"
"1","320","50","0.80","0.02"
"1","320","50","0.04","0.10"
"1","320","50","0.50","0.08"
"1","320","50","0.21","0.26"
"1","320","50","0.59","0.42"
"1","600","74","1.27","-0.06"
"1","320","50","0.27","0.18"
"1","320","50","0.91","0.26"
"1","320","50","0.16","0.06"
"1","320","50","0.10","0.00"
"1","320","50","0.92","0.00"
"1","320","50","0.18","0.32"
"1","320","50","0.10","0.60"
"1","320","50","0.00","0.08"
"1","320","50","0.16","0.22"
"1","320","50","0.08","0.10"
"1","320","50","0.76","0.32"
"1","320","50","0.54","0.91"
"1","320","50","0.46","0.92"
"1","320","50","0.03","0.16"
"1","320","50","0.03","0.70"
"1","320","50","0.90","0.17"
"1","320","50","0.57","0.66"
"1","320","50","0.93","0.02"
"1","320","50","0.27","0.16"
"1","320","50","0.65","0.86"
"1","320","50","0.31","0.80"
"1","320","50","0.00","0.06"
"1","320","50","0.98","0.04"
"1","320","50","0.06","0.48"
"1","320","51","0.71","0.66"
"1","320","50","0.88","0.14"
"1","320","50","0.11","0.00"
"1","320","50","0.89","0.02"
"1","320","50","0.04","0.98"
"1","320","50","0.27","0.96"
"1","320","50","0.93","0.10"
"1","320","50","0.01","0.24"
"1","320","50","0.12","0.96"
"1","320","50","0.97","0.64"
"1","360","56","0.28","0.36"
"1","320","50","0.10","0.98"
"1","320","50","0.53","0.70"
"1","320","50","0.41","0.54"
"1","320","50","0.05","0.48"
"1","320","50","0.12","0.00"
"1","320","50","0.05","0.14"
"1","320","50","0.10","0.10"
"1","320","50","0.60","0.82"
"1","1052","1026","0.42","0.22"
"1","320","50","0.51","0.62"
"1","320","50","0.86","0.58"
"1","320","50","0.29","0.96"
"1","320","50","0.87","0.56"
"1","320","50","0.81","0.41"
"1","320","50","0.82","0.12"
"1","320","50","0.07","0.42"
"1","320","50","0.32","0.48"
"1","320","50","0.17","0.06"
"1","320","50","0.05","0.02"
"1","320","50","0.32","0.10"
"1","320","50","0.56","0.98"
"1","320","50","0.92","0.64"
"1","320","51","0.22","0.00"
"1","320","50","0.93","0.44"
"1","320","50","0.57","0.18"
"1","320","50","0.90","0.95"
"1","320","50","0.04","0.96"
"1","320","50","0.03","0.98"
"1","320","50","0.15","0.26"
"1","320","50","0.29","0.86"
"1","320","50","0.79","0.30"
"1","320","50","0.89","0.10"
"1","320","50","0.75","0.75"
"1","320","50","0.74","0.96"
"1","320","50","0.04","0.30"
"1","320","50","0.21","0.48"
"1","320","50","0.10","0.26"
"1","320","50","0.06","0.10"
"1","320","50","0.98","0.26"
"1","320","50","0.93","0.02"
"1","320","50","0.91","0.66"
"1","320","50","0.12","0.22"
"1","320","50","0.67","0.09"
"1","320","50","0.10","0.04"
"1","320","50","0.41","0.14"
"1","320","50","0.17","0.26"
"1","320","50","0.02","0.08"
"1","320","50","1.00","0.42"
"1","320","50","0.90","0.08"
"1","320","50","0.22","0.12"
"1","320","50","0.56","0.26"
"1","320","50","0.57","0.72"
"1","320","50","0.64","0.00"
"1","320","50","0.51","0.88"
"1","320","50","0.15","0.05"
"1","320","50","0.97","0.45"
"1","320","50","0.87","0.94"
"1","320","50","0.91","0.39"
"1","320","50","0.83","0.29"
"1","320","50","0.89","0.86"
"1","320","50","0.42","0.76"
"1","320","50","0.94","0.55"
"1","320","50","0.58","0.54"
"1","360","56","0.31","0.46"
"1","320","50","0.57","0.16"
"1","320","50","0.84","0.64"
"1","320","51","1.14","138.76"
"1","320","50","0.40","0.02"
"1","320","50","0.91","0.24"
"1","320","50","0.03","0.64"
"1","320","50","0.94","0.45"
"1","320","50","0.33","0.14"
"1","320","50","0.84","0.96"
"1","320","50","0.40","0.48"
"1","320","51","0.14","0.24"
"1","320","50","0.13","0.70"
"1","360","56","0.26","0.56"
"1","320","50","0.30","0.10"
"1","320","50","0.95","0.08"
"1","320","50","0.98","0.91"
"1","320","50","0.85","0.38"
"1","360","56","0.52","0.80"
"1","346","54","0.23","0.89"
"1","320","50","0.80","0.92"
"1","320","50","0.54","0.58"
"1","320","50","0.20","0.60"
"1","600","93","0.12","0.48"
"1","360","56","0.86","0.74"
"1","320","51","0.75","0.48"
"1","320","50","0.04","0.96"
"1","320","50","0.69","0.48"
"1","320","50","0.07","0.22"
"1","320","50","0.93","0.00"
"1","320","50","0.03","0.80"
"1","320","50","0.29","0.92"
"1","360","56","0.93","0.82"
"1","320","50","0.26","0.40"
"1","320","50","0.77","0.70"
"1","320","50","0.87","0.10"
"1","320","50","0.51","0.14"
"1","320","50","0.85","0.06"
"1","320","50","0.86","0.02"
"1","320","50","0.21","0.10"
"1","320","50","0.87","0.22"
"1","320","50","0.07","0.34"
"1","320","50","0.25","0.02"
"1","320","50","0.00","0.98"
"1","320","50","0.16","0.00"
"1","320","50","0.66","0.16"
"1","320","50","0.91","0.00"
"1","320","50","0.86","0.00"
"1","320","50","0.30","0.60"
"1","384","60","0.86","0.46"
"1","320","50","0.18","0.00"
"1","320","50","0.89","0.06"
"1","320","50","0.04","0.87"
"1","320","50","0.89","0.77"
"1","320","50","0.68","0.16"
"1","320","50","0.26","0.98"
"1","320","50","0.25","0.22"
"1","320","50","0.06","0.54"
"1","320","50","0.38","0.16"
"1","320","50","0.08","0.02"
"1","320","50","0.60","0.02"
"1","320","50","0.93","0.14"
"1","320","50","0.48","0.98"
"1","320","50","0.00","0.98"
"1","320","50","0.64","0.06"
"1","320","50","0.16","0.94"
"1","320","50","0.63","0.00"
"1","320","50","0.11","0.00"
"1","320","50","0.50","0.25"
"1","320","50","0.07","0.98"
"1","320","50","0.20","0.10"
"1","320","50","0.84","0.74"
"1","320","50","0.31","0.70"
"1","320","50","0.33","0.98"
"1","320","50","0.38","106.20"
"1","320","50","0.69","0.98"
"1","320","50","0.09","0.90"
"1","320","50","0.09","0.02"
"1","320","50","0.49","0.80"
"1","320","50","0.24","0.00"
"1","320","50","0.93","0.02"
"1","320","50","0.82","0.34"
"1","320","50","0.01","0.06"
"1","320","50","0.49","0.08"
"1","320","50","0.01","0.08"
"1","320","50","0.49","0.14"
"1","320","50","0.17","0.16"
"1","320","50","0.53","0.25"
"1","320","50","0.89","0.98"
"1","320","50","0.09","0.10"
"1","320","50","0.32","0.82"
"1","320","50","0.04","0.98"
"1","320","50","0.90","0.08"
"1","320","50","0.40","0.98"
"1","320","50","0.85","0.29"
"1","320","50","0.19","0.28"
"1","320","50","0.81","0.96"
"1","320","51","0.29","0.27"
"1","320","50","0.01","0.32"
"1","320","50","0.04","0.98"
"1","320","50","0.03","0.86"
"1","320","50","0.28","0.32"
"1","320","50","0.93","0.12"
"1","320","50","0.22","0.26"
"1","320","50","0.13","0.46"
"1","320","50","0.41","0.94"
"1","320","50","0.91","0.02"
"1","360","56","0.33","0.81"
"1","320","50","0.18","0.22"
"1","320","50","0.06","0.00"
"1","320","50","1.00","0.74"
"1","320","50","0.57","0.01"
"1","320","50","0.46","0.22"
"1","320","50","0.04","0.10"
"1","320","50","0.78","0.26"
"1","320","50","0.70","0.94"
"1","320","50","0.68","0.70"
"1","320","50","0.04","0.62"
"1","320","50","0.66","0.36"
"1","320","50","0.52","0.92"
"1","640","100","1.49","0.00"
"1","320","50","0.82","0.50"
"1","320","50","0.58","0.98"
"1","320","51","0.30","0.34"
"1","320","50","0.45","0.52"
"1","320","50","0.80","0.11"
"1","320","50","0.90","0.08"
"1","320","50","0.73","0.88"
"1","360","56","0.24","0.42"
"1","320","50","2.91","0.26"
"1","320","50","0.77","0.60"
"1","320","50","0.00","0.16"
"1","320","50","0.13","0.76"
"1","320","50","0.19","0.02"
"1","320","50","0.47","0.98"
"1","320","50","0.40","0.46"
"1","320","50","0.01","0.08"
"1","320","50","0.12","0.18"
"1","320","50","0.05","0.02"
"1","320","50","0.50","0.98"
"1","320","50","0.93","0.48"
"1","600","74","-0.02","1.20"
"1","320","50","0.07","0.84"
"1","320","50","0.17","0.08"
"1","320","50","0.94","0.06"
"1","320","50","0.13","0.06"
"1","320","50","0.10","0.08"
"1","320","50","0.04","0.00"
"1","320","50","0.93","0.10"
"1","320","50","0.25","0.24"
"1","320","50","0.76","0.98"
"1","320","50","0.73","0.98"
"1","320","50","0.89","0.00"
"1","320","50","0.95","0.06"
"1","320","50","0.52","0.65"
"1","320","50","0.11","0.22"
"1","320","50","0.22","0.08"
"1","320","50","0.97","0.60"
"1","320","50","0.14","0.18"
"1","320","50","0.66","0.56"
"1","320","50","0.59","0.54"
"1","320","50","0.88","0.53"
"1","320","50","0.91","0.98"
"1","320","50","0.05","0.00"
"1","320","50","0.01","0.56"
"1","320","50","0.17","0.14"
"1","320","50","0.35","0.06"
"1","320","50","0.57","0.45"
"1","320","50","0.21","0.08"
"1","320","50","0.18","0.56"
"1","320","50","0.29","0.38"
"1","320","50","0.03","0.58"
"1","320","50","0.00","0.96"
"1","320","50","0.22","0.80"
"1","320","50","0.73","0.16"
"1","320","50","0.61","0.66"
"1","320","50","0.83","0.74"
"1","320","50","0.91","0.02"
"1","320","50","0.32","0.94"
"1","320","50","0.42","0.38"
"1","360","56","0.65","0.62"
"1","320","50","0.30","0.98"
"1","320","50","0.24","0.08"
"1","320","50","0.93","0.12"
"1","320","50","0.06","0.66"
"1","320","50","0.81","0.72"
"1","320","50","0.03","0.00"
"1","320","50","0.93","0.14"
"1","320","50","0.84","0.88"
"1","320","50","0.15","0.98"
"1","320","50","0.89","0.02"
"1","320","50","0.38","0.96"
"1","320","50","0.01","0.70"
"1","320","50","0.43","0.52"
"1","320","50","0.85","0.94"
"1","320","50","0.83","0.00"
"1","360","56","0.19","0.58"
"1","320","50","0.95","0.26"
"1","320","50","0.95","0.42"
"1","320","50","0.54","0.83"
"1","360","56","0.22","0.58"
"1","320","50","0.95","0.48"
"1","320","50","0.21","0.84"
"1","307","48","0.90","0.02"
"1","320","50","0.55","0.48"
"1","320","50","0.59","0.46"
"1","320","50","0.24","0.82"
"1","320","50","0.34","0.28"
"1","320","50","0.92","0.23"
"1","320","50","0.23","0.62"
"1","320","50","0.81","0.48"
"1","320","50","0.51","0.69"
"1","320","50","0.92","0.52"
"1","320","50","0.55","0.52"
"1","320","50","0.57","0.52"
"1","320","50","0.73","0.98"
"1","320","51","0.99","0.32"
"1","320","50","0.84","0.32"
"1","320","50","0.88","0.64"
"1","320","50","0.01","0.10"
"1","320","50","0.89","0.00"
"1","320","50","0.00","0.30"
"1","320","50","0.68","0.66"
"1","320","50","0.19","0.00"
"1","320","50","0.62","0.42"
"1","320","50","0.34","0.82"
"1","320","50","0.92","0.06"
"1","320","50","0.88","0.06"
"1","360","56","0.74","0.57"
"1","320","50","0.33","0.42"
"1","320","50","0.26","0.14"
"1","320","50","0.27","0.78"
"1","320","50","0.15","0.18"
"1","320","50","0.27","0.06"
"1","320","50","0.00","0.58"
"1","320","50","0.93","0.22"
"1","320","51","0.27","0.96"
"1","320","50","0.87","0.00"
"1","320","50","0.10","0.00"
"1","320","50","0.01","0.16"
"1","320","50","0.11","0.00"
"1","320","50","0.44","0.80"
"1","320","50","0.18","0.02"
"1","320","50","0.93","0.58"
"1","320","50","0.63","0.52"
"1","320","50","0.15","0.98"
"1","320","50","0.48","0.78"
"1","320","50","0.07","0.32"
"1","320","50","0.36","0.34"
"1","321","50","0.54","0.20"
"1","320","50","0.00","0.02"
"1","320","50","0.16","0.32"
"1","320","50","0.25","0.98"
"1","320","50","0.57","0.01"
"1","320","50","0.13","0.20"
"1","320","50","0.07","0.48"
"1","320","50","0.51","0.36"
"1","320","50","0.47","0.92"
"1","320","50","0.03","0.02"
"1","320","50","0.93","0.24"
"1","320","50","0.93","0.06"
"1","320","50","0.34","0.66"
"1","320","50","0.27","0.16"
"1","320","50","0.26","0.98"
"1","320","50","0.39","0.02"
"1","320","50","0.58","0.98"
"1","320","50","0.13","0.54"
"1","320","50","0.30","0.02"
"1","320","50","0.91","0.12"
"1","320","50","0.02","0.24"
"1","320","50","0.93","0.08"
"1","320","50","0.40","0.02"
"1","320","50","0.11","0.14"
"1","320","50","0.17","0.02"
"1","320","50","0.16","0.02"
"1","320","50","0.35","0.02"
"1","320","50","0.70","0.12"
"1","320","50","0.29","0.12"
"1","320","50","0.01","0.34"
"1","320","50","0.17","0.16"
"1","320","50","0.03","0.48"
"1","360","56","1.03","0.12"
"1","320","50","0.95","0.69"
"1","320","50","0.30","0.96"
"1","320","50","0.27","0.10"
"1","320","50","0.65","0.85"
"1","320","50","0.85","0.14"
"1","320","50","0.12","0.16"
"1","320","50","0.25","0.00"
"1","320","50","0.69","0.08"
"1","320","50","0.10","0.02"
"1","320","50","0.02","0.14"
"1","320","50","0.77","0.22"
"1","320","50","0.20","0.14"
"1","320","50","0.16","0.86"
"1","320","50","0.31","0.14"
"1","320","50","0.21","0.98"
"1","320","50","0.10","0.06"
"1","320","50","0.38","0.06"
"1","320","50","0.23","0.00"
"1","320","50","0.13","0.00"
"1","320","50","0.05","0.32"
"1","320","50","0.60","0.06"
"1","728","90","-0.49","-0.10"
"1","320","50","0.05","0.16"
"1","320","50","0.29","0.03"
"1","320","50","0.34","0.38"
"1","320","50","0.20","0.74"
"1","320","50","0.40","0.16"
"1","320","50","0.63","0.10"
"1","320","50","0.99","0.26"
"1","320","50","0.03","0.08"
"1","360","56","0.01","0.38"
"1","320","50","0.41","0.64"
"1","320","50","0.22","0.14"
"1","320","50","0.24","0.50"
"1","320","50","0.11","0.02"
"1","320","50","0.01","0.14"
"1","320","50","0.16","0.38"
"1","320","50","0.66","0.14"
"1","320","50","0.05","0.94"
"1","320","50","0.17","0.20"
"1","320","50","0.55","0.32"
"1","320","50","0.07","0.18"
"1","320","50","0.18","0.98"
"1","320","50","0.24","0.06"
"1","320","50","0.93","0.06"
"1","320","50","0.10","0.10"
"1","320","50","0.00","0.98"
"1","320","50","0.85","0.88"
"1","320","50","0.39","0.42"
"1","320","50","0.07","0.98"
"1","320","50","0.92","0.45"
"1","320","50","0.44","0.98"
"1","320","50","0.02","0.08"
"1","320","50","0.50","0.02"
"1","320","50","0.07","0.06"
"1","320","50","0.03","0.76"
"1","320","50","0.90","0.06"
"1","320","50","0.16","0.14"
"1","320","50","0.90","0.54"
"1","320","50","0.23","0.94"
"1","360","56","0.51","0.68"
"1","320","50","0.12","0.98"
"1","320","50","0.84","0.08"
"1","320","50","0.13","0.16"
"1","320","50","0.93","0.98"
"1","320","50","0.96","0.60"
"1","320","50","0.83","0.12"
"1","320","50","0.13","0.38"
"1","320","50","0.28","0.22"
"1","320","50","0.24","0.02"
"1","320","50","0.21","0.36"
"1","320","50","0.13","0.34"
"1","320","50","0.10","0.14"
"1","320","50","0.93","0.16"
"1","320","50","0.24","0.10"
"1","320","50","0.75","0.80"
"1","320","50","0.15","0.14"
"1","320","50","0.24","0.02"
"1","320","50","0.90","0.16"
"1","320","50","0.22","0.22"
"1","320","50","0.77","0.98"
"1","320","50","0.03","0.98"
"1","320","50","0.07","0.30"
"1","320","50","0.23","0.24"
"1","360","50","0.15","0.51"
"1","320","50","0.68","0.26"
"1","320","50","0.04","0.64"
"1","320","50","0.90","0.16"
"1","320","50","0.85","0.16"
"1","320","50","0.61","0.48"
"1","320","50","0.25","0.08"
"1","320","50","0.88","0.00"
"1","320","50","0.33","0.60"
"1","320","50","0.06","0.98"
"1","320","50","0.13","0.06"
"1","320","50","0.15","0.58"
"1","320","50","0.97","0.18"
"1","320","50","0.64","0.30"
"1","320","50","0.16","0.80"
"1","320","50","0.75","0.02"
"1","320","50","0.08","0.70"
"1","320","50","0.03","0.18"
"1","320","50","0.14","0.88"
"1","320","50","0.13","0.40"
"1","320","50","0.10","0.02"
"1","320","50","0.13","0.08"
"1","320","50","0.13","0.70"
"1","320","50","0.07","0.98"
"1","320","50","0.82","0.25"
"1","320","50","0.21","0.18"
"1","360","56","0.35","0.72"
"1","320","50","0.86","0.00"
"1","320","50","0.90","0.72"
"1","320","50","0.26","0.30"
"1","320","50","0.89","0.54"
"1","320","50","0.71","0.34"
"1","320","50","0.03","0.16"
"1","320","50","0.34","0.52"
"1","320","50","0.89","0.00"
"1","320","50","0.08","0.20"
"1","320","50","0.35","0.18"
"1","320","50","0.89","0.00"
"1","320","50","0.32","0.87"
"1","320","50","0.12","0.96"
"1","320","50","0.26","0.72"
"1","320","50","0.77","0.72"
"1","320","50","0.02","0.02"
"1","320","50","0.04","0.90"
"1","320","50","0.32","0.00"
"1","320","50","0.93","0.47"
"1","320","50","0.21","0.00"
"1","320","50","0.99","0.08"
"1","320","50","0.02","0.14"
"1","320","50","1.00","0.84"
"1","320","50","0.91","0.08"
"1","320","50","0.42","0.00"
"1","320","50","0.35","0.58"
"1","320","50","0.39","0.54"
"1","320","50","0.91","0.72"
"1","320","50","0.90","0.18"
"1","320","50","0.93","0.00"
"1","320","50","0.09","0.00"
"1","320","50","0.23","0.00"
"1","320","50","0.01","0.94"
"1","320","50","0.07","0.28"
"1","320","50","0.90","0.00"
"1","320","50","0.09","0.08"
"1","320","50","0.27","0.00"
"1","320","50","0.24","0.18"
"1","320","50","0.74","0.80"
"1","320","50","0.22","0.98"
"1","320","50","0.25","0.10"
"1","320","50","0.55","0.54"
"1","320","50","0.21","0.52"
"1","320","50","0.23","0.00"
"1","320","50","0.22","0.18"
"1","320","50","0.14","0.98"
"1","320","50","0.37","0.86"
"1","480","75","0.17","0.66"
"1","320","50","0.92","0.98"
"1","480","75","0.55","0.52"
"1","320","50","0.12","0.50"
"1","320","50","0.12","0.44"
"1","320","50","0.39","0.10"
"1","320","50","0.57","0.40"
"1","320","50","0.02","0.34"
"1","320","50","0.69","0.74"
"1","320","50","0.05","0.02"
"1","320","50","0.73","0.94"
"1","320","50","0.93","0.00"
"1","320","50","0.19","0.92"
"1","320","50","0.36","0.66"
"1","320","50","0.93","0.54"
"1","320","50","0.02","0.86"
"1","320","50","0.21","0.86"
"1","320","50","0.93","0.10"
"1","320","50","0.72","0.90"
"1","320","50","0.04","0.90"
"1","320","50","0.01","0.82"
"1","320","50","0.03","0.86"
"1","320","50","0.91","0.00"
"1","320","50","0.07","0.98"
"1","320","50","0.28","0.52"
"1","320","50","0.42","0.70"
"1","320","50","0.36","0.16"
"1","320","50","0.90","0.67"
"1","320","50","0.02","0.94"
"1","320","50","0.83","0.02"
"1","320","50","0.29","0.12"
"1","320","50","0.49","0.94"
"1","320","50","0.33","0.30"
"1","320","50","0.13","0.46"
"1","320","50","0.12","0.02"
"1","320","50","0.90","0.48"
"1","321","50","0.71","0.96"
"1","320","50","0.03","0.24"
"1","320","50","0.37","0.40"
"1","320","50","0.92","0.72"
"1","320","50","0.11","0.18"
"1","320","50","0.18","0.72"
"1","320","50","0.13","0.06"
"1","320","50","0.04","0.28"
"1","320","50","0.56","0.98"
"1","320","50","0.02","0.10"
"1","320","50","0.91","0.43"
"1","360","56","1.12","0.84"
"1","320","50","0.41","0.02"
"1","320","50","0.11","0.22"
"1","320","50","0.14","0.02"
"1","320","50","0.43","0.26"
"1","320","50","0.70","0.06"
"1","320","50","0.01","0.98"
"1","320","50","0.29","0.02"
"1","320","50","0.07","0.70"
"1","313","49","0.26","0.96"
"1","320","50","0.20","0.98"
"1","320","50","0.76","0.98"
"1","320","50","0.02","0.06"
"1","320","50","0.18","0.22"
"1","320","50","0.10","0.40"
"1","320","50","0.24","0.86"
"1","320","50","0.03","0.14"
"1","320","50","0.07","0.24"
"1","320","50","0.34","0.34"
"1","320","50","0.98","0.00"
"1","320","50","0.42","0.22"
"1","320","50","0.22","0.00"
"1","320","50","0.93","0.54"
"1","320","50","0.90","0.02"
"1","320","50","0.38","0.14"
"1","320","50","0.50","0.82"
"1","320","50","0.78","0.06"
"1","320","50","0.81","0.20"
"1","320","50","0.06","0.10"
"1","320","50","0.82","0.18"
"1","320","50","0.41","0.99"
"1","320","50","0.07","0.30"
"1","320","50","0.24","0.84"
"1","320","50","0.20","0.06"
"1","320","50","0.28","0.02"
"1","320","50","0.72","0.68"
"1","320","50","0.05","0.22"
"1","320","50","0.22","0.08"
"1","320","50","0.40","0.88"
"1","320","50","0.93","0.08"
"1","320","50","0.59","0.10"
"1","320","50","0.13","0.70"
"1","320","50","0.45","0.04"
"1","320","50","0.15","0.18"
"1","320","50","0.47","0.40"
"1","320","50","0.86","0.98"
"1","320","50","0.28","0.06"
"1","320","50","0.30","0.16"
"1","320","50","0.24","0.72"
"1","320","50","0.09","0.74"
"1","320","50","0.11","0.90"
"1","320","50","0.42","0.42"
"1","320","50","0.28","0.98"
"1","320","50","0.72","0.64"
"1","320","50","0.90","0.34"
"1","321","50","0.73","0.88"
