"touchX","touchY","deviceWidth","deviceHeight"
"0.0229","0.8280","320","50"
"0.8257","0.9069","320","50"
"0.9085","0.3132","320","50"
"0.1281","0.3400","320","50"
"","","",""
"0.8562","0.5600","320","50"
"0.9236","0.3375","320","50"
"0.4739","0.7776","320","50"
"0.1281","0.5000","320","50"
"0.8597","0.5821","320","50"
"0.9469","0.0600","320","50"
"0.6902","0.2017","320","51"
"0.8565","0.8027","320","50"
"0.9000","0.2400","320","50"
"","","",""
"0.9489","0.3777","320","50"
"0.0688","0.1958","320","240"
"0.8510","0.6867","320","50"
"0.8825","0.1932","320","50"
"0.8714","0.1730","320","50"
"0.9375","0.3400","320","50"
"0.8234","0.1100","320","50"
"0.3103","0.4889","320","50"
"0.2469","0.8000","320","50"
"0.3479","0.4267","320","50"
"0.5226","0.2913","320","50"
"0.9734","0.4100","320","50"
"0.8661","0.2539","320","50"
"0.3812","0.4600","320","50"
"0.1375","0.0800","320","50"
"0.8571","0.9250","320","50"
"0.0017","0.1351","320","50"
"0.2080","0.8556","320","51"
"0.8802","0.8284","320","50"
"0.9531","0.6000","320","50"
"0.9199","0.5477","320","50"
"0.6125","0.9200","320","50"
"0.9392","0.3735","320","50"
"0.9055","0.2474","320","50"
"0.9517","0.6227","320","50"
"0.9458","0.8533","320","50"
"","","",""
"0.7645","0.6803","320","50"
"0.3792","0.7067","320","50"
"0.8375","0.9600","320","50"
"0.0606","0.3429","320","50"
"0.0281","0.7200","320","50"
"0.2701","0.6804","320","50"
"0.6875","0.1200","320","50"
"0.4250","0.2400","320","50"
"0.9250","0.2800","320","50"
"0.6750","0.7200","320","50"
"0.5094","0.0400","320","50"
"0.7156","0.0400","320","50"
"0.4875","0.6000","320","50"
"0.9236","0.3128","320","50"
"0.6257","0.6127","320","50"
"","","",""
"","","",""
"0.9938","0.2800","320","50"
"0.9406","0.2600","320","50"
"0.8790","0.1290","320","50"
"0.8075","0.7668","320","50"
"0.9501","0.3036","320","50"
"0.9285","0.2432","320","50"
"0.9221","0.8625","320","50"
"0.5500","0.9600","320","50"
"0.9625","0.2000","320","50"
"0.7891","0.6700","320","50"
"0.9526","0.4657","320","50"
"","","",""
"0.3344","0.7000","320","50"
"0.4344","0.7800","320","50"
"0.8506","0.6205","320","50"
"0.9500","0.5200","320","50"
"0.9563","0.3800","320","50"
"0.9781","0.6000","320","50"
"","","",""
"0.8677","0.1733","320","50"
"","","",""
"0.9532","0.2487","320","50"
"0.6469","0.8400","320","50"
"0.3112","0.6793","320","50"
"0.5821","0.4283","320","50"
"0.9437","0.2800","320","50"
"0.1117","0.9003","320","50"
"0.8875","0.6600","320","50"
"0.0938","0.3200","320","50"
"0.9208","0.1612","320","50"
"0.9375","0.1600","320","50"
"0.7000","0.4706","320","51"
"0.9416","0.2115","320","50"
"0.1975","0.8693","320","50"
"0.9948","0.2933","320","50"
"0.0270","0.5605","320","50"
"0.3906","0.2800","320","50"
"0.8875","0.9800","320","50"
"0.6969","0.2800","320","50"
"0.0752","0.0647","320","50"
"0.9319","0.5503","320","50"
"0.1359","0.6900","320","50"
"","","",""
"0.8906","0.5000","320","50"
"0.2813","0.7800","320","50"
"0.4969","0.3219","320","50"
"","","",""
"0.9594","0.4800","320","50"
"0.9750","0.2400","320","50"
"0.0930","0.5364","320","50"
"0.1891","0.8811","320","50"
"0.9061","0.1767","320","51"
"0.3031","0.1000","320","50"
"0.9459","0.3241","320","50"
"0.6973","0.7031","320","50"
"0.4718","0.5194","320","50"
"0.6563","0.7000","320","50"
"0.9156","0.2400","320","50"
"0.8906","0.6000","320","50"
"0.8375","0.5200","320","50"
"0.9459","0.2308","320","50"
"0.9531","0.1176","320","51"
"0.9388","0.3754","320","50"
"0.0000","0.1961","320","51"
"0.5125","0.8200","320","50"
"0.7375","0.2400","320","50"
"0.2562","0.0800","320","50"
"0.5086","0.1781","320","50"
"0.1232","0.2168","320","50"
"0.6563","0.0000","320","50"
"0.5000","0.0000","320","50"
"0.0823","0.5228","320","50"
"0.0199","0.7685","320","50"
"0.8781","0.0000","320","50"
"","","",""
"0.7479","0.9067","320","50"
"0.4118","0.6478","320","50"
"0.5594","0.9600","320","50"
"0.9408","0.5246","320","50"
"0.8960","0.1643","320","50"
"0.8562","0.4800","320","50"
"0.9437","0.1600","320","50"
"0.8268","0.4361","320","50"
"0.2813","0.2000","320","50"
"0.9688","0.0000","320","50"
"0.4243","0.9900","320","50"
"0.6757","0.4130","320","50"
"0.2245","0.9900","320","50"
"0.1663","0.0678","320","50"
"0.9646","0.4267","320","50"
"0.4375","0.8400","320","50"
"0.3500","0.0200","320","50"
"0.2652","0.4037","320","50"
"0.9124","0.3293","320","50"
"0.4031","0.3000","320","50"
"0.2666","0.9900","320","50"
"0.8856","0.6039","320","50"
"0.9844","0.8600","320","50"
"0.8936","0.7164","320","50"
"0.3978","0.4012","320","50"
"","","",""
"0.9283","0.2953","320","50"
"0.9219","0.2400","320","50"
"0.7112","0.7052","320","50"
"0.9205","0.4322","320","50"
"0.4711","0.0115","320","50"
"0.8750","0.0784","320","51"
"0.8984","0.8300","320","50"
"0.5335","0.0138","320","50"
"0.5068","0.2650","320","50"
"0.6188","0.2400","320","50"
"0.9750","0.9600","320","50"
"0.5398","0.3712","320","50"
"0.9797","0.3300","320","50"
"0.8875","0.5200","320","50"
"0.6511","0.0636","320","51"
"0.2079","0.0267","320","50"
"0.1870","0.0200","320","50"
"0.8685","0.0032","320","50"
"0.9531","0.5600","320","50"
"0.2152","0.2448","320","50"
"0.9688","0.4706","320","51"
"0.9125","0.3000","320","50"
"0.5453","0.8100","320","50"
"0.9459","0.6703","320","50"
"0.8469","0.4800","320","50"
"0.3596","0.6540","320","50"
"0.9563","0.0600","320","50"
"0.4281","0.5200","320","50"
"0.1105","0.1194","320","50"
"0.3597","0.4950","320","50"
"0.6554","0.9900","320","50"
"0.9812","0.3400","320","50"
"0.0168","0.0395","320","50"
"0.5719","0.7200","320","50"
"0.7000","0.8000","320","50"
"0.1263","0.7332","320","50"
"0.9000","0.0800","320","50"
"0.8877","0.7761","320","50"
"0.0733","0.6705","320","50"
"","","",""
"0.1561","0.2815","320","50"
"","","",""
"0.0146","0.7067","320","50"
"0.9005","0.9900","320","50"
"0.5040","0.1377","320","50"
"0.8828","0.1300","320","50"
"0.6937","0.2400","320","50"
"0.3781","0.3600","320","50"
"0.9189","0.7109","320","50"
"","","",""
"0.8438","0.7400","320","50"
"0.3906","0.4200","320","50"
"0.5938","0.4200","320","50"
"0.9083","0.0100","320","50"
"0.2719","0.2400","320","50"
"0.3031","0.0000","320","50"
"","","",""
"0.5538","0.7717","320","50"
"0.1750","0.8000","320","50"
"0.0583","0.8540","320","51"
"0.1844","0.1400","320","50"
"0.3889","0.9078","300","47"
"","","",""
"0.5326","0.0907","360","50"
"0.5094","0.3600","320","50"
"0.7375","0.0196","320","51"
"","","",""
"","","",""
"0.0588","0.1340","320","50"
"0.9084","0.0665","320","50"
"0.9344","0.2157","320","51"
"0.0270","0.0279","320","50"
"0.1601","0.8636","320","50"
"","","",""
"0.5563","0.1800","320","50"
"","","",""
"0.9063","0.5200","320","50"
"","","",""
"0.4899","0.4112","320","50"
"0.1500","0.0400","320","50"
"","","",""
"","","",""
"0.2098","0.4966","320","50"
"0.8503","0.4831","320","50"
"0.7962","0.4439","320","50"
"","","",""
"0.0867","0.7407","346","54"
"","","",""
"","","",""
"0.5625","0.8000","320","50"
"","","",""
"0.3098","0.9068","320","50"
"0.0957","0.4639","360","56"
"0.2094","0.4800","320","50"
"","","",""
"","","",""
"","","",""
"0.7114","0.8826","320","50"
"0.7906","0.0200","320","50"
"","","",""
"0.9068","0.4923","320","50"
"0.1844","0.3600","320","50"
"0.7588","0.2942","320","50"
"0.9960","0.2941","320","50"
"","","",""
"0.4469","0.2800","320","50"
"0.7937","0.8039","320","51"
"0.1656","0.9200","320","50"
"0.6405","0.1382","320","50"
"0.1766","0.5300","320","50"
"0.1250","0.8600","320","50"
"0.5439","0.0266","320","50"
"0.8906","0.6800","320","50"
"0.9417","0.2316","320","50"
"0.9501","0.4335","320","50"
"","","",""
"0.8917","0.5467","320","50"
"0.6875","0.1400","320","50"
"0.6875","0.0196","320","51"
"0.1047","0.3077","320","50"
"0.9333","0.2411","320","50"
"0.5042","0.3067","320","50"
"0.8906","0.2000","320","50"
"0.1584","0.2994","320","50"
"0.9052","0.5333","320","50"
"0.9437","0.4200","320","50"
"0.4532","0.2736","320","50"
"0.9459","0.5238","320","50"
"0.9677","0.8402","320","50"
"0.0156","0.6591","320","50"
"0.4711","0.5511","320","50"
"0.8399","0.8535","320","50"
"0.4116","0.2093","320","50"
"0.3031","0.4200","320","50"
"0.5549","0.9063","320","50"
"0.8690","0.1268","320","50"
"0.8313","0.6000","320","50"
"0.4867","0.4911","320","50"
"0.9979","0.4933","320","50"
"0.6077","0.3629","320","50"
"","","",""
"0.5320","0.6660","320","50"
"","","",""
"0.2938","0.1200","320","50"
"0.1136","0.6205","320","50"
"","","",""
"0.6133","0.1088","320","50"
"0.0998","0.6503","320","50"
"0.9418","0.8519","320","50"
"0.3000","0.6400","320","50"
"0.9156","0.7600","320","50"
"0.3656","0.3000","320","50"
"0.8281","0.2400","320","50"
"","","",""
"0.2990","0.3533","320","50"
"0.2219","0.9200","320","50"
"0.8344","0.4400","320","50"
"0.5844","0.2800","320","50"
"","","",""
"0.5156","0.4200","320","50"
"0.6000","0.0400","320","50"
"0.3513","0.0146","320","50"
"0.9563","0.5200","320","50"
"0.0474","0.0287","320","50"
"0.7000","0.1600","320","50"
"0.9125","0.4600","320","50"
"0.1247","0.0569","320","50"
"0.3572","0.6926","320","50"
"","","",""
"0.5913","0.0315","320","50"
"","","",""
"0.8144","0.1441","320","50"
"0.4313","0.0400","320","50"
"0.5020","0.3019","320","50"
"0.2094","0.5200","320","50"
"0.9611","0.4904","320","50"
"0.9938","0.2430","320","50"
"0.9313","0.2200","320","50"
"0.9086","0.1516","320","50"
"0.9094","0.0200","320","50"
"","","",""
"0.6756","0.4771","320","50"
"0.9111","0.2037","320","50"
"0.0000","0.9600","320","50"
"0.2213","0.6586","320","50"
"0.1169","0.6927","320","50"
"0.6662","0.6233","320","50"
"","","",""
"0.9158","0.8901","320","50"
"0.0688","0.7200","320","50"
"0.8453","0.5100","320","50"
"0.8844","0.1208","320","240"
"0.0563","0.7800","320","50"
"","","",""
"0.5212","0.2281","320","50"
"0.4990","0.4151","320","50"
"0.4406","0.4800","320","50"
"0.9250","0.6000","320","50"
"0.9314","0.5678","320","50"
"0.5588","0.4341","320","50"
"0.0844","0.8600","320","50"
"0.2862","0.7595","320","50"
"0.9501","0.4834","320","50"
"0.8236","0.7983","320","50"
"0.2104","0.0280","320","50"
"0.9844","0.6600","320","50"
"0.8278","0.7297","360","640"
"0.0625","0.0980","320","51"
"0.1625","0.0000","320","50"
"0.8438","0.6200","320","50"
"0.6875","0.5200","320","50"
"0.6359","0.7900","320","50"
"0.1344","0.9412","320","51"
"0.0395","0.8528","360","640"
"","","",""
"0.4063","0.1176","320","51"
"0.8515","0.7194","320","50"
"0.4969","0.1000","320","50"
"0.2094","0.8200","320","50"
"0.5609","0.1300","320","50"
"0.0807","0.3642","320","50"
"0.7469","0.0000","320","50"
"0.4150","0.6133","320","50"
"0.5854","0.8133","320","50"
"0.2763","0.3091","320","50"
"0.0938","0.2200","320","50"
"0.9096","0.0231","320","50"
"0.3275","0.0100","320","50"
"0.5344","0.1600","320","50"
"0.7250","0.2000","320","50"
"0.5062","0.4400","320","50"
"0.1406","0.8600","320","50"
"0.6844","0.9000","320","50"
"0.3554","0.9201","320","50"
"0.9590","0.1616","320","50"
"0.5917","0.3467","320","50"
"0.6553","0.6786","320","50"
"0.8854","0.9067","320","50"
"0.3572","0.6910","320","50"
"0.4688","0.0980","320","51"
"0.6507","0.8402","320","50"
"0.9666","0.3471","320","50"
"0.9357","0.5439","320","50"
"0.0063","0.6000","320","50"
"0.9437","0.3400","320","50"
"0.4750","0.0800","320","50"
"0.6937","0.3200","320","50"
"","","",""
"0.2062","0.9412","320","51"
"0.9375","0.9800","320","50"
"0.8971","0.5048","320","50"
"0.3925","0.5327","320","50"
"0.2263","0.2296","320","50"
"0.9379","0.5492","320","50"
"0.3719","0.4800","320","50"
"0.8412","0.5028","320","50"
"0.5891","0.4900","320","50"
"0.9313","0.3000","320","50"
"0.9767","0.4049","320","50"
"0.6057","0.8688","320","50"
"0.9417","0.2667","320","50"
"0.3563","0.0392","320","51"
"0.1094","0.9412","320","51"
"0.5257","0.9900","320","50"
"0.5219","0.7000","320","50"
"0.4688","0.0000","320","50"
"0.4215","0.9900","320","50"
"0.3869","0.2214","320","50"
"","","",""
"","","",""
"0.0374","0.7226","320","50"
"0.4165","0.8402","320","50"
"0.3638","0.3474","320","50"
"0.4583","0.0267","320","50"
"0.6875","0.0800","320","50"
"0.2262","0.9908","320","50"
"0.6146","0.0733","320","50"
"0.7006","0.8269","320","50"
"0.9437","0.0196","320","51"
"","","",""
"0.5313","0.6800","320","50"
"","","",""
"0.1684","0.7202","320","50"
"0.2574","0.1814","320","50"
"0.6906","0.5098","320","51"
"0.9730","0.4108","320","50"
"0.4646","0.7867","320","50"
"","","",""
"0.0000","0.1800","320","50"
"0.5865","0.1933","320","50"
"","","",""
"0.1040","0.3279","320","50"
"0.0233","0.9301","320","50"
"0.8479","0.5067","320","50"
"0.5460","0.4304","320","50"
"0.2120","0.3031","320","50"
"","","",""
"0.0406","0.4000","320","50"
"","","",""
"0.5148","0.0907","320","50"
"0.2386","0.6547","320","50"
"0.6631","0.0707","320","50"
"0.4228","0.2014","320","50"
"0.3869","0.3412","320","50"
"","","",""
"0.4750","0.1600","320","50"
"0.4750","0.2400","320","50"
"","","",""
"0.1544","0.9201","320","50"
"0.1375","0.0784","320","51"
"0.3493","0.7869","320","50"
"0.0542","0.1480","320","50"
"0.8233","0.0422","320","50"
"0.3250","0.1000","320","50"
"0.2313","0.3529","320","51"
"0.7250","0.1400","320","50"
"0.4875","0.9000","320","50"
"0.2687","0.6800","320","50"
"0.7969","0.9200","320","50"
"0.9984","0.2500","320","50"
"0.6365","0.5419","320","50"
"0.8797","0.1700","320","50"
"0.4875","0.0400","320","50"
"0.6062","0.7600","320","50"
"0.6599","0.2836","320","50"
"0.5938","0.7200","320","50"
"0.9812","0.2800","320","50"
"0.0344","0.5600","320","50"
"0.9594","0.0600","320","50"
"0.9571","0.0909","320","50"
"0.9765","0.3093","320","51"
"0.9106","0.3498","320","50"
"0.4844","0.2600","320","50"
"0.7716","0.3726","320","50"
"0.1107","0.1614","320","50"
"","","",""
"0.5729","0.9067","320","50"
"0.9203","0.2700","320","50"
"","","",""
"0.0590","0.6804","320","50"
"0.3139","0.9068","320","50"
"0.7792","0.8067","320","50"
"0.6100","0.3720","320","50"
"0.1297","0.6681","320","50"
"","","",""
"0.8187","0.4200","320","50"
"0.1503","0.0647","320","50"
"0.5164","0.0032","320","50"
"0.8832","0.3693","320","50"
"0.7781","0.9200","320","50"
"0.9172","0.2700","320","50"
"0.8656","0.5490","320","51"
"0.2764","0.3382","320","50"
"0.7344","0.2200","320","50"
"0.9417","0.3333","320","50"
"0.5961","0.3449","320","50"
"","","",""
"0.1420","0.1212","320","50"
"0.1544","0.4430","320","50"
"0.9383","0.2374","320","50"
"0.1844","0.2800","320","50"
"0.6708","0.7867","320","50"
"0.7248","0.5936","320","50"
"0.6974","0.4728","320","50"
"0.3875","0.7200","320","50"
"0.4906","0.1000","320","50"
"","","",""
"0.8812","0.2400","320","50"
"0.7906","0.4600","320","50"
"0.6465","0.7252","320","50"
"0.6601","0.6804","320","50"
"0.2437","0.7200","320","50"
"0.6038","0.8676","320","50"
"","","",""
"0.4375","0.5200","320","50"
"0.1250","0.1200","320","50"
"0.7859","0.7100","320","50"
"0.9130","0.6141","320","50"
"0.3781","0.4200","320","50"
"0.4719","0.2600","320","50"
"","","",""
"0.2903","0.5429","320","50"
"0.8162","0.8702","320","50"
"0.4586","0.3979","320","50"
"0.9469","0.7400","320","50"
"0.9675","0.0071","320","50"
"0.8891","0.4900","320","50"
"0.9500","0.0588","320","51"
"0.9517","0.2736","320","50"
"0.9228","0.8969","320","50"
"0.1750","0.4000","320","50"
"0.9921","0.9846","320","50"
"0.6256","0.5933","320","50"
"0.9500","0.5600","320","50"
"0.9168","0.7103","320","50"
"0.9459","0.2841","320","50"
"0.9879","0.8270","320","50"
"0.4542","0.4533","320","50"
"0.6729","0.6133","320","50"
"0.4961","0.0532","320","50"
"0.9719","0.0200","320","50"
"0.5406","0.8432","320","50"
"0.4969","0.1600","320","50"
"0.8987","0.0738","320","50"
"0.4344","0.6000","320","50"
"","","",""
"0.5188","0.7200","320","50"
"0.9611","0.0831","320","50"
"0.1259","0.5138","320","50"
"0.7256","0.8888","320","50"
"0.7942","0.4819","320","50"
"","","",""
"0.9423","0.3730","320","50"
"0.0844","0.0000","320","50"
"0.9317","0.2632","320","50"
"0.8187","0.8800","320","50"
"0.9563","0.3400","320","50"
"0.8510","0.3246","320","51"
"0.9015","0.9700","320","50"
"0.0641","0.7900","320","50"
"0.9829","0.5479","320","50"
"0.4906","0.1000","320","50"
"0.6937","0.2400","320","50"
"0.4508","0.6733","320","50"
"0.9755","0.1449","320","50"
"0.4875","0.0800","320","50"
"0.8752","0.2731","320","50"
"0.2466","0.7603","320","50"
"0.9313","0.3922","320","51"
"0.9250","0.7200","320","50"
"","","",""
"0.2344","0.1800","320","50"
"0.2827","0.4972","320","50"
"0.9250","0.2400","320","50"
"0.0906","0.6000","320","50"
"0.0172","0.3500","320","50"
"0.6531","0.1200","320","50"
"0.6662","0.9624","320","50"
"0.1500","0.2200","320","50"
"0.0021","0.7738","320","50"
"0.3011","0.5091","320","50"
"0.5717","0.5255","320","50"
"0.2750","0.1600","320","50"
"0.0000","0.6200","320","50"
"0.9314","0.4022","320","50"
"0.9459","0.6037","320","50"
"0.5055","0.5107","320","50"
"0.5118","0.9900","320","50"
"0.4875","0.8800","320","50"
"0.1825","0.3730","320","50"
"0.0183","0.3110","320","50"
"0.3167","0.0407","320","50"
"0.3992","0.9734","320","50"
"0.9271","0.7733","320","50"
"0.7750","0.1800","320","50"
"0.8503","0.4151","320","50"
"0.1594","0.2000","320","50"
"0.9500","0.1600","320","50"
"0.6844","0.1800","320","50"
"0.9458","0.3050","320","50"
"0.9375","0.8000","320","50"
"0.8318","0.2596","320","50"
"0.2182","0.6068","320","50"
"0.4774","0.4312","320","50"
"0.0406","0.3200","320","50"
"0.5062","0.1800","320","50"
"","","",""
"0.5844","0.4800","320","50"
"0.9469","0.9400","320","50"
"0.9656","0.4000","320","50"
"0.4477","0.3030","320","50"
"0.8219","0.2200","320","50"
"0.4094","0.1800","320","50"
"0.3469","0.0000","320","50"
"0.9500","0.3000","320","50"
"","","",""
"0.8719","0.7800","320","50"
"0.6312","0.4600","320","50"
"0.9858","0.5343","320","50"
"0.9583","0.4013","320","50"
"0.0561","0.8931","320","50"
"0.4521","0.7467","320","50"
"0.9094","0.0800","320","50"
"0.0426","0.5269","320","50"
"0.9096","0.5850","320","50"
"0.4458","0.5867","320","50"
"0.9642","0.0731","320","50"
"0.8833","0.5467","320","50"
"0.4906","0.0600","320","50"
"0.4437","0.0000","320","51"
"0.0104","0.7081","320","50"
"0.1104","0.1467","320","50"
"0.4698","0.2467","320","50"
"0.8087","0.5206","320","50"
"0.8750","0.7200","320","50"
"","","",""
"0.9750","0.8824","320","51"
"0.9437","0.5600","320","50"
"","","",""
"0.9145","0.4361","320","50"
"0.6199","0.3741","320","50"
"0.9938","0.5084","320","50"
"0.6312","0.2800","320","50"
"0.8406","0.9600","320","50"
"0.9459","0.5504","320","50"
"0.9829","0.2624","320","50"
"0.3011","0.2675","320","50"
"0.3931","0.0915","320","50"
"0.8753","0.6844","320","50"
"0.8187","0.0000","320","50"
"","","",""
"0.7531","0.0200","320","50"
"0.0639","0.1214","320","50"
"0.5813","0.0400","320","50"
"0.4899","0.3213","320","50"
"0.3375","0.1200","320","50"
"0.0042","0.4280","320","50"
"0.6719","0.0000","320","50"
"0.6563","0.3400","320","50"
"0.5984","0.3500","320","50"
"0.8469","0.8800","320","50"
"0.2948","0.5111","320","50"
"0.8724","0.4907","320","50"
"0.5000","0.3000","320","50"
"0.9594","0.0588","320","51"
"0.9609","0.3300","320","50"
"0.5500","0.4000","320","50"
"0.5258","0.0313","320","50"
"0.4625","0.2400","320","50"
"0.6875","0.1000","320","50"
"0.5008","0.9822","320","50"
"0.7312","0.1800","320","50"
"0.4524","0.0420","320","50"
"0.0225","0.9181","320","50"
"0.9942","0.9202","320","50"
"0.5929","0.9900","320","50"
"0.4885","0.8333","320","50"
"0.9812","0.7000","320","50"
"0.5647","0.7027","320","50"
"0.8938","0.9200","320","50"
"0.3438","0.3000","320","50"
"0.1719","0.7800","320","50"
"0.0813","0.4400","320","50"
"0.6531","0.6600","320","50"
"0.4945","0.3905","320","50"
"0.9719","0.0400","320","50"
"0.4437","0.7200","320","50"
"0.6943","0.3729","320","50"
"0.9516","0.7100","320","50"
"0.0166","0.0553","320","50"
"0.6194","0.3223","320","50"
"0.3656","0.3200","320","50"
"0.3744","0.1080","320","50"
"0.0171","0.2713","320","50"
"0.5991","0.9923","320","50"
"0.2406","0.1600","320","50"
"0.4680","0.3305","320","50"
"","","",""
"0.4492","0.1081","320","50"
"0.0746","0.3409","320","50"
"0.1437","0.6400","320","50"
"0.5250","0.3400","320","50"
"0.0811","0.8825","320","50"
"0.9938","0.3000","320","50"
"0.9708","0.3467","320","50"
"0.5250","0.0588","320","51"
"0.2950","0.4807","320","50"
"0.5835","0.9824","320","50"
"0.9486","0.3935","320","50"
"0.9662","0.3077","320","50"
"0.8344","0.2600","320","50"
"0.1792","0.9067","320","50"
"0.5375","0.4000","320","50"
"0.0561","0.9079","320","50"
"0.9906","0.2800","320","50"
"0.0500","0.8200","320","50"
"0.5788","0.1414","320","50"
"0.0229","0.6536","320","51"
"0.7188","0.0000","320","50"
"0.4396","0.3467","320","50"
"0.9500","0.3000","320","50"
"","","",""
"","","",""
"0.8281","0.9400","320","50"
"0.1552","0.8667","320","50"
"0.9692","0.9786","320","50"
"","","",""
"0.5677","0.6133","320","50"
"0.4500","0.3200","320","50"
"0.5938","0.0400","320","50"
"0.6094","0.0200","320","50"
"0.1934","0.0215","320","50"
"0.1934","0.8509","320","50"
"","","",""
"0.8562","0.9200","320","50"
"0.2938","0.3200","320","50"
"","","",""
"0.1563","0.9412","320","51"
"0.2763","0.9867","320","50"
"0.1776","0.4008","320","50"
"0.9355","0.3374","320","50"
"","","",""
"0.8295","0.3705","320","50"
"0.9255","0.2211","320","50"
"0.6188","0.0600","320","50"
"","","",""
"","","",""
"0.8896","0.9267","320","50"
"0.9709","0.6403","360","50"
"0.8594","0.8200","320","50"
"0.9219","0.4400","320","50"
"0.9719","0.5000","320","50"
"0.6272","0.6847","320","50"
"0.2844","0.6200","320","50"
"0.6375","0.5600","320","50"
"0.6094","0.7200","320","50"
"","","",""
"0.4969","0.0200","320","50"
"0.5594","0.1400","320","50"
"0.7750","0.0800","320","50"
"","","",""
"0.9187","0.6200","320","50"
"0.7312","0.0000","320","50"
"0.7942","0.7857","320","50"
"0.9250","0.4800","320","50"
"0.4844","0.7200","320","50"
"0.5406","0.7200","320","50"
"0.5148","0.1533","320","50"
"0.9406","0.1000","320","50"
"0.9052","0.4368","320","50"
"0.7469","0.1373","320","51"
"0.4938","0.3000","320","50"
"0.9719","0.0000","320","50"
"0.2031","0.7059","320","51"
"0.9500","0.0600","320","50"
"0.2656","0.0784","320","51"
"0.1250","0.2200","320","50"
"0.8322","0.8403","320","50"
"0.6563","0.9600","320","50"
"0.3208","0.4133","320","50"
"0.8524","0.4725","320","50"
"0.9875","0.8400","320","50"
"0.4219","0.1800","320","50"
"0.9671","0.4971","320","50"
"0.4259","0.3280","320","50"
"0.9459","0.4705","320","50"
"0.8906","0.7800","320","50"
"0.2375","0.3922","320","51"
"0.5906","0.4800","320","50"
"","","",""
"","","",""
"0.8985","0.2709","320","50"
"0.8656","0.5600","320","50"
"0.0125","0.0600","320","50"
"0.8960","0.8201","360","50"
"0.0703","0.0313","320","50"
"","","",""
"0.9563","0.2000","320","50"
"0.8187","0.2000","320","50"
"","","",""
"0.5269","0.8467","360","50"
"0.4964","0.4650","320","51"
"0.9189","0.3336","320","50"
"0.7099","0.4529","320","50"
"0.7511","0.7206","320","50"
"","","",""
"0.9501","0.3835","320","50"
"0.5797","0.5100","320","50"
"0.9385","0.8933","320","51"
"","","",""
"0.8469","0.6800","320","50"
"0.8987","0.1979","320","50"
"0.9127","0.0478","320","50"
"0.8531","0.7200","320","50"
"0.8531","0.6863","320","51"
"0.8090","0.7898","320","50"
"0.0682","0.6569","320","50"
"0.0588","0.7729","320","50"
"0.6005","0.9334","320","50"
"0.2500","0.6800","320","50"
"","","",""
"0.0000","0.0400","360","50"
"0.4719","0.1800","320","50"
"0.9002","0.2436","320","50"
"","","",""
"0.4040","0.5336","320","50"
"0.9563","0.2400","320","50"
"0.4656","0.7000","320","50"
"0.9069","0.6939","320","50"
"","","",""
"0.4802","0.3827","320","50"
"0.0250","0.0800","320","50"
"0.3291","0.3712","320","50"
"","","",""
"0.9437","0.9608","320","51"
"0.4219","0.4902","320","51"
"0.0914","0.4580","320","50"
"0.9459","0.4456","320","50"
"0.9892","0.6793","320","50"
"0.8760","0.6133","320","50"
"0.9417","0.6400","360","50"
"","","",""
"0.3937","0.3898","320","490"
"0.3783","0.3307","320","50"
"0.5262","0.2358","320","50"
"0.3368","0.4429","320","50"
"0.0104","0.8002","320","50"
"0.2067","0.6150","320","50"
"0.9313","0.9800","320","50"
"0.4595","0.3874","320","50"
"0.9328","0.7500","320","50"
"0.2119","0.0499","320","50"
"0.8444","0.9867","320","50"
"","","",""
"0.9281","0.2400","320","50"
"0.1156","0.8200","320","50"
"0.5322","0.3907","320","50"
"0.5273","0.4412","320","50"
"0.3265","0.0272","360","50"
"0.4969","0.0400","320","50"
"0.5523","0.2106","320","50"
"0.7375","0.2400","320","50"
"0.9875","0.1400","320","50"
"0.9022","0.1243","320","50"
"0.8918","0.3374","320","50"
"0.9063","0.0800","320","50"
"0.5833","0.2933","320","50"
"0.3844","0.7400","320","50"
"","","",""
"","","",""
"0.9719","0.8200","320","50"
"","","",""
"","","",""
"","","",""
"0.8812","0.7200","320","50"
"0.4831","0.3574","320","50"
"0.7672","0.6683","320","50"
"0.3250","0.5200","320","50"
"0.8863","0.5304","360","50"
"0.9344","0.2000","320","50"
"0.3884","0.0322","320","50"
"0.6625","0.2200","320","50"
"0.1313","0.2200","320","50"
"0.0375","0.5400","320","50"
"0.6563","0.1600","320","50"
"0.9005","0.2788","320","50"
"0.5844","0.0600","320","50"
"0.4031","0.8200","320","50"
"0.9344","0.0800","320","50"
"0.6000","0.9600","320","50"
"0.2219","0.3200","320","50"
"0.2698","0.6503","320","50"
"","","",""
"0.1250","0.8400","320","50"
"0.9969","0.0417","320","240"
"0.7000","0.0600","320","50"
"0.9938","0.2600","320","50"
"0.4532","0.2577","320","50"
"0.9281","0.5686","320","51"
"0.9156","0.9000","320","50"
"0.0406","0.5000","320","50"
"0.4945","0.7190","320","50"
"0.3592","0.7352","320","50"
"","","",""
"0.9000","0.3200","320","50"
"","","",""
"0.6875","0.0000","320","50"
"0.9312","0.2527","320","50"
"0.8469","0.7200","320","50"
"","","",""
"0.7063","0.1200","320","50"
"0.4196","0.3612","320","50"
"0.9463","0.2310","320","50"
"0.9531","0.2800","320","50"
"0.4555","0.2913","320","50"
"0.1156","0.6800","320","50"
"0.7781","0.8800","320","50"
