"touchX","touchY","deviceWidth","deviceHeight"
"","","",""
"0.1167","0.1062","360","640"
"0.0594","0.0354","320","508"
"","","",""
"0.7556","0.8000","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.5187","0.9200","360","568"
"0.2528","0.3294","360","592"
"","","",""
"0.6576","0.5699","800","1280"
"0.0236","0.5983","360","592"
"0.3888","0.6974","320","570"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.8236","0.8586","360","640"
"0.3594","0.0225","320","533"
"0.0200","0.5527","600","1024"
"","","",""
"","","",""
"0.1778","0.9109","360","640"
"","","",""
"0.5343","0.6378","320","522"
"0.5094","0.5464","320","524"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.6117","0.4932","600","1024"
"","","",""
"0.0944","0.9391","360","640"
"","","",""
"","","",""
"","","",""
"0.9406","0.5625","320","480"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9475","0.0219","800","1280"
"","","",""
"","","",""
"","","",""
"","","",""
"0.3778","0.1031","360","640"
"0.6148","0.2771","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.8111","0.6866","360","568"
"0.2281","0.0037","320","534"
"","","",""
"0.4750","0.7078","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5844","0.7167","320","480"
"0.7937","0.9321","320","427"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9563","0.0948","320","534"
"","","",""
"","","",""
"0.1350","0.0420","600","1024"
"0.6687","0.8443","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"0.0944","0.2062","360","640"
"0.3750","0.7872","360","592"
"","","",""
"","","",""
"","","",""
"0.6570","0.7643","320","534"
"","","",""
"0.6248","0.7650","360","592"
"","","",""
"0.0971","0.7974","360","594"
"0.3469","0.1295","320","533"
"0.8972","0.0375","360","640"
"","","",""
"","","",""
"","","",""
"0.3278","0.5234","360","640"
"","","",""
"0.0889","0.8047","360","640"
"","","",""
"0.7639","0.9875","360","640"
"","","",""
"0.0749","0.8431","360","640"
"","","",""
"0.5049","0.8178","360","592"
"","","",""
"","","",""
"0.9703","0.0334","640","1019"
"0.5250","0.9433","480","600"
"0.9106","0.1309","320","534"
"","","",""
"","","",""
"","","",""
"0.9522","0.1093","320","524"
"","","",""
"0.9194","0.1047","360","592"
"","","",""
"0.7713","0.4638","320","534"
"","","",""
"0.4125","0.1764","320","533"
"0.1039","0.8354","320","534"
"0.9587","0.0406","800","1280"
"","","",""
"0.9992","0.0267","598","335"
"","","",""
"","","",""
"","","",""
"0.3778","0.7125","360","640"
"0.9250","0.5296","360","540"
"","","",""
"","","",""
"","","",""
"","","",""
"0.7750","0.9962","320","533"
"0.3846","0.1409","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2820","0.6660","360","640"
"0.5938","0.7298","320","533"
"","","",""
"0.4324","0.1881","320","570"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.0688","0.2709","640","1019"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.6000","0.9458","320","240"
"","","",""
"","","",""
"0.4600","0.8266","800","1280"
"0.7667","0.0861","600","976"
"","","",""
"0.4972","0.5672","360","640"
"0.5037","0.6104","360","640"
"0.3846","0.7182","320","534"
"0.9719","0.0000","320","480"
"0.5389","0.6375","360","640"
"","","",""
"","","",""
"0.7484","0.6309","360","640"
"","","",""
"0.9486","0.0717","480","688"
"0.4300","0.9346","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3306","0.5750","360","567"
"","","",""
"","","",""
"","","",""
"0.5938","0.5000","320","480"
"0.4556","0.9063","360","640"
"0.0188","0.6625","213","320"
"0.1983","0.5472","360","640"
"0.8344","0.5553","320","533"
"","","",""
"","","",""
"0.8467","0.2807","600","976"
"","","",""
"0.0624","0.4768","360","592"
"","","",""
"0.5704","0.9977","360","592"
"0.2562","0.5328","320","533"
"0.5613","0.8850","320","480"
"","","",""
"0.3509","0.9661","360","640"
"0.0533","0.7637","600","1024"
"","","",""
"0.5156","0.4428","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"0.5687","0.4053","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"0.8528","0.0531","360","640"
"0.3633","0.5410","600","1024"
"0.6000","0.4972","320","533"
"0.9000","0.6786","360","616"
"","","",""
"","","",""
"0.6694","0.4031","360","640"
"","","",""
"","","",""
"0.8288","0.5800","320","480"
"","","",""
"","","",""
"","","",""
"0.5083","0.8406","360","640"
"0.3750","0.3877","600","1024"
"0.5365","0.6525","320","534"
"0.5117","0.5859","600","1024"
"0.9333","0.0352","360","540"
"0.5195","0.8729","1024","480"
"0.9501","0.1358","360","640"
"","","",""
"","","",""
"0.2746","0.6565","360","640"
"0.3156","0.9493","320","533"
"","","",""
"","","",""
"","","",""
"0.2981","0.1271","360","640"
"0.7562","0.6622","480","752"
"0.7975","0.7164","800","1280"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9947","0.0542","564","480"
"0.9372","0.0877","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"0.9781","0.8368","320","533"
"","","",""
"0.9187","0.0657","320","533"
"","","",""
"0.1930","0.9064","601","962"
"","","",""
"","","",""
"0.5528","0.7578","360","640"
"","","",""
"0.0187","0.4803","320","533"
"0.9982","0.0333","564","480"
"","","",""
"0.3315","0.8182","360","640"
"","","",""
"0.1145","0.1694","360","640"
"0.0000","0.4831","360","592"
"","","",""
"0.5572","0.6970","320","534"
"","","",""
"0.2687","0.6180","320","521"
"","","",""
"","","",""
"","","",""
"0.9986","0.0220","360","567"
"0.3656","0.4503","320","533"
"0.2444","0.7813","360","640"
"0.6514","0.7414","360","640"
"","","",""
"0.5033","0.5010","600","1024"
"","","",""
"0.9729","0.0467","480","600"
"","","",""
"","","",""
"0.3556","0.9366","360","615"
"0.6250","0.5918","600","1024"
"0.4591","0.7165","360","592"
"0.3611","0.1469","360","640"
"0.7875","0.4586","360","640"
"","","",""
"","","",""
"","","",""
"0.5823","0.9061","640","336"
"0.3987","0.7150","320","534"
"","","",""
"0.5125","0.7111","320","533"
"","","",""
"0.5337","0.8682","564","516"
"","","",""
"0.5115","0.4205","320","508"
"0.2313","0.4458","320","480"
"","","",""
"","","",""
"0.8488","0.1148","360","592"
"0.0093","0.0583","360","640"
"","","",""
"0.7349","0.6888","320","534"
"","","",""
"","","",""
"0.4117","0.4922","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.1683","0.0869","600","1024"
"","","",""
"","","",""
"","","",""
"0.9525","0.0195","800","1280"
"","","",""
"0.0639","0.0938","360","640"
"0.4116","0.6110","320","534"
"0.1304","0.2160","360","640"
"","","",""
"0.5770","0.8924","360","594"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9563","0.0298","640","336"
"0.9194","0.9219","360","640"
"0.6320","0.7506","320","534"
"0.0109","0.0059","640","1019"
"0.6451","0.4538","320","534"
"","","",""
"0.5410","0.6431","548","464"
"0.8531","0.2375","320","480"
"","","",""
"0.1031","0.5550","320","427"
"","","",""
"0.6687","0.2233","320","533"
"","","",""
"0.8031","0.2101","320","533"
"","","",""
"0.0833","0.6703","360","640"
"0.2361","0.5034","360","592"
"0.3972","0.3219","360","640"
"","","",""
"","","",""
"","","",""
"0.9938","0.0412","320","534"
"0.5361","0.5781","360","640"
"","","",""
"0.4674","0.7967","360","592"
"","","",""
"","","",""
"","","",""
"0.1664","0.9524","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.5426","0.9197","320","522"
"0.8531","0.6292","320","480"
"0.5833","0.4456","600","900"
"0.3950","0.1588","320","524"
"","","",""
"","","",""
"0.9088","0.0981","534","320"
"0.8447","0.9787","360","592"
"0.0499","0.4137","360","640"
"0.5023","0.8816","570","295"
"","","",""
"","","",""
"","","",""
"0.5437","0.7300","360","592"
"0.3063","0.9550","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3806","0.5969","360","640"
"","","",""
"0.7044","0.3779","768","1024"
"","","",""
"","","",""
"0.5250","0.6859","360","640"
"0.3933","0.6680","600","1024"
"","","",""
"","","",""
"","","",""
"0.8998","0.1500","320","534"
"","","",""
"","","",""
"","","",""
"0.5389","0.9078","360","640"
"","","",""
"0.6875","0.8841","368","552"
"0.4854","0.7158","360","640"
"0.2656","0.8405","320","533"
"0.8981","0.7220","320","522"
"0.2746","0.1101","360","640"
"0.5000","0.6573","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.7167","0.4990","600","1024"
"","","",""
"0.4509","0.3877","601","962"
"0.5000","0.6191","320","533"
"","","",""
"","","",""
"","","",""
"0.5028","0.6312","360","640"
"","","",""
"","","",""
"0.5114","0.9165","320","534"
"","","",""
"","","",""
"","","",""
"0.2328","0.8853","320","522"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3035","0.0607","320","570"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.1208","0.2492","360","640"
"","","",""
"","","",""
"0.8722","0.8219","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5667","0.5594","360","640"
"","","",""
"","","",""
"0.5118","0.7511","360","592"
"","","",""
"","","",""
"","","",""
"0.3519","0.8240","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3937","0.4637","320","427"
"","","",""
"0.2532","0.8820","360","592"
"","","",""
"0.4531","0.1583","320","480"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.0370","0.1104","360","640"
"0.8333","0.2988","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4500","0.3771","320","533"
"","","",""
"","","",""
"","","",""
"0.6875","0.7655","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9850","0.3617","800","1280"
"0.5010","0.6913","320","534"
"0.8819","0.0133","600","976"
"","","",""
"0.7889","0.0172","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.0042","0.3199","360","592"
"","","",""
"0.4083","0.7148","600","1024"
"0.5478","0.6726","360","592"
"","","",""
"0.1692","0.0546","360","640"
"","","",""
"0.2778","0.8156","360","640"
"","","",""
"0.4677","0.1406","360","592"
"","","",""
"","","",""
"0.9926","0.9906","360","640"
"0.2938","0.9118","320","533"
"0.4867","0.5029","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9017","0.2295","600","1024"
"","","",""
"","","",""
"0.1481","0.9550","360","592"
"0.7404","0.3603","600","976"
"0.6362","0.1598","600","976"
"","","",""
"0.4778","0.7438","360","640"
"0.4054","0.7296","600","976"
"","","",""
"","","",""
"0.8000","0.2889","600","976"
"0.6800","0.2000","800","1280"
"","","",""
"","","",""
"0.5403","0.6180","360","640"
"0.4317","0.8914","600","976"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2875","0.4841","320","533"
"0.5856","0.3816","360","640"
"","","",""
"","","",""
"","","",""
"0.9500","0.0563","360","568"
"0.0287","0.0777","360","592"
"","","",""
"0.5139","0.8984","360","640"
"0.4880","0.4039","360","592"
"0.6778","0.3969","360","640"
"","","",""
"0.9600","0.3193","600","1024"
"","","",""
"","","",""
"0.2556","0.1689","360","592"
"0.5551","0.6086","320","570"
"","","",""
"0.4383","0.9275","360","592"
"0.1444","0.2406","360","640"
"0.1481","0.1698","360","640"
"0.9335","0.1820","320","534"
"","","",""
"0.9519","0.0000","540","960"
"","","",""
"0.3278","0.1413","320","534"
"0.4075","0.1928","320","570"
"","","",""
"","","",""
"0.9815","0.0000","540","960"
"0.5117","0.5553","600","976"
"0.7100","0.2783","600","1024"
"0.4397","0.7666","360","640"
"0.4056","0.8625","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.3963","0.5990","360","640"
"","","",""
"0.9528","0.5266","720","1278"
"","","",""
"","","",""
"0.1463","0.1792","360","640"
"0.7278","0.0391","360","640"
"","","",""
"0.7854","0.2764","320","480"
"0.5875","0.0105","320","570"
"","","",""
"0.8870","0.0740","360","640"
"","","",""
"","","",""
"0.4785","0.5528","360","592"
"","","",""
"0.6133","0.9404","320","480"
"0.5700","0.5964","360","640"
"0.5277","0.7312","451","800"
"","","",""
"","","",""
"0.0522","0.3755","320","480"
"","","",""
"0.9187","0.9775","320","534"
"0.3183","0.8330","600","1024"
"","","",""
"0.6467","0.7744","600","1024"
"","","",""
"0.6794","0.3118","602","914"
"","","",""
"","","",""
"0.1694","0.8969","360","640"
"","","",""
"","","",""
"","","",""
"0.6946","0.0254","360","640"
"0.8781","0.0615","320","455"
"","","",""
"","","",""
"0.9972","0.8726","360","592"
"0.5938","0.4167","320","480"
"0.0156","0.6557","320","427"
"0.1276","0.9703","360","640"
"0.2794","0.2087","451","800"
"0.9986","0.0404","360","568"
"0.1809","0.8940","320","534"
"","","",""
"","","",""
"0.5405","0.8776","320","522"
"","","",""
"0.6028","0.4344","360","640"
"0.5130","0.3292","360","640"
"","","",""
"0.5031","0.5340","320","427"
"","","",""
"0.9938","0.0479","320","480"
"0.4230","0.6692","360","592"
"0.9106","0.3575","451","801"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.6138","0.6055","800","1280"
"","","",""
"","","",""
"0.0000","0.2234","360","640"
"","","",""
"0.2058","0.0998","320","534"
"","","",""
"","","",""
"","","",""
"0.4906","0.5122","320","533"
"0.3778","0.9719","360","640"
"0.6867","0.8916","600","1024"
"0.0250","0.0000","360","640"
"","","",""
"0.4200","0.1803","600","976"
"0.0583","0.2314","360","592"
"0.2944","0.6925","320","534"
"","","",""
"","","",""
"0.2917","0.5469","360","640"
"0.6111","0.5250","360","640"
"0.4438","0.5325","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"0.0681","0.0664","360","640"
"0.3556","0.5406","360","640"
"0.0933","0.4639","600","1024"
"","","",""
"0.4700","0.6074","600","1024"
"","","",""
"0.8906","0.5741","320","533"
"","","",""
"","","",""
"0.4612","0.8609","800","1280"
"0.5583","0.5895","360","592"
"","","",""
"0.3667","0.1572","600","1024"
"","","",""
"","","",""
"","","",""
"0.9417","0.8068","360","592"
"","","",""
"0.0266","0.1472","640","360"
"0.5437","0.4253","360","592"
"","","",""
"","","",""
"0.4806","0.1221","320","534"
"","","",""
"0.3987","0.2750","320","534"
"","","",""
"0.3056","0.1047","360","640"
"0.2718","0.4559","360","640"
"","","",""
"","","",""
"","","",""
"0.0350","0.4043","600","1024"
"0.8270","0.2327","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.1938","0.0543","320","534"
"","","",""
"0.5750","0.5172","360","640"
"","","",""
"0.1528","0.0719","360","640"
"","","",""
"","","",""
"","","",""
"0.1944","0.3666","360","592"
"","","",""
"","","",""
"0.5474","0.3950","601","962"
"","","",""
"0.4031","0.3790","320","533"
"0.2352","0.8885","360","640"
"0.4878","0.2759","451","801"
"","","",""
"0.5500","0.0600","320","533"
"0.1657","0.0458","360","640"
"0.9681","0.0394","1002","1776"
"0.2278","0.0844","360","640"
"","","",""
"0.5139","0.6453","360","640"
"","","",""
"","","",""
"0.3773","0.7950","360","592"
"","","",""
"0.9293","0.8150","360","640"
"","","",""
"0.3523","0.4317","360","640"
"","","",""
"","","",""
"","","",""
"0.9043","0.0640","360","640"
"","","",""
"0.4741","0.6260","360","640"
"","","",""
"","","",""
"0.4369","0.6916","360","640"
"0.5675","0.5138","800","1232"
"0.1625","0.9833","320","480"
"0.3343","0.8093","360","592"
"","","",""
"","","",""
"","","",""
"0.8880","0.1505","360","640"
"","","",""
"","","",""
"0.9520","0.3625","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"0.8639","0.0016","720","1278"
"0.1183","0.7961","600","976"
"","","",""
"","","",""
"0.4844","0.5029","480","852"
"","","",""
"0.7111","0.5203","360","592"
"","","",""
"","","",""
"","","",""
"0.9667","0.0332","600","1024"
"0.8250","0.5366","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2533","0.8535","600","1024"
"0.8362","0.2563","360","592"
"0.4867","0.8576","600","976"
"0.5406","0.4180","320","567"
"","","",""
"0.5694","0.5250","360","640"
"","","",""
"0.9241","0.1113","320","480"
"0.2663","0.1194","360","640"
"","","",""
"0.4156","0.8417","320","480"
"0.5583","0.9156","360","640"
"","","",""
"","","",""
"0.1469","0.1313","320","480"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4579","0.7505","320","480"
"","","",""
"","","",""
"0.7495","0.4770","320","508"
"","","",""
"0.9382","0.0067","534","596"
"","","",""
"","","",""
"0.7083","0.8193","360","592"
"","","",""
"0.0537","0.8584","360","638"
"0.3781","0.6208","320","480"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9233","0.1568","600","976"
"","","",""
"","","",""
"0.2053","0.1794","600","976"
"","","",""
"","","",""
"","","",""
"0.0281","0.4390","320","533"
"","","",""
"","","",""
"","","",""
"0.3031","0.4979","320","480"
"0.9133","0.0459","600","1024"
"0.4097","0.5938","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9444","0.8598","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.0439","0.5901","600","976"
"","","",""
"","","",""
"","","",""
"0.2806","0.7125","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.0694","0.4828","360","640"
"","","",""
"0.1150","0.9297","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.6694","0.7027","360","592"
"","","",""
"","","",""
"0.2406","0.5310","320","533"
"","","",""
"","","",""
"","","",""
"0.4286","0.7773","360","592"
"","","",""
"","","",""
"","","",""
"0.0900","0.1078","800","1280"
"","","",""
"0.4559","0.4189","601","962"
"0.5700","0.5801","600","1024"
"","","",""
"0.5489","0.6168","320","570"
"0.9537","0.0854","360","640"
"","","",""
"0.6950","0.5576","600","1024"
"","","",""
"0.4583","0.6594","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.5188","0.9326","320","534"
"","","",""
"","","",""
"0.0594","0.1331","320","496"
"","","",""
"0.8752","0.7477","360","594"
"","","",""
"","","",""
"0.1000","0.9609","600","1024"
"","","",""
"","","",""
"0.0417","0.5906","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5083","0.9656","360","640"
"0.8685","0.1073","360","640"
"0.8873","0.0938","320","534"
"","","",""
"","","",""
"0.7000","0.6979","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.6583","0.7719","360","640"
"0.9333","0.0813","360","640"
"","","",""
"0.9251","0.4912","360","592"
"","","",""
"0.9043","0.0493","360","567"
"","","",""
"0.9000","0.0391","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4673","0.3928","600","976"
"","","",""
"0.2969","0.0917","320","480"
"","","",""
"0.9542","0.0492","480","752"
"","","",""
"","","",""
"","","",""
"0.5750","0.4972","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"0.6517","0.7373","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"0.9450","0.1797","600","1024"
"","","",""
"","","",""
"0.7406","0.1688","360","592"
"0.3306","0.8750","360","640"
"","","",""
"0.9250","0.0229","320","480"
"","","",""
"","","",""
"","","",""
"","","",""
"0.9756","0.2505","360","592"
"0.1472","0.0359","360","640"
"","","",""
"","","",""
"0.5738","0.1272","320","534"
"0.9000","0.0169","320","533"
"0.9778","0.7859","360","640"
"0.9431","0.4895","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2233","0.8984","600","1024"
"0.2551","0.9911","360","592"
"","","",""
"0.0406","0.3621","320","533"
"","","",""
"0.4222","0.8716","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.7212","0.5781","360","592"
"0.6069","0.6648","360","640"
"0.7094","0.7292","320","480"
"","","",""
"","","",""
"0.4868","0.6777","360","592"
"","","",""
"0.8682","0.7823","360","592"
"","","",""
"0.5222","0.5094","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.5861","0.4747","360","592"
"","","",""
"","","",""
"0.5181","0.7320","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.6408","0.2608","360","592"
"","","",""
"","","",""
"0.5825","0.6591","360","592"
"","","",""
"","","",""
"0.8833","0.3297","360","640"
"","","",""
"","","",""
"","","",""
"0.2806","0.1064","360","592"
"0.3267","0.9824","600","1024"
"","","",""
"0.4875","0.7430","320","533"
"0.6222","0.5062","360","640"
"","","",""
"0.6937","0.6417","320","480"
"","","",""
"","","",""
"","","",""
"","","",""
"0.9417","0.3209","360","592"
"","","",""
"","","",""
"0.1723","0.3119","534","295"
"0.9056","0.7416","360","592"
"0.4868","0.7273","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2281","0.0826","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.9736","0.0258","360","640"
"","","",""
"","","",""
"","","",""
"0.9639","0.0531","360","640"
"","","",""
"0.4306","0.4406","360","640"
"","","",""
"","","",""
"0.4889","0.7750","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5844","0.3854","320","480"
"0.5344","0.6700","320","534"
"","","",""
"","","",""
"0.7630","0.0436","320","534"
"0.4250","0.1199","320","534"
"0.8880","0.7489","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.8108","0.7257","600","976"
"","","",""
"","","",""
"0.1042","0.1477","360","640"
"","","",""
"","","",""
"0.0527","0.8837","360","640"
"0.4719","0.7734","320","534"
"","","",""
"0.0750","0.5850","400","600"
"","","",""
"0.5278","0.6359","360","640"
"","","",""
"","","",""
"0.2732","0.9764","360","592"
"","","",""
"0.0389","0.5875","360","640"
"0.0333","0.4313","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.5281","0.4102","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"0.9372","0.7852","360","592"
"0.3426","0.7240","360","640"
"","","",""
"","","",""
"0.5139","0.9266","360","640"
"0.3667","0.6469","360","640"
"","","",""
"","","",""
"0.1319","0.4164","360","592"
"0.9977","0.7796","570","320"
"0.8625","0.8386","320","533"
"0.8322","0.0475","640","336"
"0.1594","0.8818","320","533"
"0.0556","0.7516","360","640"
"","","",""
"","","",""
"0.6625","0.2061","320","427"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2469","0.7505","320","533"
"","","",""
"","","",""
"0.3680","0.6259","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"0.9459","0.0679","360","640"
"","","",""
"0.1531","0.5328","320","533"
"","","",""
"0.1781","0.3734","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"0.9750","0.0332","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4528","0.3922","360","640"
"","","",""
"","","",""
"","","",""
"0.2412","0.7003","320","522"
"","","",""
"0.9537","0.9809","360","592"
"","","",""
"0.5000","0.6098","360","592"
"0.8597","0.2430","360","640"
"0.6852","0.7396","360","640"
"","","",""
"0.3758","0.1563","320","534"
"0.0694","0.1267","360","592"
"0.7125","0.5028","320","533"
"0.9310","0.0535","360","592"
"0.3591","0.8475","320","534"
"0.2136","0.5847","360","640"
"0.9133","0.9717","600","1024"
"0.4500","0.0372","360","592"
"","","",""
"0.6311","0.5764","360","592"
"","","",""
"0.8796","0.7979","360","592"
"","","",""
"","","",""
"0.6033","0.5886","360","640"
"0.9516","0.8724","600","976"
"","","",""
"","","",""
"","","",""
"0.7167","0.8477","320","534"
"0.4802","0.5025","320","534"
"0.0219","0.8143","320","533"
"0.8067","0.8108","320","524"
"0.9187","0.1704","320","534"
"","","",""
"0.1778","0.9016","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.2883","0.0967","600","1024"
"","","",""
"0.2857","0.1546","600","976"
"","","",""
"0.7200","0.1611","600","1024"
"0.4367","0.7188","600","1024"
"","","",""
"","","",""
"","","",""
"0.3250","0.6791","360","592"
"","","",""
"0.3583","0.1281","360","640"
"0.5742","0.5140","360","592"
"0.9717","0.9436","600","976"
"0.0750","0.4172","360","640"
"0.1317","0.1533","600","1024"
"","","",""
"0.7295","0.5324","360","640"
"0.2194","0.4391","360","640"
"0.8617","0.2949","600","1024"
"0.2019","0.6245","360","640"
"","","",""
"0.2437","0.3929","640","336"
"0.8617","0.7773","600","1024"
"","","",""
"0.4799","0.5358","360","594"
"0.3065","0.1173","360","592"
"","","",""
"","","",""
"0.8849","0.6794","360","592"
"","","",""
"0.6121","0.2815","360","640"
"0.8333","0.9938","360","640"
"0.9570","0.0025","451","801"
"","","",""
"0.3444","0.1047","360","592"
"0.7021","0.3623","360","640"
"","","",""
"","","",""
"","","",""
"0.3781","0.2031","320","522"
"0.7689","0.3382","360","640"
"","","",""
"0.1694","0.0453","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.7063","0.3809","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"0.4944","0.8781","360","640"
"","","",""
"","","",""
"","","",""
"0.2933","0.6426","600","1024"
"","","",""
"","","",""
"","","",""
"0.4553","0.6710","320","522"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4050","0.6583","360","592"
"0.8625","0.0563","320","533"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.8932","0.0869","360","592"
"","","",""
"","","",""
"","","",""
"0.7906","0.3689","320","534"
"","","",""
"","","",""
"","","",""
"0.5017","0.3809","600","1024"
"0.2913","0.1241","360","592"
"","","",""
"","","",""
"0.3967","0.5234","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5491","0.6463","320","534"
"","","",""
"0.1081","0.8354","320","534"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4375","0.8771","320","480"
"0.0791","0.0726","360","592"
"","","",""
"0.1296","0.5021","360","640"
"0.0972","0.8203","360","640"
"","","",""
"","","",""
"","","",""
"","","",""
"0.4792","0.5448","360","592"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5267","0.9365","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.2744","0.6519","320","522"
"0.4167","0.7686","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.4833","0.5771","600","1024"
"","","",""
"","","",""
"","","",""
"","","",""
"","","",""
"0.5659","0.7216","360","592"
"","","",""
