"touchX","touchY","deviceWidth","deviceHeight"
"0.4800","0.8800","300","250"
"0.0778","0.6333","300","250"
"0.5767","0.9880","300","250"
"0.0079","0.5253","300","250"
"0.1689","0.8827","300","250"
"0.0111","0.1333","300","250"
"0.3800","0.4816","360","639"
"","","",""
"0.9933","0.5720","300","250"
"0.0250","0.0500","300","250"
"0.1333","0.6320","300","250"
"0.1630","0.7884","300","250"
"0.0199","0.5790","300","250"
"0.0111","0.5693","300","250"
"0.0433","0.8080","300","250"
"0.0167","0.0320","300","250"
"0.1967","0.8520","300","250"
"0.0667","0.2000","300","250"
"0.5133","0.8840","300","250"
"0.3718","0.6456","300","250"
"0.1067","0.2280","300","250"
"0.3500","0.8240","300","250"
"0.4550","0.1779","300","250"
"0.0200","0.2000","300","250"
"0.0250","0.0500","300","250"
"0.2317","0.9980","300","250"
"0.2467","0.6200","300","250"
"0.0000","0.2160","300","250"
"0.5800","0.7120","300","250"
"0.0065","0.5985","300","250"
"0.0250","0.0500","300","250"
"0.0800","0.2960","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.1419","0.8751","300","250"
"0.1344","0.6013","300","250"
"0.2033","0.6520","300","250"
"0.1383","0.3500","300","250"
"0.0400","0.6520","300","250"
"0.8154","0.1069","300","250"
"0.4283","0.5420","300","250"
"0.2306","0.5684","300","250"
"0.2267","0.7640","300","250"
"0.0233","0.0480","300","250"
"0.0250","0.0500","300","250"
"0.3100","0.9400","300","250"
"0.3467","0.6240","300","250"
"0.2300","0.6480","300","250"
"0.1014","0.4806","300","250"
"0.1400","0.6040","300","250"
"0.0997","0.9847","300","250"
"0.0250","0.0500","300","250"
"0.4442","0.7424","300","250"
"0.0167","0.0320","300","250"
"0.1133","0.8080","300","250"
"0.2961","0.3927","300","250"
"0.1800","0.5960","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.0581","0.3168","300","250"
"0.5056","0.3667","300","250"
"0.0333","0.0640","300","250"
"0.0177","0.6856","300","250"
"0.0111","0.1333","300","250"
"0.0947","0.5965","300","250"
"0.0667","0.2000","300","250"
"0.7326","0.5490","300","250"
"0.1533","0.2480","300","250"
"0.1419","0.6165","300","250"
"0.8178","0.1627","300","250"
"0.1633","0.5320","300","250"
"","","",""
"0.1097","0.6864","300","250"
"0.1467","0.4000","300","250"
"0.0400","0.3320","300","250"
"0.1996","0.7823","300","250"
"0.6033","0.9720","300","250"
"0.0250","0.0500","300","250"
"0.0798","0.2836","300","250"
"0.7588","0.7045","300","250"
"0.3444","0.8863","300","250"
"0.1733","0.2360","300","250"
"0.0864","0.5026","300","250"
"0.0111","0.1333","300","250"
"0.2800","0.0778","300","250"
"0.0250","0.0500","300","250"
"0.1267","0.2000","300","250"
"0.3456","0.5787","300","250"
"0.0533","0.4320","300","250"
"0.0667","0.7360","300","250"
"0.3900","0.1520","300","250"
"0.0967","0.1080","300","250"
"0.1613","0.1709","300","250"
"0.0250","0.0500","300","250"
"0.3742","0.5222","300","250"
"0.0250","0.0500","300","250"
"0.0667","0.2000","300","250"
"0.1013","0.7144","300","250"
"0.1214","0.7124","300","250"
"0.5275","0.5406","300","250"
"0.0511","0.8933","300","250"
"0.1467","0.0760","300","250"
"0.2133","0.8480","300","250"
"0.0731","0.1988","300","250"
"0.0567","0.7240","300","250"
"0.0648","0.5785","300","250"
"0.2467","0.4000","300","250"
"0.1000","0.3760","300","250"
"0.0667","0.2000","300","250"
"0.0667","0.2000","300","250"
"0.0914","0.4212","300","251"
"0.0250","0.0500","300","250"
"0.2133","0.4800","300","250"
"0.0167","0.0320","300","250"
"0.0250","0.0500","300","250"
"0.1097","0.4426","300","250"
"0.0250","0.0500","300","250"
"0.1263","0.6110","300","250"
"0.1233","0.0760","300","250"
"0.1667","0.8160","300","250"
"0.1300","0.8080","300","250"
"0.0250","0.0500","300","250"
"0.1546","0.4567","300","250"
"0.0667","0.2000","300","250"
"0.1663","0.4866","300","250"
"0.0981","0.2668","300","250"
"0.1133","0.8280","300","250"
"0.4060","0.8343","300","250"
"0.1031","0.6243","300","250"
"0.2029","0.6366","300","250"
"0.0667","0.2000","300","250"
"0.0250","0.0500","300","250"
"0.1297","0.3887","300","250"
"0.1630","0.7444","300","250"
"0.0656","0.8867","300","250"
"0.2433","0.6400","300","250"
"0.0111","0.1333","300","250"
"0.2927","0.6218","300","250"
"0.4626","0.5446","300","250"
"0.0250","0.0500","300","250"
"0.2512","0.0949","300","250"
"0.1133","0.1000","300","250"
"0.3570","0.2969","300","250"
"0.3660","0.7664","300","250"
"0.0200","0.9200","300","250"
"0.1253","0.1485","300","250"
"0.1600","0.5440","300","250"
"0.0333","0.0640","300","250"
"0.1317","0.4420","300","250"
"0.0333","0.0640","300","250"
"0.0847","0.6765","300","250"
"0.1546","0.8043","300","250"
"0.1167","0.1200","300","250"
"0.4992","0.7944","300","250"
"0.0250","0.0500","300","250"
"0.1233","0.2200","300","250"
"0.4650","0.3540","300","250"
"0.0333","0.0640","300","250"
"0.0656","0.3667","300","250"
"0.6433","0.8400","300","250"
"0.1531","0.0083","320","240"
"0.2200","0.8280","300","250"
"0.7406","0.6485","300","250"
"0.2283","0.7260","300","250"
"0.1663","0.6385","300","250"
"0.0681","0.9982","300","250"
"0.0233","0.0480","300","250"
"0.6024","0.0809","300","250"
"0.1889","0.2667","300","250"
"0.7022","0.4167","300","250"
"0.0250","0.0500","300","250"
"0.0531","0.7184","300","250"
"0.6670","0.7568","300","250"
"0.5389","0.9307","300","250"
"0.4422","0.8213","300","250"
"0.2067","0.6880","300","250"
"0.0121","0.3645","300","250"
"0.0300","0.8160","300","250"
"0.3511","0.8013","300","250"
"0.0133","0.0320","300","250"
"0.6180","0.2414","300","250"
"0.0033","0.4840","300","250"
"0.0797","0.8323","300","250"
"0.0622","0.4627","300","250"
"0.8844","0.3387","300","250"
"0.2767","0.5440","300","250"
"0.3267","0.6960","300","250"
"0.1630","0.5466","300","250"
"0.2379","0.1948","300","250"
"0.5233","0.6480","300","250"
"0.1130","0.8023","300","250"
"0.0667","0.2000","300","250"
"0.4789","0.0693","300","250"
"0.0667","0.2000","300","250"
"0.1933","0.6080","300","250"
"0.0250","0.0500","300","250"
"0.3689","0.8893","300","250"
"0.5987","0.0172","300","250"
"","","",""
"0.0107","0.4730","300","250"
"0.0333","0.0640","300","250"
"0.6867","0.9800","300","250"
"0.5746","0.4608","300","250"
"0.4892","0.5443","300","250"
"0.2033","0.6600","300","250"
"0.0333","0.0640","300","250"
"0.5167","0.5960","300","250"
"0.5267","0.7000","300","250"
"0.0250","0.0500","300","250"
"0.4567","0.4160","300","250"
"0.2728","0.6724","300","250"
"0.3911","0.7573","300","250"
"0.1244","0.7707","300","250"
"0.0148","0.4166","300","250"
"","","",""
"0.4583","0.4940","300","250"
"0.1033","0.3800","300","250"
"0.1500","0.4400","300","250"
"0.0250","0.0500","300","250"
"0.1867","0.6040","300","250"
"0.2146","0.0276","300","250"
"0.1300","0.9840","300","250"
"0.2267","0.6920","300","250"
"0.0250","0.0500","300","250"
"0.1214","0.3387","300","250"
"0.5008","0.3847","300","250"
"0.3533","0.5760","300","250"
"0.1913","0.4626","300","250"
"0.7854","0.4210","300","250"
"0.0583","0.3100","300","250"
"0.6839","0.5245","300","250"
"0.1913","0.3067","300","250"
"0.5033","0.8760","300","250"
"0.0631","0.7084","300","250"
"0.3667","0.6720","300","250"
"0.0981","0.0889","300","250"
"0.0250","0.0500","300","250"
"0.0487","0.4647","300","250"
"0.0376","0.5393","300","250"
"0.2967","0.9200","300","250"
"0.4528","0.8296","300","250"
"0.0333","0.0640","300","250"
"0.3827","0.7684","300","250"
"0.3283","0.6060","300","250"
"0.1067","0.6080","300","250"
"0.0767","0.4520","300","250"
"0.2317","0.7820","300","250"
"0.9611","0.0391","720","1278"
"0.0483","0.4580","300","250"
"0.0714","0.8183","300","250"
"0.0933","0.4040","300","250"
"0.3067","0.7160","300","250"
"0.0333","0.0640","300","250"
"0.2319","0.5527","300","250"
"0.3433","0.0320","300","250"
"0.8969","0.1709","300","250"
"0.1333","0.6480","300","250"
"0.2300","0.9920","300","250"
"0.1633","0.8560","300","250"
"0.0481","0.6984","300","250"
"0.1297","0.8963","300","250"
"0.1100","0.7480","300","250"
"0.1822","0.2667","300","250"
"0.4733","0.7800","300","250"
"0.0250","0.0500","300","250"
"0.1696","0.4766","300","250"
"0.1889","0.2667","300","250"
"0.0250","0.0500","300","250"
"","","",""
"0.0748","0.9602","300","250"
"0.0333","0.9840","300","250"
"0.2096","0.9962","300","250"
"0.0681","0.4107","300","250"
"0.3703","0.4700","300","250"
"0.3150","0.3660","300","250"
"0.0000","0.5840","300","250"
"0.3933","0.3720","300","250"
"0.6430","0.5099","300","250"
"0.1200","0.8720","300","250"
"0.0333","0.0640","300","250"
"0.0167","0.0320","300","250"
"0.0400","0.8160","300","250"
"0.0333","0.0640","300","250"
"0.1580","0.6645","300","250"
"0.1083","0.9340","300","250"
"0.0250","0.0500","300","250"
"0.3544","0.8363","300","250"
"0.0215","0.7864","300","250"
"0.1680","0.4506","300","250"
"0.3867","0.4640","300","250"
"0.2628","0.4067","300","250"
"0.5367","0.2000","300","250"
"0.2900","0.6880","300","250"
"0.0667","0.2000","300","250"
"0.0333","0.0640","300","250"
"0.8867","0.8880","300","250"
"0.3760","0.2648","300","250"
"0.0000","0.1240","300","250"
"0.0667","0.8200","300","250"
"0.8936","0.4386","300","250"
"0.6440","0.7164","300","250"
"0.0067","0.6760","300","250"
"","","",""
"0.6608","0.7780","300","250"
"0.6422","0.9547","300","250"
"0.7700","0.8680","300","250"
"0.2345","0.9222","300","250"
"0.1796","0.5446","300","250"
"0.6733","0.5800","300","250"
"0.0333","0.0640","300","250"
"0.0667","0.2000","300","250"
"0.4426","0.7924","300","250"
"0.0683","0.6940","300","250"
"0.0667","0.2000","300","250"
"0.2463","0.3065","300","250"
"0.1730","0.6824","300","250"
"0.0111","0.1333","300","250"
"0.4301","0.4381","300","250"
"0.3427","0.7344","300","250"
"0.1913","0.7590","300","250"
"0.3067","0.8360","300","250"
"0.1822","0.3013","300","250"
"0.0098","0.8583","300","250"
"0.2667","0.6360","300","250"
"0.5108","0.7204","300","250"
"0.1233","0.9680","300","250"
"0.0111","0.1333","300","250"
"0.5133","0.4240","300","250"
"0.1400","0.8240","300","250"
"0.0376","0.0748","300","251"
"0.0400","0.3560","300","250"
"0.1444","0.7893","300","250"
"0.6967","0.7280","300","250"
"0.3233","0.1920","300","250"
"0.4022","0.7147","300","250"
"0.0600","0.0480","300","250"
"0.2483","0.7870","300","250"
"0.5809","0.6218","300","250"
"0.3333","0.2000","300","250"
"0.0233","0.4480","300","250"
"0.1730","0.9883","300","250"
"0.7007","0.4353","300","250"
"0.2562","0.0790","300","250"
"0.3300","0.8040","300","250"
"0.3037","0.3368","300","250"
"0.3437","0.7337","300","250"
"0.2761","0.5925","300","250"
"0.0844","0.4613","300","250"
"0.3459","0.2329","300","250"
"0.5990","0.5346","300","250"
"0.0333","0.0640","300","250"
"0.0333","0.0640","300","250"
"0.2229","0.7344","300","250"
"0.8137","0.4946","300","250"
"0.1782","0.4848","300","250"
"0.0867","0.6680","300","250"
"0.1378","0.9893","300","250"
"0.1633","0.3760","300","250"
"0.2911","0.9707","300","250"
"0.0167","0.9960","300","250"
"0.2612","0.9482","300","250"
"0.2578","0.7173","300","250"
"0.0633","0.3560","300","250"
"0.2822","0.6907","300","250"
"0.0822","0.9173","300","250"
"0.2129","0.6865","300","250"
"0.0531","0.7224","300","250"
"0.8733","0.4640","300","250"
"0.0250","0.0500","300","250"
"0.2867","0.5960","300","250"
"0.0167","0.6080","300","250"
"0.1200","0.7840","300","250"
"0.2329","0.6524","300","250"
"0.8604","0.7658","300","250"
"0.5467","0.9120","300","250"
"0.0867","0.5360","300","250"
"0.2040","0.1984","300","250"
"0.4243","0.5845","300","250"
"0.0233","0.0320","300","250"
"0.1822","0.2667","300","250"
"0.0688","0.6649","300","250"
"0.3747","0.4992","300","250"
"0.2796","0.3351","300","250"
"0.3900","0.8000","300","250"
"0.9690","0.3661","300","250"
"0.3533","0.5760","300","250"
"0.3261","0.3946","300","250"
"0.1733","0.9480","300","250"
"0.2867","0.4160","300","250"
"0.4176","0.5346","300","250"
"0.4035","0.3422","300","250"
"0.0167","0.0320","300","250"
"0.1014","0.1090","300","250"
"0.0733","0.9680","300","250"
"0.5017","0.7900","300","250"
"0.0697","0.7850","300","251"
"0.0111","0.1333","300","250"
"0.0167","0.0320","300","250"
"0.0198","0.8063","300","250"
"0.0333","0.0640","300","250"
"0.2845","0.7464","300","250"
"0.8836","0.4311","300","250"
"0.0250","0.0500","300","250"
"0.0165","0.5326","300","250"
"0.0700","0.6040","300","250"
"0.5400","0.1200","300","250"
"0.0667","0.2000","300","250"
"0.0112","0.4074","300","250"
"0.7200","0.2720","300","250"
"0.0415","0.6106","300","250"
"0.1426","0.6262","300","250"
"0.0250","0.0500","300","250"
"0.6406","0.1568","300","250"
"0.8374","0.0281","300","250"
"0.1800","0.9920","300","250"
"0.0567","0.9600","300","250"
"0.0250","0.0500","300","250"
"0.3133","0.8480","300","250"
"0.1889","0.2667","300","250"
"0.2667","0.6720","300","250"
"0.1633","0.4520","300","250"
"0.2863","0.1392","300","250"
"0.4733","0.4120","300","250"
"0.1111","0.9467","300","250"
"0.5044","0.6693","300","250"
"0.0250","0.0500","300","250"
"0.1033","0.6160","300","250"
"0.0167","0.0320","300","250"
"0.2367","0.6160","300","250"
"0.2200","0.9400","300","250"
"0.3044","0.6533","300","250"
"0.0250","0.0500","300","250"
"0.2900","0.6560","300","250"
"0.0244","0.7787","300","250"
"0.2662","0.1369","300","250"
"0.1800","0.7640","300","250"
"0.2411","0.7533","300","250"
"0.0748","0.5985","300","250"
"0.1567","0.9040","300","250"
"0.1829","0.7584","300","250"
"","","",""
"0.2578","0.7924","300","250"
"0.4526","0.0754","300","250"
"0.0200","0.8320","300","250"
"0.2279","0.9702","300","250"
"0.2811","0.2947","300","250"
"0.1630","0.4986","300","250"
"","","",""
"0.0500","0.8160","300","250"
"0.3433","0.7400","300","250"
"0.0711","0.1333","300","250"
"0.0250","0.0500","300","250"
"0.7333","0.8080","300","250"
"0.0375","0.9977","300","250"
"0.2512","0.2088","300","250"
"0.0548","0.4646","300","250"
"0.4384","0.6647","300","250"
"0.0333","0.4880","300","250"
"0.4792","0.3732","300","250"
"0.0667","0.2000","300","250"
"0.5911","0.5387","300","250"
"0.0667","0.2000","300","250"
"0.1929","0.3981","300","250"
"0.0232","0.6025","300","250"
"0.3294","0.7044","300","250"
"0.4233","0.1320","300","250"
"0.1733","0.3600","300","250"
"0.0082","0.6445","300","250"
"0.0914","0.4314","300","250"
"0.4000","0.5000","300","250"
"0.1657","0.7790","300","250"
"0.0800","0.3120","300","250"
"0.0783","0.4180","300","250"
"0.0847","0.2428","300","250"
"0.0250","0.0500","300","250"
"0.4219","0.6250","320","240"
"0.3333","0.9400","300","250"
"0.6200","0.1440","300","250"
"0.2711","0.6707","300","250"
"0.6778","0.7587","300","250"
"0.4167","0.0960","300","250"
"0.2500","0.4960","300","250"
"0.3348","0.5579","300","250"
"0.0125","0.0250","300","250"
"0.1064","0.0329","300","250"
"0.9667","0.5800","300","250"
"0.1086","0.2302","300","250"
"0.0333","0.0640","300","250"
"0.1693","0.7763","300","250"
"0.8035","0.6849","300","250"
"0.1411","0.9662","300","250"
"0.0833","0.4840","300","250"
"0.2000","0.4000","300","250"
"0.3510","0.9063","300","250"
"0.2267","0.9880","300","250"
"0.5391","0.5585","300","250"
"0.5567","0.4263","300","251"
"0.1533","0.8840","300","250"
"0.4533","0.6720","300","250"
"0.1567","0.0040","300","250"
"0.1889","0.2667","300","250"
"0.0376","0.0748","300","251"
"0.0431","0.6705","300","250"
"0.8733","0.3360","300","250"
"0.0111","0.1333","300","250"
"0.8759","0.6032","300","250"
"0.0233","0.2000","300","250"
"0.1867","0.2640","300","250"
"0.0250","0.0500","300","250"
"0.1867","0.5880","300","250"
"0.3900","0.5880","300","250"
"0.1867","0.2640","300","250"
"0.0250","0.0500","300","250"
"0.0167","0.0320","300","250"
"0.0233","0.5920","300","250"
"0.9867","0.6880","300","250"
"0.2367","0.8720","300","250"
"0.0165","0.7984","300","250"
"0.4666","0.4827","300","250"
"0.1622","0.7147","300","250"
"0.1850","0.9260","300","250"
"0.0250","0.0500","300","250"
"0.5911","0.6347","300","250"
"0.8133","0.0480","300","250"
"0.4609","0.8164","300","250"
"0.4110","0.5226","300","250"
"0.0182","0.5206","300","250"
"0.1667","0.4280","300","250"
"0.1967","0.1840","300","250"
"0.3767","0.7560","300","250"
"0.2196","0.3207","300","250"
"0.8556","0.5547","300","250"
"0.0082","0.4327","300","250"
"0.0132","0.1269","300","250"
"0.3300","0.4560","300","250"
"0.4309","0.1429","300","250"
"0.3800","0.9880","300","250"
"0.0250","0.0500","300","250"
"0.1147","0.4906","300","250"
"0.0250","0.0500","300","250"
"0.2200","0.5440","300","250"
"0.2429","0.8787","300","250"
"","","",""
"0.1800","0.7968","300","251"
"0.3267","0.7160","300","250"
"0.0033","0.5520","300","250"
"0.2900","0.4760","300","250"
"0.9602","0.5819","300","250"
"0.1350","0.4980","300","250"
"0.0250","0.0500","300","250"
"0.2533","0.8320","300","250"
"0.1297","0.3906","300","250"
"0.2261","0.4088","300","250"
"0.1833","0.3040","300","250"
"0.0614","0.3787","300","250"
"0.7867","0.3760","300","250"
"0.1963","0.7948","300","250"
"0.7472","0.4466","300","250"
"0.0282","0.4266","300","250"
"0.0167","0.0320","300","250"
"0.0250","0.0500","300","250"
"0.2212","0.4766","300","250"
"0.0198","0.4526","300","250"
"0.6606","0.8124","300","250"
"0.1967","0.4600","300","250"
"0.1596","0.7804","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.5791","0.4762","300","250"
"0.2567","0.8840","300","250"
"0.3000","0.9440","300","250"
"0.1333","0.4160","300","250"
"0.0833","0.5720","300","250"
"0.1553","0.9735","300","250"
"0.0576","0.6165","300","250"
"0.1746","0.5446","300","250"
"0.2022","0.8613","300","250"
"0.3884","0.9868","300","250"
"0.1450","0.8500","300","250"
"0.4422","0.6453","300","250"
"0.1120","0.4857","300","250"
"0.2333","0.9120","300","250"
"0.0867","0.5720","300","250"
"0.0250","0.0500","300","250"
"0.0495","0.6966","300","251"
"0.1267","0.2000","300","250"
"0.3503","0.3741","300","250"
"0.0250","0.0500","300","250"
"0.6038","0.4034","300","250"
"0.3500","0.4440","300","250"
"0.1300","0.5880","300","250"
"0.2305","0.6834","300","250"
"0.0797","0.3087","300","250"
"0.0250","0.0500","300","250"
"0.0633","0.6840","300","250"
"0.0250","0.0500","300","250"
"0.3261","0.8804","300","250"
"0.0223","0.0042","300","250"
"0.1556","0.7453","300","250"
"0.0167","0.0320","300","250"
"0.1267","0.2000","300","250"
"0.1167","0.6520","300","250"
"0.1014","0.5006","300","250"
"0.0841","0.9125","300","250"
"0.0430","0.5155","300","250"
"0.1230","0.3008","300","250"
"0.1515","0.4768","300","250"
"0.1763","0.7484","300","250"
"0.2029","0.9582","300","250"
"0.2633","0.8000","300","250"
"0.0667","0.2000","300","250"
"0.1833","0.0960","300","250"
"0.4842","0.9642","300","250"
"0.0233","0.8600","300","250"
"0.0767","0.5200","300","250"
"0.1267","0.6880","300","250"
"0.1033","0.6120","300","250"
"0.6822","0.5387","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.3922","0.2853","300","250"
"0.2628","0.5266","300","250"
"","","",""
"0.0333","0.0640","300","250"
"0.0665","0.5471","300","250"
"0.2212","0.7604","300","250"
"0.1640","0.2969","300","250"
"0.0167","0.9360","300","250"
"0.0867","0.6480","300","250"
"0.1000","0.9600","300","250"
"0.0667","0.2000","300","250"
"0.2400","0.5520","300","250"
"0.1267","0.2000","300","250"
"0.0400","0.8480","300","250"
"0.0587","0.2818","300","250"
"0.0250","0.0500","300","250"
"0.2100","0.6120","300","250"
"","","",""
"0.0533","0.7160","300","250"
"0.1595","0.8405","300","250"
"0.0531","0.7603","300","250"
"0.6444","0.9653","300","250"
"0.1100","0.6760","300","250"
"0.1626","0.1110","300","250"
"0.2272","0.5649","300","250"
"0.6057","0.4127","300","250"
"0.5125","0.6884","300","250"
"0.0667","0.2000","300","250"
"0.1896","0.7024","300","250"
"0.1896","0.4607","300","250"
"0.3544","0.3987","300","250"
"0.0000","0.6215","300","251"
"0.0850","0.7940","300","250"
"0.2726","0.6247","300","250"
"0.0669","0.5862","300","250"
"0.0250","0.0500","300","250"
"0.2216","0.9125","300","250"
"0.0503","0.8580","300","250"
"0.1746","0.8283","300","250"
"0.2519","0.3618","300","250"
"0.9000","0.2960","300","250"
"0.0964","0.7744","300","250"
"0.0148","0.5905","300","250"
"0.0250","0.0500","300","250"
"0.6473","0.7404","300","250"
"0.0167","0.0320","300","250"
"0.2300","0.4000","300","250"
"0.3444","0.6585","300","250"
"0.0300","0.3840","300","250"
"0.1315","0.6744","300","250"
"0.9785","0.2188","300","250"
"0.1867","0.2640","300","250"
"0.7567","0.9600","300","250"
"0.0250","0.0500","300","250"
"0.2012","0.6385","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.3011","0.5506","300","250"
"0.5000","0.5000","300","250"
"0.6024","0.2348","300","250"
"0.8936","0.5685","300","250"
"0.0465","0.4273","300","250"
"0.1248","0.2044","300","250"
"0.0533","0.7160","300","250"
"0.0667","0.2000","300","250"
"0.0167","0.0320","300","250"
"0.2397","0.5444","300","250"
"0.0044","0.3653","300","250"
"0.0832","0.7543","300","250"
"0.0633","0.6040","300","250"
"0.0215","0.6944","300","250"
"0.1500","0.9720","300","250"
"0.2439","0.3369","300","250"
"0.3061","0.4606","300","250"
"0.1767","0.3640","300","250"
"0.6356","0.4966","300","250"
"0.2067","0.5640","300","250"
"0.6333","0.8520","300","250"
"","","",""
"","","",""
"0.0700","0.9520","300","250"
"0.0112","0.6584","300","250"
"0.2329","0.7164","300","250"
"0.5533","0.6520","300","250"
"0.0833","0.4440","300","250"
"0.6739","0.9942","300","250"
"0.1280","0.2928","300","250"
"0.4156","0.7387","300","250"
"0.0200","0.3240","300","250"
"0.2167","0.6760","300","250"
"0.7105","0.8227","300","250"
"0.0250","0.0500","300","250"
"0.2350","0.6112","300","250"
"0.0398","0.2248","300","250"
"0.0465","0.0789","300","250"
"0.1767","0.5840","300","250"
"0.0250","0.0500","300","250"
"0.0975","0.2701","300","250"
"0.8836","0.8305","300","250"
"0.0250","0.0500","300","250"
"0.2333","0.3120","300","250"
"0.0515","0.7384","300","250"
"0.0250","0.0500","300","250"
"0.1867","0.9760","300","250"
"0.5200","0.4040","300","250"
"0.6872","0.8024","300","250"
"0.1133","0.7600","300","250"
"0.2322","0.5293","300","250"
"0.1889","0.2667","300","250"
"0.2562","0.5606","300","250"
"0.0515","0.6245","300","250"
"0.1133","0.6000","300","250"
"0.0250","0.0500","300","250"
"0.3100","0.8720","300","250"
"0.1733","0.5440","300","250"
"0.0667","0.2000","300","250"
"0.2033","0.9720","300","250"
"0.2183","0.2338","300","250"
"0.0182","0.7664","300","250"
"0.2467","0.7360","300","250"
"0.0456","0.8173","300","250"
"0.1467","0.4160","300","250"
"0.1979","0.6026","300","250"
"0.3367","0.4320","300","250"
"0.5042","0.7804","300","250"
"0.9552","0.6491","300","250"
"0.5533","0.9680","300","250"
"0.1967","0.4080","300","250"
"0.0667","0.2000","300","250"
"0.1973","0.4886","300","250"
"0.2728","0.8063","300","250"
"0.4701","0.5499","300","250"
"0.0167","0.0320","300","250"
"0.0333","0.0640","300","250"
"0.0830","0.4017","300","250"
"0.0250","0.0500","300","250"
"0.8083","0.5594","300","250"
"0.0250","0.0500","300","250"
"0.1413","0.7604","300","250"
"0.1144","0.6587","300","250"
"0.0500","0.4480","300","250"
"0.0700","0.1320","300","250"
"0.1267","0.2000","300","250"
"0.2578","0.8183","300","250"
"0.0250","0.0500","300","250"
"0.1280","0.4866","300","250"
"0.0167","0.0320","300","250"
"0.1713","0.8024","300","250"
"0.0250","0.0500","300","250"
"0.0250","0.0500","300","250"
"0.0842","0.1236","300","250"
"0.2017","0.9700","300","250"
"0.0182","0.7564","300","250"
"0.0250","0.0500","300","250"
"0.1300","0.9800","300","250"
"0.7933","0.6800","300","250"
"0.7067","0.4000","300","250"
"0.4509","0.5546","300","250"
"0.2460","0.8938","300","250"
"0.0250","0.0500","300","250"
"0.7533","0.8600","300","250"
"0.4492","0.7224","300","250"
"0.0667","0.2000","300","250"
"0.2017","0.6005","300","250"
"0.2795","0.6385","300","250"
"0.0333","0.0640","300","250"
"0.2567","0.8280","300","250"
"0.4459","0.7864","300","250"
"0.5189","0.9987","300","250"
"0.2167","0.5480","300","250"
"0.0250","0.0500","300","250"
"","","",""
"0.0250","0.0500","300","250"
"0.8304","0.9343","300","250"
"0.0933","0.4000","300","250"
"0.7433","0.6800","300","250"
"0.2778","0.8423","300","250"
"0.0333","0.0640","300","250"
"0.1953","0.5324","300","250"
"0.0644","0.9387","300","250"
"","","",""
"0.1222","0.2667","300","250"
"0.2312","0.8823","300","250"
"0.0250","0.0500","300","250"
"0.5874","0.5765","300","250"
"0.3233","0.4000","300","250"
"0.4089","0.1773","300","250"
"0.0578","0.5347","300","250"
"0.0800","0.8880","300","250"
"0.1200","0.5360","300","250"
"0.0000","0.0000","300","251"
"0.0267","0.4400","300","250"
"0.0867","0.8800","300","250"
"0.8633","0.7920","300","250"
"0.0243","0.4844","300","250"
"0.1100","0.6880","300","250"
"0.4100","0.8320","300","250"
"0.4367","0.2120","300","250"
"0.0250","0.0500","300","250"
"0.0125","0.0250","300","250"
"0.0667","0.2000","300","250"
"0.0333","0.0640","300","250"
"0.0250","0.0500","300","250"
"0.0332","0.5472","300","250"
"0.3614","0.4752","300","250"
"0.5633","0.9760","300","250"
"0.7340","0.6643","300","250"
"0.0111","0.1333","300","250"
"0.0947","0.7764","300","250"
"0.0532","0.3447","300","250"
"0.2767","0.8480","300","250"
"0.0198","0.6285","300","250"
"0.2050","0.7660","300","250"
"0.1767","0.9480","300","250"
"0.0667","0.2000","300","250"
"0.5588","0.5420","300","250"
"0.0017","0.9500","300","250"
"0.2383","0.9140","300","250"
"0.9552","0.2548","300","250"
"0.1906","0.5046","300","250"
"0.2138","0.4795","300","250"
"0.1267","0.2000","300","250"
"0.0182","0.8403","300","250"
"0.1332","0.6938","300","250"
"0.1633","0.5360","300","250"
"0.1133","0.7320","300","250"
"0.0947","0.9163","300","250"
"0.0250","0.0500","300","250"
"0.1413","0.7044","300","250"
"0.3633","0.6560","300","250"
"0.7450","0.0624","300","250"
"0.0167","0.0320","300","250"
"0.3827","0.5805","300","250"
"0.0667","0.2000","300","250"
"0.1618","0.4913","300","250"
"0.0250","0.0500","300","250"
"0.7438","0.8144","300","250"
"0.1933","0.3840","300","250"
"0.0800","0.4320","300","250"
"0.1033","0.4600","300","250"
"0.1430","0.3028","300","250"
"0.1917","0.8420","300","250"
"0.5545","0.1453","300","251"
"0.3617","0.6420","300","250"
"0.0767","0.2600","300","250"
"0.0431","0.2306","300","250"
"0.3111","0.2168","300","250"
"0.3028","0.3727","300","250"
"0.0250","0.0500","300","250"
"0.1642","0.2991","300","250"
"0.5478","0.2333","300","250"
"0.0300","0.6320","300","250"
"0.0348","0.4187","300","250"
"0.0250","0.0500","300","250"
"0.2167","0.6320","300","250"
"0.2029","0.9942","300","250"
"0.9667","0.1480","300","250"
"0.4276","0.9602","300","250"
"0.7355","0.8923","300","250"
"0.2355","0.7649","300","250"
"0.1467","0.1280","300","250"
"0.0250","0.0500","300","250"
